run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time,record_origin,source_experiment_id,source_run_id,source_timestamp,source_elapsed_time,source_hover_elapsed_time,source_node_elapsed_time,interpolation_method,interpolation_gap_index,interpolation_fraction
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:38.591,32.196,32.196,32.196,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.219862
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:38.591,32.196,32.196,32.196,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.219862
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:38.591,32.196,32.196,32.196,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.219862
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:38.591,32.196,32.196,32.196,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.219862
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:38.697,32.302,32.302,32.302,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.222201
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:38.697,32.302,32.302,32.302,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.222201
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:38.697,32.302,32.302,32.302,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.222201
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:38.697,32.302,32.302,32.302,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.222201
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:38.697,32.302,32.302,32.302,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.222201
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:38.803,32.408,32.408,32.408,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.22454
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:38.803,32.408,32.408,32.408,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.22454
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:38.803,32.408,32.408,32.408,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.22454
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:38.803,32.408,32.408,32.408,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.22454
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:38.803,32.408,32.408,32.408,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.22454
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:38.909,32.514,32.514,32.514,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.226878
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:38.909,32.514,32.514,32.514,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.226878
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:38.909,32.514,32.514,32.514,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.226878
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:38.909,32.514,32.514,32.514,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.226878
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:38.909,32.514,32.514,32.514,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.226878
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.015,32.62,32.62,32.62,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.229217
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.015,32.62,32.62,32.62,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.229217
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.015,32.62,32.62,32.62,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.229217
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.015,32.62,32.62,32.62,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.229217
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.015,32.62,32.62,32.62,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.229217
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.121,32.726,32.726,32.726,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.231556
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.121,32.726,32.726,32.726,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.231556
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.121,32.726,32.726,32.726,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.231556
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.121,32.726,32.726,32.726,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.231556
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.121,32.726,32.726,32.726,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.231556
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.227,32.832,32.832,32.832,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.233895
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.227,32.832,32.832,32.832,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.233895
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.227,32.832,32.832,32.832,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.233895
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.227,32.832,32.832,32.832,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.233895
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.227,32.832,32.832,32.832,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.233895
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.333,32.938,32.938,32.938,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.236234
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.333,32.938,32.938,32.938,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.236234
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.333,32.938,32.938,32.938,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.236234
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.333,32.938,32.938,32.938,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.236234
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.333,32.938,32.938,32.938,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.236234
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.439,33.044,33.044,33.044,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.238573
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.439,33.044,33.044,33.044,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.238573
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.439,33.044,33.044,33.044,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.238573
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.439,33.044,33.044,33.044,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.238573
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.439,33.044,33.044,33.044,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.238573
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.545,33.15,33.15,33.15,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.240912
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,merge_gap_tello_simulated,2026-08-29T21:12:39.545,33.15,33.15,33.15,,,,,,,,50,0,80,6,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.240912
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,merge_gap_tello_simulated,2026-08-29T21:12:39.545,33.15,33.15,33.15,,,,,,,,100,0,80,7,0,0,,,,,,,85,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.240912
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,merge_gap_tello_simulated,2026-08-29T21:12:39.545,33.15,33.15,33.15,,,,,,,,150,0,80,8,0,0,,,,,,,93,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.240912
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,merge_gap_tello_simulated,2026-08-29T21:12:39.545,33.15,33.15,33.15,,,,,,,,200,0,80,1,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.240912
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,merge_gap_tello_simulated,2026-08-29T21:12:39.651,33.256,33.256,33.256,,,,,,,,0,0,80,5,0,0,,,,,,,94,,,,,,,,,,,,,,,,,,simulated_tello_battery_bridge,wind_tunnel_front_50_head_lv2_002->wind_tunnel_front_50_head_lv2_003,,,,,,tello_integer_step_from_observed_swarm_discharge_rate,1,0.243251
