run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:23.709,14.405,0.001,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:24.722,15.418,1.014,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:25.726,16.421,2.017,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:26.732,17.427,3.023,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:27.735,18.43,4.026,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:28.740,19.435,5.031,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:07:29.745,20.441,6.037,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:07:30.752,21.448,7.044,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:07:31.758,22.453,8.049,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:07:32.765,23.46,9.056,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:07:33.772,24.467,10.063,73,73,0
20260518_110706,drone_2_B10_head_forward_250_20260518_110706,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:07:34.778,25.474,11.07,73,73,0
