run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_4_of_5,2026-05-18T14:07:18.476,32.22,21.129,73,74,1
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_4_of_5,2026-05-18T14:07:19.484,33.227,22.137,73,74,1
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_4_of_5,2026-05-18T14:07:20.490,34.233,23.143,73,74,1
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_4_of_5,2026-05-18T14:07:21.496,35.239,24.149,73,74,1
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:22.503,36.246,25.156,73,74,1
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:23.510,37.253,26.163,72,74,2
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:24.519,38.262,27.171,72,74,2
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:25.526,39.27,28.179,72,74,2
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:26.534,40.277,29.186,71,74,3
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:27.541,41.284,30.193,71,74,3
20260518_140626,drone_2_B10_tail_forward_250_lv2_20260518_140626,single_drone_baseline,tail_forward_250,lv2,drone_2,192.168.0.109,B10,1,single_baseline,7,2,node_segment_5_of_5,2026-05-18T14:07:28.549,42.292,31.201,71,74,3
