run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,2,-7,0,81,43,0,81,50,0,80,7,0,-1,7.071,10.658,23.756,79,79,,0,-2,2,0,0,0,-58.0,-7.0,-989.0,54,57,80,60,-6.87,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,2,-7,0,81,43,0,81,50,0,80,7,0,-1,7.071,10.658,23.756,79,79,,0,-2,1,0,0,0,-73.0,-8.0,-995.0,54,57,80,60,-6.85,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.667,20.906,0.215,2,-7,0,81,43,0,81,50,0,80,7,0,-1,7.071,9.864,21.805,79,79,,0,-4,0,0,0,0,-76.0,-5.0,-983.0,54,57,81,60,-6.87,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.774,21.012,0.321,2,-10,-1,81,40,-1,81,50,0,80,10,1,-1,10.1,11.472,24.233,79,79,,0,-3,0,0,0,0,-66.0,-24.0,-1027.0,55,57,81,60,-6.71,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.880,21.119,0.428,2,-10,-1,81,40,-1,81,50,0,80,10,1,-1,10.1,11.472,24.233,79,79,,0,-3,1,0,0,0,-70.0,-20.0,-963.0,55,57,82,70,-6.56,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.985,21.224,0.533,2,-10,-1,81,40,-1,81,50,0,80,10,1,-1,10.1,11.472,24.233,79,79,,0,-3,1,0,0,0,-43.0,-48.0,-1044.0,55,57,82,70,-6.78,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:02.092,21.331,0.64,2,-10,-1,81,40,-1,81,50,0,80,10,1,-1,10.1,11.868,25.231,79,79,,0,-3,1,0,0,0,-68.0,-9.0,-981.0,55,57,82,70,-6.77,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:02.197,21.436,0.744,2,-8,0,82,42,0,82,50,0,80,8,0,-2,8.246,10.619,23.289,79,79,,0,-2,0,0,0,0,-53.0,-13.0,-1038.0,55,57,82,70,-6.96,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:02.304,21.543,0.852,2,-8,0,82,42,0,82,50,0,80,8,0,-2,8.246,10.619,23.289,79,79,,0,-2,-1,0,0,0,-84.0,29.0,-992.0,55,57,83,70,-6.91,36
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:02.409,21.648,0.957,2,-8,0,82,42,0,82,50,0,80,8,0,-2,8.246,11.985,26.556,79,79,,0,-4,0,0,0,0,-63.0,-12.0,-980.0,55,57,83,70,-6.87,36
