run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_logging,2026-05-04T20:59:56.983,26.259,0.0,1,-13,14,80,-13,14,80,0,0,80,13,-14,0,19.105,11.35,21.54,97,97,,-1,-1,0,0,0,0,1.0,-20.0,-988.0,65,67,81,80,13.7,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:56.983,26.259,0.0,2,-9,-4,82,41,-4,82,50,0,80,9,4,-2,10.05,11.35,21.54,94,94,,-1,-1,0,0,0,0,-29.0,-29.0,-1002.0,63,66,82,70,13.62,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:56.983,26.259,0.0,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,11.35,21.54,86,86,,0,-2,0,0,0,0,-52.0,17.0,-993.0,66,68,81,70,14.04,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:56.983,26.259,0.0,4,3,-7,85,153,-7,85,150,0,80,-3,7,-5,9.11,11.35,21.54,99,99,,-1,-1,-2,0,0,0,-26.0,24.0,-1004.0,61,63,85,80,15.43,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:56.983,26.259,0.0,5,-20,2,82,180,2,82,200,0,80,20,-2,-2,20.199,11.35,21.54,92,92,,0,-4,1,0,0,0,-64.0,-19.0,-936.0,61,63,84,80,14.03,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.088,26.364,0.105,1,-13,14,80,-13,14,80,0,0,80,13,-14,0,19.105,9.748,17.427,97,97,,-2,-1,0,0,0,0,-15.0,-4.0,-943.0,64,67,82,80,13.73,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.088,26.364,0.105,2,-9,-4,82,41,-4,82,50,0,80,9,4,-2,10.05,9.748,17.427,94,94,,-1,-1,0,0,0,0,-30.0,-26.0,-992.0,63,66,81,70,13.61,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.088,26.364,0.105,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,9.748,17.427,86,86,,0,-2,0,0,0,0,-56.0,6.0,-994.0,66,68,82,70,14.13,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.088,26.364,0.105,4,3,-7,85,153,-7,85,150,0,80,-3,7,-5,9.11,9.748,17.427,99,99,,-1,0,-1,0,0,0,-24.0,17.0,-1003.0,61,63,86,80,15.43,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.088,26.364,0.105,5,-16,3,83,184,3,83,200,0,80,16,-3,-3,16.553,9.748,17.427,92,92,,0,-3,1,0,0,0,-49.0,-21.0,-996.0,61,63,84,80,14.23,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.192,26.468,0.209,1,-12,13,82,-12,13,82,0,0,80,12,-13,-2,17.804,10.397,18.984,97,97,,-2,-1,0,0,0,0,-20.0,21.0,-949.0,64,67,82,80,13.81,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.192,26.468,0.209,2,-10,-6,83,40,-6,83,50,0,80,10,6,-3,12.042,10.397,18.984,94,94,,-1,-1,1,0,0,0,-7.0,-12.0,-983.0,63,66,81,70,13.62,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.192,26.468,0.209,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,10.397,18.984,86,86,,0,-2,0,0,0,0,-62.0,9.0,-1014.0,66,68,82,70,14.2,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.192,26.468,0.209,4,5,-8,85,155,-8,85,150,0,80,-5,8,-5,10.677,10.397,18.984,98,99,,-1,-1,-1,0,0,0,-45.0,28.0,-987.0,61,63,86,80,15.53,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.192,26.468,0.209,5,-16,3,83,184,3,83,200,0,80,16,-3,-3,16.553,10.397,18.984,92,92,,0,-3,0,0,0,0,-41.0,-25.0,-1004.0,61,63,83,80,14.17,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.295,26.571,0.312,1,-12,13,82,-12,13,82,0,0,80,12,-13,-2,17.804,10.397,18.984,97,97,,-2,-1,0,0,0,0,-18.0,-7.0,-1039.0,64,67,82,80,13.71,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.295,26.571,0.312,2,-10,-6,83,40,-6,83,50,0,80,10,6,-3,12.042,10.397,18.984,94,94,,-1,-1,1,0,0,0,-37.0,0.0,-1008.0,63,66,81,70,13.66,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.295,26.571,0.312,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,10.397,18.984,86,86,,0,-2,0,0,0,0,-53.0,9.0,-979.0,66,68,82,70,14.18,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.295,26.571,0.312,4,5,-8,85,155,-8,85,150,0,80,-5,8,-5,10.677,10.397,18.984,98,99,,-1,-2,0,0,0,0,-35.0,25.0,-1002.0,61,63,86,80,15.59,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.295,26.571,0.312,5,-16,3,83,184,3,83,200,0,80,16,-3,-3,16.553,10.397,18.984,92,92,,0,-2,1,0,0,0,-40.0,-23.0,-1024.0,61,63,83,80,14.22,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.398,26.675,0.416,1,-12,13,82,-12,13,82,0,0,80,12,-13,-2,17.804,10.397,18.984,97,97,,-2,0,0,0,0,0,-44.0,8.0,-968.0,64,67,82,80,13.67,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.398,26.675,0.416,2,-10,-6,83,40,-6,83,50,0,80,10,6,-3,12.042,10.397,18.984,94,94,,-1,-2,2,0,0,0,-4.0,4.0,-986.0,63,66,81,70,13.62,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.398,26.675,0.416,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,10.397,18.984,86,86,,0,-2,0,0,0,0,-62.0,10.0,-952.0,66,68,82,70,14.23,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.398,26.675,0.416,4,5,-8,85,155,-8,85,150,0,80,-5,8,-5,10.677,10.397,18.984,98,99,,-1,-4,-1,0,0,0,-28.0,0.0,-981.0,61,63,86,80,15.49,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.398,26.675,0.416,5,-16,3,83,184,3,83,200,0,80,16,-3,-3,16.553,10.397,18.984,92,92,,0,-1,5,0,0,0,-29.0,-1.0,-1005.0,61,63,84,80,14.25,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.506,26.782,0.523,1,-12,13,82,-12,13,82,0,0,80,12,-13,-2,17.804,11.201,21.84,97,97,,-2,1,2,0,0,0,-16.0,0.0,-908.0,64,67,82,80,13.6,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.506,26.782,0.523,2,-8,-5,83,42,-5,83,50,0,80,8,5,-3,9.899,11.201,21.84,94,94,,-1,-3,3,0,0,0,6.0,-12.0,-1008.0,63,66,81,70,13.57,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.506,26.782,0.523,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,11.201,21.84,86,86,,0,0,0,0,0,0,-58.0,9.0,-994.0,66,68,82,70,14.25,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.506,26.782,0.523,4,5,-8,85,155,-8,85,150,0,80,-5,8,-5,10.677,11.201,21.84,98,99,,-1,-3,0,0,0,0,-28.0,14.0,-970.0,61,63,86,80,15.49,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.506,26.782,0.523,5,-18,0,83,182,0,83,200,0,80,18,0,-3,18.248,11.201,21.84,92,92,,0,-1,5,0,0,0,-27.0,-5.0,-1008.0,61,63,83,80,14.21,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-04T20:59:57.609,26.886,0.627,1,-12,13,82,-12,13,82,0,0,80,12,-13,-2,17.804,11.603,22.486,97,97,,-2,1,1,0,0,0,-38.0,8.0,-971.0,64,67,82,80,13.67,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-04T20:59:57.609,26.886,0.627,2,-8,-5,83,42,-5,83,50,0,80,8,5,-3,9.899,11.603,22.486,94,94,,-1,-2,2,0,-1,0,16.0,-15.0,-1010.0,63,65,82,70,13.63,16
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-04T20:59:57.609,26.886,0.627,3,-5,8,82,95,8,82,100,0,80,5,-8,-2,9.644,11.603,22.486,86,86,,0,-1,-1,0,0,0,-57.0,7.0,-991.0,66,68,82,70,14.28,15
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-04T20:59:57.609,26.886,0.627,4,6,-9,87,156,-9,87,150,0,80,-6,9,-7,12.884,11.603,22.486,98,99,,-1,-2,1,0,0,0,-43.0,11.0,-991.0,61,63,85,80,15.5,16
20260504_205930,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-04T20:59:57.609,26.886,0.627,5,-18,0,83,182,0,83,200,0,80,18,0,-3,18.248,11.603,22.486,92,92,,0,-1,2,0,-1,0,-14.0,-20.0,-984.0,61,63,83,80,14.22,16
