run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.396,30.76,0.0,3,-9,9,87,91,9,87,100,0,80,9,-9,-7,14.526,9.391,17.012,84,84,,1,0,0,0,0,0,0.0,8.0,-984.0,62,65,85,70,-27.47,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,3,-3,5,89,97,5,89,100,0,80,3,-5,-9,10.724,6.769,12.89,84,84,,3,0,0,0,0,0,-5.0,2.0,-955.0,62,65,84,70,-27.45,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.611,30.975,0.215,3,-3,5,89,97,5,89,100,0,80,3,-5,-9,10.724,6.187,12.89,84,84,,6,0,0,0,0,-1,-18.0,19.0,-1008.0,62,65,83,70,-27.5,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.714,31.078,0.318,3,-3,5,89,97,5,89,100,0,80,3,-5,-9,10.724,6.187,12.89,84,84,,11,0,0,0,0,0,-26.0,15.0,-1043.0,62,65,82,70,-27.62,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.820,31.184,0.425,3,-3,5,89,97,5,89,100,0,80,3,-5,-9,10.724,6.187,12.89,84,84,,14,-1,-1,0,0,0,-32.0,12.0,-1025.0,62,65,81,70,-27.75,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.926,31.29,0.531,3,-8,12,86,92,12,86,100,0,80,8,-12,-6,15.62,7.325,12.89,84,84,,14,-1,-1,0,0,0,-27.0,18.0,-992.0,62,65,81,70,-27.71,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:48.031,31.395,0.635,3,-8,12,86,92,12,86,100,0,80,8,-12,-6,15.62,5.425,12.032,84,84,,10,-1,-1,0,0,0,-47.0,21.0,-1013.0,62,65,80,70,-27.64,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:48.136,31.5,0.741,3,-8,12,86,92,12,86,100,0,80,8,-12,-6,15.62,5.425,12.032,84,84,,0,-1,0,0,0,0,20.0,-47.0,-997.0,62,65,80,70,-27.55,16
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:48.242,31.606,0.846,3,-6,10,83,94,10,83,100,0,80,6,-10,-3,12.042,4.959,8.523,84,84,,-1,-1,0,0,0,0,-10.0,-21.0,-1012.0,62,65,81,70,-27.64,16
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:48.346,31.71,0.95,3,-6,10,83,94,10,83,100,0,80,6,-10,-3,12.042,6.224,9.49,84,84,,0,-1,2,0,0,0,-24.0,29.0,-971.0,62,65,82,70,-27.6,16
