run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.340,17.509,0.0,4,-8,-17,86,142,-17,86,150,0,80,8,17,-6,19.723,9.778,27.253,72,72,,-3,-2,3,0,0,0,-33.0,-25.0,-1022.0,61,64,83,70,21.77,104
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.447,17.617,0.108,4,-8,-17,86,142,-17,86,150,0,80,8,17,-6,19.723,9.804,27.253,72,72,,-3,-2,3,0,0,0,-39.0,-9.0,-985.0,61,64,83,70,21.86,104
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.552,17.722,0.213,4,-8,-17,86,142,-17,86,150,0,80,8,17,-6,19.723,9.804,27.253,72,72,,-3,-1,2,0,0,0,-24.0,-33.0,-1044.0,61,64,83,70,21.95,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.659,17.828,0.32,4,-8,-17,86,142,-17,86,150,0,80,8,17,-6,19.723,9.699,26.551,72,72,,-3,-1,1,0,0,0,-25.0,-26.0,-1007.0,61,64,83,70,21.94,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.766,17.936,0.427,4,-13,-12,86,137,-12,86,150,0,80,13,12,-6,18.682,11.577,29.812,72,72,,-3,-1,1,0,0,0,-25.0,-17.0,-1034.0,61,64,83,70,21.81,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.874,18.043,0.534,4,-13,-12,86,137,-12,86,150,0,80,13,12,-6,18.682,11.966,29.812,72,72,,-3,-2,1,0,0,0,-13.0,-16.0,-996.0,60,64,83,70,21.86,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:18.981,18.15,0.642,4,-13,-12,86,137,-12,86,150,0,80,13,12,-6,18.682,11.527,28.588,72,72,,-3,-1,2,0,0,0,-34.0,-8.0,-982.0,60,64,83,70,21.95,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.088,18.257,0.749,4,-13,-12,86,137,-12,86,150,0,80,13,12,-6,18.682,11.527,28.588,72,72,,-3,-2,1,0,0,0,-22.0,-32.0,-1005.0,60,64,84,70,21.94,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.194,18.363,0.855,4,-13,-13,85,137,-13,85,150,0,80,13,13,-5,19.053,11.477,28.848,72,72,,-3,-2,1,0,0,0,-34.0,-11.0,-1007.0,60,64,84,70,21.96,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.299,18.468,0.959,4,-13,-13,85,137,-13,85,150,0,80,13,13,-5,19.053,11.81,28.848,72,72,,-3,-1,0,0,0,0,-33.0,10.0,-982.0,60,64,84,70,21.94,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.402,18.572,1.063,4,-13,-13,85,137,-13,85,150,0,80,13,13,-5,19.053,10.626,25.961,72,72,,-2,-2,0,0,0,0,-7.0,-4.0,-986.0,60,64,84,70,22.0,105
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.508,18.678,1.169,4,-14,-13,85,136,-13,85,150,0,80,14,13,-5,19.748,11.012,26.922,72,72,,-3,-2,0,0,0,0,-31.0,13.0,-1009.0,60,64,85,70,21.93,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.615,18.785,1.276,4,-14,-13,85,136,-13,85,150,0,80,14,13,-5,19.748,11.448,26.922,72,72,,-3,-2,0,0,-1,0,-31.0,4.0,-1000.0,60,64,84,70,21.82,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.721,18.891,1.382,4,-14,-13,85,136,-13,85,150,0,80,14,13,-5,19.748,11.539,26.922,72,72,,-3,-2,0,0,0,0,-1.0,-19.0,-986.0,60,64,84,70,21.78,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.829,18.998,1.49,4,-14,-13,85,136,-13,85,150,0,80,14,13,-5,19.748,11.539,26.922,72,72,,-3,-2,0,0,0,0,-55.0,0.0,-1012.0,61,63,84,70,21.65,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:19.936,19.106,1.597,4,-8,-11,86,142,-11,86,150,0,80,8,11,-6,14.866,9.208,20.605,72,72,,-3,-3,0,0,0,0,-37.0,0.0,-986.0,61,63,84,70,21.81,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:20.043,19.212,1.703,4,-8,-11,86,142,-11,86,150,0,80,8,11,-6,14.866,8.679,20.605,72,72,,-3,-3,0,0,0,0,-54.0,-2.0,-999.0,61,63,84,70,21.77,106
20260504_180400,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_hold,2026-05-04T18:04:20.150,19.319,1.811,4,-8,-11,86,142,-11,86,150,0,80,8,11,-6,14.866,9.097,20.605,72,72,,-3,-3,0,0,0,0,-37.0,3.0,-1024.0,61,63,84,70,21.73,106
