trial_id,experiment_type,hover_duration_sec,drone_name,drone_ip,drone_role,start_pad,target_pad,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,battery,battery_hover_start,battery_end,battery_drop,templ,temph,tof,h,baro,motor_time,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist
29,hover_column,60,drone_left,192.168.0.102,left,1,1,pre_hover_settle,2026-04-29T11:27:54.738,0.005,0.005,1,-5,0,86,-5,0,86,-4,-3,0,0,0,0,-48.0,-6.0,-984.0,33,33,,,65,68,87,70,-97.96,329,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,pre_hover_settle,2026-04-29T11:27:54.738,0.005,0.005,2,-5,7,89,-5,57,89,-14,-2,2,0,0,0,1.0,-37.0,-987.0,33,33,,,67,70,88,60,-97.6,344,0,50,80,5,-7,-9,12.45
29,hover_column,60,drone_right,192.168.0.103,right,3,3,pre_hover_settle,2026-04-29T11:27:54.738,0.005,0.005,3,-7,-1,83,-7,99,83,-1,0,0,0,0,0,5.0,-9.0,-995.0,27,27,,,65,67,80,60,-96.89,16,0,100,80,7,1,-3,7.681
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:54.846,0.113,0.113,1,-5,0,86,-5,0,86,-4,-4,1,0,0,0,-89.0,-17.0,-994.0,33,33,,,65,68,86,70,-97.75,329,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:54.846,0.113,0.113,2,-5,7,89,-5,57,89,-14,-1,2,0,0,0,-80.0,-40.0,-954.0,33,33,,,67,70,88,60,-97.65,344,0,50,80,5,-7,-9,12.45
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:54.846,0.113,0.113,3,-7,-1,83,-7,99,83,-1,0,0,0,0,0,-19.0,5.0,-1002.0,27,27,,,65,67,80,60,-96.88,16,0,100,80,7,1,-3,7.681
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:54.947,0.214,0.214,1,-4,-3,87,-4,-3,87,-4,-4,1,0,0,0,-44.0,-25.0,-1016.0,33,33,,,65,68,86,70,-97.79,329,0,0,80,4,3,-7,8.602
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:54.947,0.214,0.214,2,-5,7,89,-5,57,89,-14,-1,2,0,0,0,-103.0,5.0,-992.0,33,33,,,67,70,88,60,-97.72,344,0,50,80,5,-7,-9,12.45
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:54.947,0.214,0.214,3,-7,-1,83,-7,99,83,-1,0,0,0,0,0,50.0,-26.0,-1015.0,27,27,,,65,67,80,60,-97.01,16,0,100,80,7,1,-3,7.681
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.052,0.319,0.319,1,-4,-3,87,-4,-3,87,-4,-3,1,0,0,0,-31.0,-15.0,-1008.0,33,33,,,65,68,87,70,-97.66,329,0,0,80,4,3,-7,8.602
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.052,0.319,0.319,2,-7,12,88,-7,62,88,-13,-2,1,0,0,0,-58.0,3.0,-998.0,33,33,,,67,70,89,60,-97.52,344,0,50,80,7,-12,-8,16.031
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.052,0.319,0.319,3,-8,-1,82,-8,99,82,-1,0,0,0,0,0,7.0,-6.0,-1002.0,27,27,,,64,66,80,60,-96.96,17,0,100,80,8,1,-2,8.307
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.158,0.425,0.425,1,-5,0,86,-5,0,86,-4,-2,0,0,0,0,-31.0,7.0,-1028.0,33,33,,,65,68,84,70,-97.75,330,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.158,0.425,0.425,2,-7,12,88,-7,62,88,-13,-2,1,0,0,0,-44.0,0.0,-918.0,33,33,,,67,70,88,60,-97.5,345,0,50,80,7,-12,-8,16.031
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.158,0.425,0.425,3,-8,-1,82,-8,99,82,-1,0,0,0,0,0,33.0,-17.0,-993.0,27,27,,,64,66,80,60,-96.93,17,0,100,80,8,1,-2,8.307
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.264,0.531,0.531,1,-5,0,86,-5,0,86,-4,-2,0,0,0,0,-46.0,-9.0,-1011.0,33,33,,,65,68,84,70,-97.7,330,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.264,0.531,0.531,2,-7,12,88,-7,62,88,-13,-1,0,0,-1,0,-98.0,30.0,-1043.0,33,33,,,67,70,87,60,-97.76,345,0,50,80,7,-12,-8,16.031
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.264,0.531,0.531,3,-8,-1,82,-8,99,82,-1,0,0,0,0,0,-7.0,0.0,-1001.0,27,27,,,64,66,80,60,-96.93,17,0,100,80,8,1,-2,8.307
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.370,0.636,0.636,1,-5,0,86,-5,0,86,-4,-2,0,0,0,0,-46.0,13.0,-992.0,33,33,,,66,68,84,70,-97.75,330,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.370,0.636,0.636,2,-7,12,88,-7,62,88,-14,-2,0,0,-1,0,-70.0,-6.0,-989.0,33,33,,,67,70,87,60,-97.8,345,0,50,80,7,-12,-8,16.031
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.370,0.636,0.636,3,-8,-1,82,-8,99,82,-1,0,0,0,0,0,-4.0,-2.0,-1006.0,27,27,,,64,66,79,60,-96.88,17,0,100,80,8,1,-2,8.307
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.475,0.742,0.742,1,-5,0,86,-5,0,86,-5,-2,0,0,0,0,-32.0,-54.0,-1011.0,33,33,,,66,68,83,70,-97.75,330,0,0,80,5,0,-6,7.81
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.475,0.742,0.742,2,-8,12,88,-8,62,88,-14,-3,0,0,-1,0,-112.0,3.0,-1045.0,33,33,,,67,70,86,60,-97.86,345,0,50,80,8,-12,-8,16.492
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.475,0.742,0.742,3,-8,0,82,-8,100,82,-1,0,0,0,0,0,-3.0,3.0,-1009.0,27,27,,,64,66,80,60,-96.98,17,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.578,0.845,0.845,1,-5,-2,84,-5,-2,84,-5,-1,0,0,0,0,-51.0,-20.0,-1005.0,33,33,,,66,68,83,70,-97.86,330,0,0,80,5,2,-4,6.708
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.578,0.845,0.845,2,-8,12,88,-8,62,88,-14,-4,-1,0,0,0,-40.0,-11.0,-1024.0,33,33,,,67,70,86,60,-97.8,345,0,50,80,8,-12,-8,16.492
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.578,0.845,0.845,3,-8,0,82,-8,100,82,-1,0,0,0,0,0,-37.0,15.0,-1006.0,27,27,,,64,66,80,60,-97.0,17,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.680,0.947,0.947,1,-5,-2,84,-5,-2,84,-5,-1,0,0,0,0,-62.0,-24.0,-976.0,33,33,,,66,68,82,70,-97.91,330,0,0,80,5,2,-4,6.708
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.680,0.947,0.947,2,-8,12,88,-8,62,88,-14,-4,0,0,0,0,-98.0,46.0,-967.0,33,33,,,67,70,86,60,-97.65,345,0,50,80,8,-12,-8,16.492
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.680,0.947,0.947,3,-8,0,82,-8,100,82,-1,0,0,0,0,0,17.0,-11.0,-1007.0,27,27,,,64,66,81,60,-96.99,17,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.785,1.052,1.052,1,-5,-2,84,-5,-2,84,-5,-1,0,0,0,0,-91.0,-28.0,-1049.0,33,33,,,66,68,82,70,-98.1,330,0,0,80,5,2,-4,6.708
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.785,1.052,1.052,2,-8,12,88,-8,62,88,-14,-3,0,0,-1,0,-46.0,27.0,-946.0,33,33,,,67,70,86,60,-97.68,345,0,50,80,8,-12,-8,16.492
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.785,1.052,1.052,3,-8,0,82,-8,100,82,-1,0,0,0,0,0,-34.0,16.0,-986.0,27,27,,,64,66,81,60,-96.85,17,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.888,1.155,1.155,1,-5,-2,84,-5,-2,84,-5,-2,2,0,0,0,-77.0,-31.0,-1020.0,33,33,,,66,68,82,70,-97.92,330,0,0,80,5,2,-4,6.708
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.888,1.155,1.155,2,-4,11,87,-4,61,87,-14,-3,-1,0,-1,0,-105.0,-1.0,-990.0,33,33,,,67,70,87,60,-97.67,345,0,50,80,4,-11,-7,13.638
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.888,1.155,1.155,3,-8,0,82,-8,100,82,-2,0,0,0,0,0,1.0,-32.0,-954.0,27,27,,,64,66,80,60,-96.99,17,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:55.992,1.259,1.259,1,-5,0,83,-5,0,83,-4,-3,1,0,0,0,-87.0,-14.0,-1047.0,33,33,,,66,68,83,70,-97.98,330,0,0,80,5,0,-3,5.831
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:55.992,1.259,1.259,2,-4,11,87,-4,61,87,-14,-3,-3,0,0,0,-100.0,-48.0,-1014.0,33,33,,,67,70,86,60,-97.78,345,0,50,80,4,-11,-7,13.638
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:55.992,1.259,1.259,3,-8,0,82,-8,100,82,-2,-1,-1,0,0,0,4.0,10.0,-983.0,27,27,,,64,66,80,60,-96.94,18,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:56.098,1.365,1.365,1,-5,0,83,-5,0,83,-4,-3,1,0,0,0,-115.0,-30.0,-1024.0,33,33,,,66,68,82,70,-97.93,330,0,0,80,5,0,-3,5.831
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:56.098,1.365,1.365,2,-4,11,87,-4,61,87,-14,-4,0,0,0,0,-70.0,-4.0,-994.0,33,33,,,67,70,85,60,-97.53,345,0,50,80,4,-11,-7,13.638
29,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:27:56.098,1.365,1.365,3,-8,0,82,-8,100,82,-2,0,0,0,0,0,-6.0,6.0,-1044.0,27,27,,,65,67,79,60,-96.97,18,0,100,80,8,0,-2,8.246
29,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:27:56.204,1.471,1.471,1,-5,0,83,-5,0,83,-4,-3,1,0,0,0,-66.0,-32.0,-976.0,33,33,,,66,68,83,70,-97.98,331,0,0,80,5,0,-3,5.831
29,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:27:56.204,1.471,1.471,2,-4,11,87,-4,61,87,-14,-5,0,0,0,0,-60.0,13.0,-982.0,33,33,,,67,70,84,60,-97.68,346,0,50,80,4,-11,-7,13.638
