trial_id,experiment_type,hover_duration_sec,drone_name,drone_ip,drone_role,start_pad,target_pad,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,battery,battery_hover_start,battery_end,battery_drop,templ,temph,tof,h,baro,motor_time,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:46.975,0.415,0.415,3,-4,2,82,-4,102,82,0,-3,-2,0,0,0,-31.0,11.0,-959.0,56,56,,,70,72,81,60,-97.61,191,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.076,0.517,0.517,1,-4,5,82,-4,5,82,0,-1,-2,0,0,0,-91.0,-6.0,-1049.0,61,61,,,65,67,79,70,-98.5,173,0,0,80,4,-5,-2,6.708
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.076,0.517,0.517,2,-6,13,82,-6,63,82,-22,-4,0,0,0,0,-70.0,-5.0,-961.0,60,60,,,66,69,83,70,-98.45,181,0,50,80,6,-13,-2,14.457
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.076,0.517,0.517,3,-4,2,82,-4,102,82,0,-2,-2,0,0,0,-62.0,17.0,-982.0,56,56,,,70,72,81,60,-97.61,191,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.178,0.618,0.618,1,-4,5,82,-4,5,82,0,-2,0,0,0,0,-62.0,-12.0,-1015.0,61,61,,,65,68,80,70,-98.63,173,0,0,80,4,-5,-2,6.708
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.178,0.618,0.618,2,-6,13,82,-6,63,82,-23,-4,0,0,0,0,-57.0,-25.0,-1016.0,60,60,,,66,69,83,70,-98.36,181,0,50,80,6,-13,-2,14.457
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.178,0.618,0.618,3,-4,2,82,-4,102,82,0,-1,-2,0,0,0,-39.0,4.0,-970.0,56,56,,,70,72,81,60,-97.63,191,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.284,0.725,0.725,1,-4,5,82,-4,5,82,0,-3,1,0,1,0,-68.0,21.0,-1009.0,61,61,,,65,68,79,70,-98.58,173,0,0,80,4,-5,-2,6.708
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.284,0.725,0.725,2,-6,13,82,-6,63,82,-23,-3,0,0,0,0,-75.0,-13.0,-948.0,60,60,,,66,69,83,70,-98.41,182,0,50,80,6,-13,-2,14.457
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.284,0.725,0.725,3,-4,2,82,-4,102,82,0,-2,0,0,0,0,-64.0,14.0,-999.0,56,56,,,70,72,82,60,-97.68,191,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.387,0.827,0.827,1,-1,3,81,-1,3,81,0,-3,1,0,0,0,-110.0,17.0,-992.0,61,61,,,65,68,79,70,-98.68,173,0,0,80,1,-3,-1,3.317
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.387,0.827,0.827,2,-6,13,82,-6,63,82,-23,-3,0,0,0,0,-80.0,14.0,-1023.0,60,60,,,66,69,83,70,-98.41,182,0,50,80,6,-13,-2,14.457
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.387,0.827,0.827,3,-4,2,82,-4,102,82,0,-2,0,0,0,0,-32.0,-8.0,-1003.0,56,56,,,70,72,83,60,-97.73,192,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.489,0.93,0.93,1,-1,3,81,-1,3,81,1,-3,0,0,0,0,-77.0,-1.0,-981.0,61,61,,,65,68,80,70,-98.58,173,0,0,80,1,-3,-1,3.317
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.489,0.93,0.93,2,-7,14,83,-7,64,83,-22,-3,0,0,0,0,-80.0,20.0,-993.0,60,60,,,66,69,82,70,-98.28,182,0,50,80,7,-14,-3,15.937
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.489,0.93,0.93,3,-4,2,82,-4,102,82,0,-2,0,0,0,0,-82.0,17.0,-973.0,56,56,,,70,72,83,60,-97.71,192,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.596,1.036,1.036,1,-1,3,81,-1,3,81,1,-4,0,0,0,0,-74.0,35.0,-1022.0,61,61,,,65,68,81,70,-98.7,173,0,0,80,1,-3,-1,3.317
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.596,1.036,1.036,2,-7,14,83,-7,64,83,-23,-3,1,0,0,0,-67.0,21.0,-958.0,60,60,,,66,69,82,70,-98.22,182,0,50,80,7,-14,-3,15.937
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.596,1.036,1.036,3,-4,2,82,-4,102,82,0,-3,0,0,0,0,-57.0,8.0,-982.0,56,56,,,70,72,83,60,-97.58,192,0,100,80,4,-2,-2,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.700,1.14,1.14,1,-1,3,81,-1,3,81,1,-5,0,0,0,0,-65.0,24.0,-966.0,61,61,,,65,68,82,70,-98.57,173,0,0,80,1,-3,-1,3.317
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.700,1.14,1.14,2,-7,14,83,-7,64,83,-23,-2,0,0,0,0,-61.0,-2.0,-1064.0,60,60,,,66,69,81,70,-98.33,182,0,50,80,7,-14,-3,15.937
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.700,1.14,1.14,3,-2,2,83,-2,102,83,0,-3,0,0,0,0,-50.0,-2.0,-1010.0,56,56,,,70,72,82,60,-97.59,192,0,100,80,2,-2,-3,4.123
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.804,1.245,1.245,1,0,6,80,0,6,80,1,-4,0,0,0,0,-30.0,53.0,-962.0,61,61,,,65,68,81,70,-98.51,173,0,0,80,0,-6,0,6.0
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.804,1.245,1.245,2,-6,14,83,-6,64,83,-23,-3,0,0,0,0,-108.0,-18.0,-1019.0,60,60,,,66,69,81,70,-98.47,182,0,50,80,6,-14,-3,15.524
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.804,1.245,1.245,3,-2,2,83,-2,102,83,0,-3,0,0,0,0,-76.0,34.0,-988.0,56,56,,,70,72,82,60,-97.73,192,0,100,80,2,-2,-3,4.123
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:47.910,1.35,1.35,1,0,6,80,0,6,80,0,-3,-1,0,0,0,-26.0,58.0,-993.0,61,61,,,65,68,81,70,-98.4,173,0,0,80,0,-6,0,6.0
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:47.910,1.35,1.35,2,-6,14,83,-6,64,83,-23,-3,0,0,0,0,-112.0,9.0,-1058.0,60,60,,,66,69,81,70,-98.43,182,0,50,80,6,-14,-3,15.524
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:47.910,1.35,1.35,3,-2,2,83,-2,102,83,0,-3,0,0,0,0,-51.0,-4.0,-1045.0,56,56,,,70,72,83,60,-97.74,192,0,100,80,2,-2,-3,4.123
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.016,1.456,1.456,1,0,6,80,0,6,80,0,-2,-3,0,0,0,-48.0,0.0,-1017.0,61,61,,,65,68,80,70,-98.31,174,0,0,80,0,-6,0,6.0
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.016,1.456,1.456,2,-6,14,83,-6,64,83,-23,-4,0,0,0,0,-62.0,-27.0,-997.0,60,60,,,66,69,81,70,-98.5,182,0,50,80,6,-14,-3,15.524
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.016,1.456,1.456,3,-2,2,83,-2,102,83,0,-3,0,0,0,0,-46.0,0.0,-1016.0,56,56,,,70,72,82,60,-97.65,192,0,100,80,2,-2,-3,4.123
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.122,1.562,1.562,1,-1,6,81,-1,6,81,0,-2,-2,0,0,0,-49.0,23.0,-948.0,61,61,,,65,68,81,70,-98.52,174,0,0,80,1,-6,-1,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.122,1.562,1.562,2,-6,14,83,-6,64,83,-23,-4,1,0,0,0,-108.0,4.0,-970.0,60,60,,,66,69,82,70,-98.44,182,0,50,80,6,-14,-3,15.524
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.122,1.562,1.562,3,-1,2,84,-1,102,84,0,-3,0,0,0,0,-49.0,-13.0,-969.0,56,56,,,70,72,82,60,-97.62,192,0,100,80,1,-2,-4,4.583
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.228,1.668,1.668,1,-1,6,81,-1,6,81,1,-2,-1,0,0,0,-50.0,-6.0,-1000.0,61,61,,,65,67,80,70,-98.57,174,0,0,80,1,-6,-1,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.228,1.668,1.668,2,-10,8,82,-10,58,82,-23,-4,0,0,0,0,-104.0,-14.0,-986.0,60,60,,,66,69,82,70,-98.51,182,0,50,80,10,-8,-2,12.961
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.228,1.668,1.668,3,-1,2,84,-1,102,84,0,-3,0,0,0,0,-19.0,-23.0,-1002.0,56,56,,,70,72,83,60,-97.61,192,0,100,80,1,-2,-4,4.583
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.329,1.77,1.77,1,-1,6,81,-1,6,81,1,-1,0,0,0,0,-54.0,26.0,-1017.0,61,61,,,65,67,81,70,-98.59,174,0,0,80,1,-6,-1,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.329,1.77,1.77,2,-10,8,82,-10,58,82,-22,-4,0,0,0,0,-93.0,-10.0,-1025.0,60,60,,,66,69,82,70,-98.38,183,0,50,80,10,-8,-2,12.961
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.329,1.77,1.77,3,-1,2,84,-1,102,84,0,-3,0,0,0,0,-33.0,-24.0,-994.0,56,56,,,70,72,84,60,-97.6,192,0,100,80,1,-2,-4,4.583
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.435,1.876,1.876,1,-3,3,81,-3,3,81,1,-2,-1,0,0,0,-78.0,-13.0,-963.0,61,61,,,65,67,83,70,-98.59,174,0,0,80,3,-3,-1,4.359
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.435,1.876,1.876,2,-10,8,82,-10,58,82,-23,-4,1,0,0,0,-77.0,22.0,-998.0,60,60,,,66,69,83,70,-98.35,183,0,50,80,10,-8,-2,12.961
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.435,1.876,1.876,3,-1,2,84,-1,102,84,0,-3,1,0,0,0,-70.0,18.0,-1007.0,56,56,,,70,72,83,60,-97.7,193,0,100,80,1,-2,-4,4.583
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.541,1.982,1.982,1,-3,3,81,-3,3,81,0,-3,0,0,0,0,-51.0,-16.0,-975.0,61,61,,,65,67,83,70,-98.52,174,0,0,80,3,-3,-1,4.359
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.541,1.982,1.982,2,-10,8,82,-10,58,82,-23,-4,0,0,0,0,-86.0,34.0,-971.0,60,60,,,66,69,84,70,-98.32,183,0,50,80,10,-8,-2,12.961
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.541,1.982,1.982,3,-2,2,84,-2,102,84,1,-2,1,0,0,0,-47.0,17.0,-996.0,56,56,,,70,72,83,60,-97.68,193,0,100,80,2,-2,-4,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.643,2.083,2.083,1,-3,3,81,-3,3,81,0,-3,0,0,0,0,-15.0,2.0,-977.0,61,61,,,65,67,83,70,-98.57,174,0,0,80,3,-3,-1,4.359
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.643,2.083,2.083,2,-7,14,82,-7,64,82,-23,-4,0,0,0,0,-33.0,-5.0,-957.0,60,60,,,66,69,84,70,-98.34,183,0,50,80,7,-14,-2,15.78
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.643,2.083,2.083,3,-2,2,84,-2,102,84,1,-2,0,0,0,0,-47.0,13.0,-984.0,56,56,,,70,72,84,60,-97.69,193,0,100,80,2,-2,-4,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.746,2.186,2.186,1,-3,3,81,-3,3,81,0,-3,0,0,0,0,-15.0,2.0,-977.0,61,61,,,65,67,83,70,-98.57,174,0,0,80,3,-3,-1,4.359
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.746,2.186,2.186,2,-7,14,82,-7,64,82,-23,-3,0,0,0,0,-109.0,23.0,-955.0,60,60,,,66,69,83,70,-98.22,183,0,50,80,7,-14,-2,15.78
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.746,2.186,2.186,3,-2,2,84,-2,102,84,1,-2,-1,0,0,0,-67.0,6.0,-1019.0,56,56,,,70,72,83,60,-97.75,193,0,100,80,2,-2,-4,4.899
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.852,2.293,2.293,1,-2,5,83,-2,5,83,1,-2,-1,0,0,0,-59.0,13.0,-970.0,61,61,,,65,67,84,70,-98.58,174,0,0,80,2,-5,-3,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.852,2.293,2.293,2,-7,14,82,-7,64,82,-23,-3,0,0,0,0,-106.0,15.0,-1024.0,60,60,,,66,69,83,70,-98.43,183,0,50,80,7,-14,-2,15.78
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.852,2.293,2.293,3,-1,3,84,-1,103,84,1,-2,0,0,0,0,-46.0,9.0,-977.0,56,56,,,70,72,83,60,-97.75,193,0,100,80,1,-3,-4,5.099
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:48.954,2.395,2.395,1,-2,5,83,-2,5,83,1,-2,0,0,0,0,-29.0,21.0,-1010.0,61,61,,,65,67,85,70,-98.6,175,0,0,80,2,-5,-3,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:48.954,2.395,2.395,2,-7,14,82,-7,64,82,-23,-3,0,0,0,0,-101.0,20.0,-941.0,60,60,,,66,69,83,70,-98.36,183,0,50,80,7,-14,-2,15.78
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:48.954,2.395,2.395,3,-1,3,84,-1,103,84,1,-2,0,0,0,0,-18.0,0.0,-971.0,56,56,,,70,72,83,60,-97.71,193,0,100,80,1,-3,-4,5.099
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.058,2.498,2.498,1,-2,5,83,-2,5,83,1,-2,0,0,0,0,-35.0,7.0,-1001.0,61,61,,,65,67,84,70,-98.58,175,0,0,80,2,-5,-3,6.164
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.058,2.498,2.498,2,-8,14,84,-8,64,84,-22,-4,0,0,0,0,-80.0,-1.0,-990.0,60,60,,,66,69,83,70,-98.38,183,0,50,80,8,-14,-4,16.613
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.058,2.498,2.498,3,-1,3,84,-1,103,84,1,-2,0,0,0,0,-51.0,3.0,-1036.0,56,56,,,70,72,82,60,-97.7,193,0,100,80,1,-3,-4,5.099
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.163,2.603,2.603,1,-3,4,85,-3,4,85,0,-3,-2,0,0,0,-109.0,2.0,-1010.0,61,61,,,65,67,84,70,-98.61,175,0,0,80,3,-4,-5,7.071
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.163,2.603,2.603,2,-8,14,84,-8,64,84,-23,-3,0,0,0,0,-54.0,-3.0,-1038.0,60,60,,,66,69,83,70,-98.48,183,0,50,80,8,-14,-4,16.613
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.163,2.603,2.603,3,-1,3,84,-1,103,84,1,-1,0,0,0,0,-84.0,25.0,-1029.0,56,56,,,70,72,82,60,-97.74,193,0,100,80,1,-3,-4,5.099
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.266,2.706,2.706,1,-3,4,85,-3,4,85,0,-3,-1,0,0,0,-82.0,-17.0,-979.0,61,61,,,65,67,84,70,-98.62,175,0,0,80,3,-4,-5,7.071
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.266,2.706,2.706,2,-8,14,84,-8,64,84,-23,-3,0,0,0,0,-87.0,-8.0,-1019.0,60,60,,,66,69,83,70,-98.34,184,0,50,80,8,-14,-4,16.613
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.266,2.706,2.706,3,-4,3,84,-4,103,84,1,-2,0,0,0,0,-50.0,-3.0,-960.0,56,56,,,70,72,82,60,-97.79,193,0,100,80,4,-3,-4,6.403
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.371,2.812,2.812,1,-3,4,85,-3,4,85,0,-3,0,0,0,0,-89.0,-24.0,-1013.0,61,61,,,65,67,84,70,-98.59,175,0,0,80,3,-4,-5,7.071
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.371,2.812,2.812,2,-4,13,84,-4,63,84,-23,-3,1,0,0,0,-83.0,-1.0,-1006.0,60,60,,,66,69,83,70,-98.3,184,0,50,80,4,-13,-4,14.177
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.371,2.812,2.812,3,-4,3,84,-4,103,84,1,-2,0,0,0,0,-81.0,15.0,-1018.0,56,56,,,70,72,83,60,-97.8,194,0,100,80,4,-3,-4,6.403
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.477,2.917,2.917,1,-3,4,85,-3,4,85,0,-3,1,0,0,0,-96.0,9.0,-1003.0,61,61,,,65,67,85,70,-98.57,175,0,0,80,3,-4,-5,7.071
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.477,2.917,2.917,2,-4,13,84,-4,63,84,-23,-3,1,0,0,0,-92.0,5.0,-1018.0,60,60,,,66,69,83,70,-98.44,184,0,50,80,4,-13,-4,14.177
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.477,2.917,2.917,3,-4,3,84,-4,103,84,1,-3,-1,0,0,0,-48.0,0.0,-985.0,56,56,,,70,72,83,60,-97.64,194,0,100,80,4,-3,-4,6.403
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.583,3.023,3.023,1,-7,5,85,-7,5,85,0,-4,1,0,0,0,-81.0,30.0,-996.0,61,61,,,65,67,86,70,-98.49,175,0,0,80,7,-5,-5,9.95
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.583,3.023,3.023,2,-4,13,84,-4,63,84,-23,-2,0,0,0,0,-62.0,-37.0,-1085.0,60,60,,,66,69,83,70,-98.39,184,0,50,80,4,-13,-4,14.177
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.583,3.023,3.023,3,-4,3,84,-4,103,84,1,-3,0,0,0,0,-43.0,14.0,-979.0,56,56,,,70,72,82,60,-97.77,194,0,100,80,4,-3,-4,6.403
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.689,3.129,3.129,1,-7,5,85,-7,5,85,0,-4,0,0,0,0,-87.0,-10.0,-1013.0,61,61,,,65,67,87,70,-98.51,175,0,0,80,7,-5,-5,9.95
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.689,3.129,3.129,2,-4,13,84,-4,63,84,-23,-2,0,0,0,0,-77.0,-1.0,-961.0,60,60,,,66,69,82,70,-98.23,184,0,50,80,4,-13,-4,14.177
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.689,3.129,3.129,3,-3,2,84,-3,102,84,1,-2,0,0,0,0,-55.0,17.0,-1031.0,56,56,,,70,72,83,60,-97.86,194,0,100,80,3,-2,-4,5.385
27,hover_column,60,drone_left,192.168.0.102,left,1,1,hover_hold,2026-04-29T11:19:49.791,3.231,3.231,1,-7,5,85,-7,5,85,0,-5,1,0,0,0,-72.0,-2.0,-983.0,61,61,,,65,67,87,70,-98.46,175,0,0,80,7,-5,-5,9.95
27,hover_column,60,drone_middle,192.168.0.101,middle,2,2,hover_hold,2026-04-29T11:19:49.791,3.231,3.231,2,-7,8,85,-7,58,85,-23,-3,0,0,0,0,-40.0,-17.0,-1000.0,60,60,,,66,69,82,70,-98.44,184,0,50,80,7,-8,-5,11.747
27,hover_column,60,drone_right,192.168.0.103,right,3,3,hover_hold,2026-04-29T11:19:49.791,3.231,3.231,3,-3,2,84,-3,102,84,1,-2,0,0,0,0,-36.0,17.0,-1033.0,56,56,,,70,72,82,60,-97.71,194,0,100,80,3,-2,-4,5.385
