run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:27:04.290,20.044,10.065,10.065,5,-8,23,79,142,73,79,150,250,80,1,250,10,8,177,1,177.184,,,71,71,,-6,-3,0,0,0,0,-63.0,-2.0,-935.0,57,59,80,70,-6.58,138
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:27:05.296,21.051,11.072,11.072,6,-6,-5,83,144,95,83,150,250,80,1,250,10,6,155,-3,155.145,,,71,71,,-5,-1,3,-1,0,0,-5.0,-48.0,-976.0,57,60,83,70,-6.54,139
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:06.301,22.055,12.076,12.076,6,-5,1,82,145,101,82,150,250,80,1,250,10,5,149,-2,149.097,,,71,71,,-5,-2,2,0,0,0,-50.0,-28.0,-1011.0,57,59,80,70,-6.57,140
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:07.309,23.063,13.084,13.084,6,-4,6,81,146,106,81,150,250,80,1,250,10,4,144,-1,144.059,,,71,71,,-6,-3,0,0,0,0,-62.0,-23.0,-1037.0,57,59,80,70,-6.54,141
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:08.313,24.067,14.088,14.088,6,0,9,83,150,109,83,150,250,80,1,250,10,0,141,-3,141.032,,,71,71,,-5,-2,3,-1,0,0,-31.0,-40.0,-979.0,57,59,79,70,-6.47,142
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:09.316,25.07,15.091,15.091,7,-1,-15,81,149,135,81,150,250,80,1,250,10,1,115,-1,115.009,,,71,71,,-5,-3,1,0,0,0,-66.0,2.0,-972.0,57,60,77,60,-6.56,143
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:10.323,26.077,16.098,16.098,7,1,-6,81,151,144,81,150,250,80,1,250,10,-1,106,-1,106.009,,,71,71,,-5,-4,2,0,0,0,-90.0,-9.0,-1007.0,56,59,81,70,-6.66,144
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:11.327,27.081,17.103,17.103,7,2,0,86,152,150,86,150,250,80,1,250,10,-2,100,-6,100.2,,,71,71,,-5,-3,0,0,0,0,-76.0,12.0,-967.0,57,59,84,70,-6.48,145
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:12.335,28.089,18.11,18.11,7,6,0,86,156,150,86,150,250,80,1,250,10,-6,100,-6,100.359,,,71,71,,-5,-3,0,0,0,0,-68.0,-10.0,-1045.0,57,59,82,70,-6.65,146
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:27:13.342,29.096,19.117,19.117,7,3,3,81,153,153,81,150,250,80,1,250,10,-3,97,-1,97.052,,,71,71,,-5,-2,2,0,0,0,-66.0,5.0,-980.0,57,59,80,70,-6.5,147
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:14.348,30.102,20.123,20.123,7,0,7,84,150,157,84,150,250,80,1,250,10,0,93,-4,93.086,,,71,71,,-6,-4,0,0,0,0,-80.0,-18.0,-966.0,57,60,81,70,-6.46,148
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:15.356,31.11,21.131,21.131,7,4,8,81,154,158,81,150,250,80,1,250,10,-4,92,-1,92.092,,,71,71,,-6,-4,0,0,0,0,-61.0,-35.0,-1033.0,57,59,78,70,-6.5,149
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:16.364,32.118,22.139,22.139,7,1,10,79,151,160,79,150,250,80,1,250,10,-1,90,1,90.011,,,71,71,,-5,-4,0,0,0,0,-73.0,2.0,-1006.0,57,59,78,60,-6.57,150
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:17.372,33.126,23.147,23.147,7,8,16,78,158,166,78,150,250,80,1,250,10,-8,84,2,84.404,,,71,71,,-6,-2,1,0,0,0,-66.0,-28.0,-1008.0,57,60,77,60,-6.68,151
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:18.379,34.134,24.155,24.155,8,4,-25,77,154,175,77,150,250,80,1,250,10,-4,75,3,75.166,,,71,71,,-5,-3,1,-1,0,0,-54.0,-30.0,-968.0,56,60,78,70,-6.33,152
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_4_of_5,2026-05-18T11:27:19.389,35.143,25.164,25.164,8,0,-8,78,150,192,78,150,250,80,1,250,10,0,58,2,58.034,,,71,71,,-5,-3,1,0,0,0,-62.0,-2.0,-987.0,57,60,78,60,-6.62,153
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:20.396,36.15,26.172,26.172,8,0,-8,80,150,192,80,150,250,80,1,250,10,0,58,0,58.0,,,71,71,,-5,-5,1,0,0,0,-70.0,-41.0,-1071.0,57,59,81,70,-6.34,154
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:21.403,37.157,27.179,27.179,8,1,-3,84,151,197,84,150,250,80,1,250,10,-1,53,-4,53.16,,,71,71,,-5,-3,2,-1,0,0,-90.0,-17.0,-1007.0,57,59,81,70,-6.52,155
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:22.408,38.162,28.183,28.183,8,1,1,84,151,201,84,150,250,80,1,250,10,-1,49,-4,49.173,,,70,71,,-5,-5,1,0,0,0,-77.0,-21.0,-995.0,57,59,81,70,-6.61,156
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:23.415,39.169,29.19,29.19,8,2,3,84,152,203,84,150,250,80,1,250,10,-2,47,-4,47.212,,,70,71,,-5,-4,1,0,0,0,-74.0,-56.0,-954.0,57,60,83,70,-6.65,157
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:24.420,40.174,30.195,30.195,8,1,11,87,151,211,87,150,250,80,1,250,10,-1,39,-7,39.636,,,70,71,,-5,-5,1,0,0,0,-87.0,-32.0,-977.0,57,59,83,70,-6.53,158
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:25.428,41.182,31.203,31.203,1,-3,-23,84,147,227,84,150,250,80,1,250,10,3,23,-4,23.537,,,70,71,,-6,-5,2,0,0,0,-75.0,-42.0,-1006.0,57,60,80,70,-6.53,160
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:26.434,42.188,32.21,32.21,1,-1,-15,81,149,235,81,150,250,80,1,250,10,1,15,-1,15.067,,,70,71,,-5,-5,1,0,0,0,-109.0,-24.0,-972.0,57,60,79,70,-6.78,161
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:27.443,43.197,33.218,33.218,1,-5,-12,80,145,238,80,150,250,80,1,250,10,5,12,0,13.0,,,70,71,,-5,-4,1,0,0,0,-88.0,-26.0,-1013.0,58,60,77,60,-6.78,162
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:28.451,44.206,34.227,34.227,1,-1,-3,79,149,247,79,150,250,80,1,250,10,1,3,1,3.317,,,69,71,,-5,-4,-1,0,0,0,-68.0,-34.0,-1060.0,57,60,78,60,-6.69,163
20260518_112641,drone_4_B14_head_forward_250_20260518_112641,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_5_of_5,2026-05-18T11:27:29.459,45.213,35.234,35.234,1,-6,3,79,144,253,79,150,250,80,1,250,10,6,-3,1,6.782,,,69,71,,-6,-2,4,0,0,0,-74.0,-4.0,-1019.0,57,60,77,60,-6.72,164
