run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.421,20.836,0.0,5,5,1,82,205,1,82,200,0,80,-5,-1,-2,5.477,7.33,14.058,66,66,,1,-2,-1,0,0,0,-41.0,-16.0,-1020.0,65,67,81,40,14.3,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.530,20.945,0.109,5,5,1,82,205,1,82,200,0,80,-5,-1,-2,5.477,8.532,17.332,66,66,,1,-2,-2,0,0,0,-65.0,2.0,-1001.0,65,68,82,40,14.27,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.637,21.052,0.216,5,5,1,82,205,1,82,200,0,80,-5,-1,-2,5.477,8.532,17.332,66,66,,0,-3,-1,0,0,0,-32.0,-35.0,-925.0,65,68,81,40,14.46,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.742,21.158,0.322,5,5,1,82,205,1,82,200,0,80,-5,-1,-2,5.477,8.532,17.332,66,66,,0,-1,-1,0,0,0,-42.0,-30.0,-991.0,65,68,81,40,14.39,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.846,21.262,0.426,5,8,5,81,208,5,81,200,0,80,-8,-5,-1,9.487,9.265,19.112,66,66,,1,0,-2,0,1,0,-31.0,-33.0,-1023.0,65,68,79,30,14.33,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:50.953,21.369,0.533,5,8,5,81,208,5,81,200,0,80,-8,-5,-1,9.487,9.644,19.112,66,66,,1,0,0,0,1,0,-21.0,-17.0,-1025.0,65,68,79,30,14.29,62
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:51.059,21.474,0.638,5,8,5,81,208,5,81,200,0,80,-8,-5,-1,9.487,9.644,19.112,66,66,,1,0,2,0,1,0,-36.0,-10.0,-1008.0,65,68,78,30,14.32,63
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:51.164,21.58,0.744,5,9,6,80,209,6,80,200,0,80,-9,-6,0,10.817,10.052,20.082,66,66,,1,-1,3,0,0,0,-57.0,7.0,-978.0,65,68,77,30,14.3,63
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:51.270,21.686,0.85,5,9,6,80,209,6,80,200,0,80,-9,-6,0,10.817,10.03,20.082,66,66,,1,0,2,0,0,0,-58.0,-25.0,-1014.0,65,68,77,30,14.16,63
20260504_205529,front_head_lv1_prepare,front,head wind,Level1,drone_5,192.168.0.107,B09,5,front_5,5,4,0,hover_recenter,2026-05-04T20:55:51.376,21.792,0.956,5,9,6,80,209,6,80,200,0,80,-9,-6,0,10.817,10.931,22.009,66,66,,1,-1,0,0,0,0,-59.0,4.0,-974.0,65,68,77,30,14.26,63
