run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,7,250,10,77,77,0
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,8,250,10,64,64,0
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,1,250,10,64,63,1
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2,250,10,68,66,2
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,2026-08-29T16:14:54.618,2026-08-29T16:15:23.562,28.944,3,250,10,70,69,1
