run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.619,97.079,0.001,0.001,2,-2,-6,84,-2,-6,84,0,250,80,7,250,10,2,256,-4,256.039,8.15,18.984,77,77,,136,0,1,0,0,0,20.0,-7.0,-997.0,62,64,82,60,-96.67,73
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.619,97.079,0.001,0.001,3,-1,2,83,49,2,83,50,250,80,8,250,10,1,248,-3,248.02,8.15,18.984,64,64,,123,-2,1,0,0,0,-51.0,-40.0,-990.0,59,62,85,50,-96.08,56
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.619,97.079,0.001,0.001,4,0,-4,86,100,-4,86,100,250,80,1,250,10,0,254,-6,254.071,8.15,18.984,64,64,,0,-2,-1,0,0,0,-66.0,10.0,-996.0,60,62,85,70,-96.19,47
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.619,97.079,0.001,0.001,5,13,6,80,163,6,80,150,250,80,2,250,10,-13,244,0,244.346,8.15,18.984,68,68,,136,-1,0,0,0,0,-35.0,6.0,-1031.0,55,57,78,50,-95.32,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.619,97.079,0.001,0.001,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,8.15,18.984,70,70,,4,-3,0,0,0,0,-38.0,2.0,-957.0,57,61,85,60,-96.62,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.729,97.189,0.111,0.111,2,-2,-6,84,-2,-6,84,0,250,80,7,250,10,2,256,-4,256.039,8.15,18.984,77,77,,136,0,0,0,0,0,37.0,-13.0,-997.0,62,64,84,60,-96.62,73
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.729,97.189,0.111,0.111,3,-1,2,83,49,2,83,50,250,80,8,250,10,1,248,-3,248.02,8.15,18.984,64,64,,123,-3,1,0,0,0,-74.0,-3.0,-964.0,59,62,84,50,-96.04,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.729,97.189,0.111,0.111,4,0,-4,86,100,-4,86,100,250,80,1,250,10,0,254,-6,254.071,8.15,18.984,64,64,,-1,-3,0,0,0,0,-74.0,9.0,-1005.0,60,62,86,70,-96.12,47
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.729,97.189,0.111,0.111,5,13,6,80,163,6,80,150,250,80,2,250,10,-13,244,0,244.346,8.15,18.984,68,68,,136,-1,0,0,0,0,-29.0,7.0,-1025.0,55,57,78,50,-95.37,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.729,97.189,0.111,0.111,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,8.15,18.984,70,70,,4,-3,0,0,0,0,-13.0,5.0,-1000.0,57,61,85,60,-96.62,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.835,97.295,0.217,0.217,2,-2,-6,84,-2,-6,84,0,250,80,7,250,10,2,256,-4,256.039,8.15,18.984,77,77,,136,0,0,0,0,0,-4.0,-2.0,-1001.0,62,64,84,60,-96.7,73
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.835,97.295,0.217,0.217,3,-1,2,83,49,2,83,50,250,80,8,250,10,1,248,-3,248.02,8.15,18.984,64,64,,123,-3,2,0,0,0,-53.0,5.0,-968.0,59,62,84,50,-96.01,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.835,97.295,0.217,0.217,4,0,-4,86,100,-4,86,100,250,80,1,250,10,0,254,-6,254.071,8.15,18.984,64,64,,-1,-3,0,0,0,0,-51.0,-26.0,-959.0,60,62,86,70,-96.23,47
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.835,97.295,0.217,0.217,5,13,6,80,163,6,80,150,250,80,2,250,10,-13,244,0,244.346,8.15,18.984,68,68,,136,-1,0,0,0,0,-35.0,32.0,-1032.0,55,57,78,50,-95.29,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.835,97.295,0.217,0.217,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,8.15,18.984,70,70,,4,-2,0,0,0,0,-42.0,-8.0,-1019.0,57,61,84,60,-96.65,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.943,97.403,0.325,0.325,2,-2,-6,84,-2,-6,84,0,250,80,7,250,10,2,256,-4,256.039,7.95,18.984,77,77,,136,0,0,0,0,0,1.0,19.0,-975.0,62,64,85,60,-96.74,73
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.943,97.403,0.325,0.325,3,-1,2,83,49,2,83,50,250,80,8,250,10,1,248,-3,248.02,7.95,18.984,64,64,,123,-3,0,0,0,0,-10.0,-17.0,-954.0,59,62,83,50,-96.01,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.943,97.403,0.325,0.325,4,-1,-4,87,99,-4,87,100,250,80,1,250,10,1,254,-7,254.098,7.95,18.984,64,64,,-1,-3,0,0,0,0,-49.0,-12.0,-997.0,60,62,85,70,-96.01,48
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.943,97.403,0.325,0.325,5,13,6,80,163,6,80,150,250,80,2,250,10,-13,244,0,244.346,7.95,18.984,68,68,,136,-2,0,0,0,0,-48.0,28.0,-1038.0,54,57,79,50,-95.41,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:54.943,97.403,0.325,0.325,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,7.95,18.984,70,70,,4,-2,0,0,0,0,-46.0,-8.0,-1011.0,57,61,84,60,-96.67,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.049,97.51,0.431,0.431,2,-4,-4,85,-4,-4,85,0,250,80,7,250,10,4,254,-5,254.081,5.977,12.986,77,77,,136,0,0,0,0,0,17.0,-13.0,-992.0,62,64,85,60,-96.66,74
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.049,97.51,0.431,0.431,3,-1,4,83,49,4,83,50,250,80,8,250,10,1,246,-3,246.02,5.977,12.986,64,64,,123,-3,0,0,0,0,-26.0,-17.0,-989.0,59,62,82,50,-95.99,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.049,97.51,0.431,0.431,4,-1,-4,87,99,-4,87,100,250,80,1,250,10,1,254,-7,254.098,5.977,12.986,64,64,,-1,-3,0,0,0,0,-49.0,-12.0,-997.0,60,62,85,70,-96.01,48
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.049,97.51,0.431,0.431,5,7,6,80,157,6,80,150,250,80,2,250,10,-7,244,0,244.1,5.977,12.986,68,68,,136,-2,-1,0,0,0,-40.0,35.0,-987.0,54,57,80,50,-95.45,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.049,97.51,0.431,0.431,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,5.977,12.986,70,70,,4,-2,0,0,0,0,-12.0,3.0,-1035.0,57,61,84,60,-96.62,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.156,97.617,0.539,0.539,2,-4,-4,85,-4,-4,85,0,250,80,7,250,10,4,254,-5,254.081,5.977,12.986,77,77,,136,0,0,0,0,0,38.0,-22.0,-1006.0,62,64,85,60,-96.67,74
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.156,97.617,0.539,0.539,3,-1,4,83,49,4,83,50,250,80,8,250,10,1,246,-3,246.02,5.977,12.986,64,64,,123,-2,0,0,0,0,-26.0,1.0,-985.0,59,62,82,50,-96.0,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.156,97.617,0.539,0.539,4,-1,-4,87,99,-4,87,100,250,80,1,250,10,1,254,-7,254.098,5.977,12.986,64,64,,0,-3,1,0,0,0,-84.0,17.0,-977.0,60,62,85,70,-96.19,48
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.156,97.617,0.539,0.539,5,7,6,80,157,6,80,150,250,80,2,250,10,-7,244,0,244.1,5.977,12.986,68,68,,136,-3,-2,0,0,0,-44.0,34.0,-1035.0,54,57,82,60,-95.37,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.156,97.617,0.539,0.539,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,5.977,12.986,70,70,,4,-2,0,0,0,0,-12.0,3.0,-1035.0,57,61,84,60,-96.62,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.265,97.725,0.647,0.647,2,-4,-4,85,-4,-4,85,0,250,80,7,250,10,4,254,-5,254.081,5.843,12.986,77,77,,136,0,0,0,0,0,1.0,20.0,-1011.0,62,64,85,60,-96.7,74
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.265,97.725,0.647,0.647,3,-1,4,83,49,4,83,50,250,80,8,250,10,1,246,-3,246.02,5.843,12.986,64,64,,123,-2,0,0,0,0,-32.0,-29.0,-1046.0,59,62,82,50,-96.05,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.265,97.725,0.647,0.647,4,-4,-4,87,96,-4,87,100,250,80,1,250,10,4,254,-7,254.128,5.843,12.986,64,64,,-1,-4,1,0,0,0,-49.0,-7.0,-977.0,60,62,84,70,-96.19,48
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.265,97.725,0.647,0.647,5,7,6,80,157,6,80,150,250,80,2,250,10,-7,244,0,244.1,5.843,12.986,68,68,,136,-2,-3,0,0,0,-43.0,33.0,-995.0,54,57,82,60,-95.29,41
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.265,97.725,0.647,0.647,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,5.843,12.986,70,70,,5,-2,0,0,0,0,-11.0,-21.0,-979.0,57,61,85,60,-96.56,52
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.373,97.833,0.755,0.755,2,-4,-5,87,-4,-5,87,0,250,80,7,250,10,4,255,-7,255.127,8.611,19.983,77,77,,136,0,0,0,0,0,3.0,11.0,-1001.0,62,64,85,60,-96.72,74
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.373,97.833,0.755,0.755,3,-1,4,83,49,4,83,50,250,80,8,250,10,1,246,-3,246.02,8.611,19.983,64,64,,123,-1,0,0,0,0,-65.0,16.0,-1008.0,59,62,81,50,-96.03,57
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.373,97.833,0.755,0.755,4,-4,-4,87,96,-4,87,100,250,80,1,250,10,4,254,-7,254.128,8.611,19.983,64,64,,-1,-4,0,0,0,0,-89.0,10.0,-1020.0,60,62,84,70,-96.27,48
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.373,97.833,0.755,0.755,5,14,4,80,164,4,80,150,250,80,2,250,10,-14,246,0,246.398,8.611,19.983,68,68,,136,-1,-3,0,0,0,-2.0,2.0,-921.0,54,57,82,60,-95.3,42
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.373,97.833,0.755,0.755,6,-6,5,85,194,5,85,200,250,80,3,250,10,6,245,-5,245.124,8.611,19.983,70,70,,5,-2,0,0,0,0,25.0,-7.0,-1011.0,57,61,85,60,-96.56,53
20260829_161317,prepare_medium_high2,front,head wind,Level1,50,medium,75,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:14:55.479,97.94,0.861,0.861,2,-4,-5,87,-4,-5,87,0,250,80,7,250,10,4,255,-7,255.127,8.611,19.983,77,77,,136,0,0,0,0,0,2.0,2.0,-983.0,62,64,85,60,-96.7,74
