run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:58.580,169.691,0.0,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:58.580,169.691,0.0,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:58.580,169.691,0.0,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:58.580,169.691,0.0,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:58.580,169.691,0.0,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:58.690,169.801,0.11,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:58.690,169.801,0.11,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:58.690,169.801,0.11,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:58.690,169.801,0.11,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:58.690,169.801,0.11,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:58.792,169.903,0.212,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:58.792,169.903,0.212,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:58.792,169.903,0.212,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:58.792,169.903,0.212,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:58.792,169.903,0.212,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:58.900,170.011,0.32,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:58.900,170.011,0.32,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:58.900,170.011,0.32,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:58.900,170.011,0.32,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:58.900,170.011,0.32,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:59.006,170.117,0.426,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:59.006,170.117,0.426,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:59.006,170.117,0.426,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:59.006,170.117,0.426,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:59.006,170.117,0.426,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:59.109,170.22,0.529,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:59.109,170.22,0.529,74,74,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_3,192.168.0.103,B13,3,front_3,3,8,node_segment_1_of_5,2026-05-16T14:08:59.109,170.22,0.529,71,71,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_4,192.168.0.106,B14,4,front_4,4,1,node_segment_1_of_5,2026-05-16T14:08:59.109,170.22,0.529,75,75,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_5,192.168.0.107,B15,5,front_5,5,2,node_segment_1_of_5,2026-05-16T14:08:59.109,170.22,0.529,69,69,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_1,192.168.0.101,B11,1,front_1,1,6,node_segment_1_of_5,2026-05-16T14:08:59.217,170.328,0.637,73,73,0
20260516_140608,front_50_head_lv2_new_001,front,head wind,Level2,drone_2,192.168.0.109,B10,2,front_2,2,7,node_segment_1_of_5,2026-05-16T14:08:59.217,170.328,0.637,74,74,0
