run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,pre_node_settle,2026-05-18T11:36:42.872,10.273,0.0,0.0,5,9,-7,85,209,-7,85,200,250,80,2,250,10,-9,257,-5,257.206,,,68,68,,177,0,0,0,0,0,-1.0,25.0,-986.0,60,62,85,70,-7.33,154
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:43.879,11.279,1.007,1.007,5,13,-6,88,213,-6,88,200,250,80,2,250,10,-13,256,-8,256.455,,,68,68,,176,0,0,1,0,0,2.0,-16.0,-1008.0,59,63,83,70,-7.33,155
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:44.886,12.286,2.014,2.014,5,13,3,83,213,3,83,200,250,80,2,250,10,-13,247,-3,247.36,,,68,68,,176,0,1,0,0,0,-11.0,-17.0,-997.0,60,62,80,70,-7.5,156
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:45.892,13.292,3.02,3.02,5,10,6,81,210,6,81,200,250,80,2,250,10,-10,244,-1,244.207,,,68,68,,176,0,1,1,0,0,-16.0,-19.0,-994.0,59,63,79,60,-7.48,157
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:46.897,14.298,4.025,4.025,5,6,15,81,206,15,81,200,250,80,2,250,10,-6,235,-1,235.079,,,68,68,,176,0,2,1,0,0,-22.0,-54.0,-1005.0,59,63,79,60,-7.54,158
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:47.900,15.301,5.029,5.029,6,0,-6,81,200,44,81,200,250,80,2,250,10,0,206,-1,206.002,,,68,68,,176,0,1,0,0,0,-14.0,-16.0,-1008.0,60,62,78,60,-7.51,159
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:36:48.909,16.309,6.037,6.037,6,0,0,80,200,50,80,200,250,80,2,250,10,0,200,0,200.0,,,68,68,,176,0,1,0,0,0,2.0,-27.0,-1004.0,60,63,78,60,-7.51,160
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:36:49.916,17.317,7.045,7.045,6,4,5,79,204,55,79,200,250,80,2,250,10,-4,195,1,195.044,,,68,68,,176,-1,1,0,0,0,-19.0,-12.0,-986.0,59,62,79,70,-7.41,161
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:36:50.923,18.324,8.052,8.052,6,3,8,79,203,58,79,200,250,80,2,250,10,-3,192,1,192.026,,,68,68,,176,0,1,1,0,0,-5.0,-31.0,-995.0,60,62,78,60,-7.58,162
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:36:51.927,19.328,9.056,9.056,6,4,22,80,204,72,80,200,250,80,2,250,10,-4,178,0,178.045,,,68,68,,176,0,0,1,0,0,2.0,-46.0,-976.0,60,62,78,60,-7.35,163
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:36:52.936,20.337,10.065,10.065,7,4,-2,80,204,98,80,200,250,80,2,250,10,-4,152,0,152.053,,,68,68,,176,0,1,1,0,0,16.0,-37.0,-977.0,60,63,78,60,-7.62,164
