run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:42.872,10.273,0.0,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:43.879,11.279,1.007,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:44.886,12.286,2.014,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:45.892,13.292,3.02,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:46.897,14.298,4.025,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:47.900,15.301,5.029,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:36:48.909,16.309,6.037,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:36:49.916,17.317,7.045,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:36:50.923,18.324,8.052,68,68,0
20260518_113630,drone_5_B15_head_forward_250_20260518_113630,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:36:51.927,19.328,9.056,68,68,0
