run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,pre_node_settle,2026-05-18T11:41:18.090,12.57,0.0,0.0,5,-9,1,85,191,1,85,200,250,80,2,250,10,9,249,-5,249.213,,,41,41,,144,-2,0,0,0,0,-28.0,-13.0,-980.0,62,65,84,60,-8.2,337
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:19.096,13.576,1.007,1.007,5,-4,-7,86,196,-7,86,200,250,80,2,250,10,4,257,-6,257.101,,,41,41,,176,-1,0,0,0,0,-31.0,15.0,-1011.0,62,65,84,70,-8.2,338
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:20.101,14.581,2.012,2.012,5,7,-1,82,207,-1,82,200,250,80,2,250,10,-7,251,-2,251.106,,,41,41,,175,-1,1,0,0,0,-11.0,-31.0,-1002.0,62,65,79,60,-8.23,339
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:21.108,15.589,3.019,3.019,5,5,2,82,205,2,82,200,250,80,2,250,10,-5,248,-2,248.058,,,41,41,,173,0,1,1,0,0,-5.0,-7.0,-1003.0,62,65,80,60,-8.17,340
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:22.113,16.594,4.024,4.024,5,5,16,82,205,16,82,200,250,80,2,250,10,-5,234,-2,234.062,,,41,41,,173,0,0,1,0,0,-4.0,-15.0,-989.0,62,65,81,60,-8.2,341
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:23.118,17.599,5.029,5.029,6,2,-11,82,202,39,82,200,250,80,2,250,10,-2,211,-2,211.019,,,41,41,,172,0,0,1,0,0,0.0,-16.0,-1003.0,62,65,78,60,-8.15,342
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:24.125,18.605,6.036,6.036,6,4,-4,80,204,46,80,200,250,80,2,250,10,-4,204,0,204.039,,,41,41,,172,0,0,0,0,0,-2.0,7.0,-1002.0,62,65,78,60,-8.24,343
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:41:25.129,19.609,7.04,7.04,6,5,3,78,205,53,78,200,250,80,2,250,10,-5,197,2,197.074,,,41,41,,171,0,0,0,0,0,18.0,-3.0,-1010.0,63,65,75,60,-8.17,344
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:41:26.135,20.616,8.046,8.046,6,6,7,77,206,57,77,200,250,80,2,250,10,-6,193,3,193.117,,,41,41,,171,0,0,0,0,0,0.0,-18.0,-974.0,62,65,77,60,-8.18,345
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:41:27.142,21.623,9.053,9.053,6,4,11,79,204,61,79,200,250,80,2,250,10,-4,189,1,189.045,,,41,41,,171,0,0,0,0,0,-18.0,-32.0,-993.0,62,65,78,60,-8.14,346
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:41:28.150,22.63,10.061,10.061,6,4,16,81,204,66,81,200,250,80,2,250,10,-4,184,-1,184.046,,,40,41,,171,-1,0,0,0,0,-23.0,-3.0,-982.0,62,66,80,60,-8.13,347
