run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,pre_node_settle,2026-05-18T11:39:08.039,11.433,0.0,0.0,5,-2,0,85,198,0,85,200,250,80,2,250,10,2,250,-5,250.058,,,57,57,,175,0,0,0,0,0,-10.0,8.0,-999.0,62,65,86,80,-8.15,252
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:39:09.045,12.439,1.007,1.007,5,-22,0,85,178,0,85,200,250,80,2,250,10,22,250,-5,251.016,,,57,57,,175,0,0,1,0,0,-2.0,-17.0,-991.0,61,65,85,80,-8.16,253
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:39:10.049,13.443,2.011,2.011,5,0,2,84,200,2,84,200,250,80,2,250,10,0,248,-4,248.032,,,57,57,,176,0,0,1,0,0,0.0,-19.0,-997.0,62,64,81,80,-8.18,254
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:39:11.056,14.45,3.018,3.018,5,-1,11,82,199,11,82,200,250,80,2,250,10,1,239,-2,239.01,,,57,57,,176,0,2,0,0,0,8.0,-39.0,-987.0,62,65,79,80,-8.3,255
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:39:12.061,15.455,4.023,4.023,6,-11,-15,81,189,35,81,200,250,80,2,250,10,11,215,-1,215.284,,,57,57,,176,0,1,1,0,0,7.0,-51.0,-995.0,62,65,78,70,-8.35,256
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_1_of_5,2026-05-18T11:39:13.065,16.459,5.026,5.026,6,-9,-1,79,191,49,79,200,250,80,2,250,10,9,201,1,201.204,,,57,57,,176,0,1,1,0,0,9.0,-36.0,-999.0,62,64,78,70,-8.34,257
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:39:14.070,17.464,6.032,6.032,6,-7,5,79,193,55,79,200,250,80,2,250,10,7,195,1,195.128,,,57,57,,175,0,1,0,0,0,3.0,-12.0,-1033.0,61,64,77,70,-8.3,258
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:39:15.076,18.47,7.038,7.038,6,-5,9,80,195,59,80,200,250,80,2,250,10,5,191,0,191.065,,,57,57,,175,0,0,0,0,0,-9.0,3.0,-1031.0,62,65,78,80,-8.25,259
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:39:16.081,19.475,8.043,8.043,6,-1,14,79,199,64,79,200,250,80,2,250,10,1,186,1,186.005,,,57,57,,176,0,1,1,0,0,13.0,-37.0,-1032.0,62,65,79,80,-8.2,260
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,4,0,node_segment_2_of_5,2026-05-18T11:39:17.089,20.483,9.05,9.05,7,-1,-14,84,199,86,84,200,250,80,2,250,10,1,164,-4,164.052,,,57,57,,176,1,1,1,0,0,16.0,-21.0,-989.0,62,64,81,80,-8.29,261
