run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:08.039,11.433,0.0,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:09.045,12.439,1.007,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:10.049,13.443,2.011,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:11.056,14.45,3.018,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:12.061,15.455,4.023,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:39:13.065,16.459,5.026,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:39:14.070,17.464,6.032,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:39:15.076,18.47,7.038,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:39:16.081,19.475,8.043,57,57,0
20260518_113854,drone_5_B15_head_forward_250_20260518_113854,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:39:17.089,20.483,9.05,57,57,0
