run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,3,0,1,78,100,1,78,100,0,80,0,-1,2,2.236,10.658,23.756,77,77,,0,-1,0,0,0,0,-54.0,14.0,-970.0,55,57,76,10,-6.08,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,3,0,1,78,100,1,78,100,0,80,0,-1,2,2.236,10.658,23.756,77,77,,0,-1,0,0,0,0,-31.0,-12.0,-1015.0,55,57,77,10,-5.89,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.667,20.906,0.215,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,9.864,21.805,77,77,,0,-1,0,0,0,0,-25.0,5.0,-1026.0,55,57,76,10,-5.96,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.774,21.012,0.321,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,11.472,24.233,77,77,,0,-1,0,0,0,0,-36.0,-8.0,-972.0,55,57,76,10,-5.94,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.880,21.119,0.428,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,11.472,24.233,77,77,,0,-1,0,0,0,0,-25.0,-21.0,-985.0,55,57,76,10,-5.86,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.985,21.224,0.533,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,11.472,24.233,77,77,,0,-1,0,0,0,0,-18.0,-10.0,-975.0,55,57,76,10,-5.84,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:02.092,21.331,0.64,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,11.868,25.231,77,77,,0,-1,0,0,0,0,-22.0,-13.0,-992.0,55,57,76,10,-5.84,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:02.197,21.436,0.744,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,10.619,23.289,77,77,,0,-1,0,0,0,0,-9.0,-11.0,-1005.0,55,57,76,10,-5.88,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:02.304,21.543,0.852,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,10.619,23.289,77,77,,0,-1,1,0,0,0,-5.0,-27.0,-1005.0,55,57,75,10,-5.82,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:02.409,21.648,0.957,3,0,1,79,100,1,79,100,0,80,0,-1,1,1.414,11.985,26.556,77,77,,0,0,1,0,0,0,-12.0,-27.0,-997.0,55,57,75,10,-5.84,35
