run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,battery_hover_start,battery_hover_end,battery_drop
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_1,192.168.0.101,B09,1,front_1,1,0,0,2026-05-04T17:59:05.192,2026-05-04T18:00:05.224,60,87,73,14
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,2026-05-04T17:59:05.192,2026-05-04T18:00:05.224,60,93,77,16
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_3,192.168.0.103,B08,3,front_3,3,2,0,2026-05-04T17:59:05.192,2026-05-04T18:00:05.224,60,86,64,22
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,2026-05-04T17:59:05.192,2026-05-04T18:00:05.224,60,93,78,15
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_5,192.168.0.107,B07,5,front_5,5,4,0,2026-05-04T17:59:05.192,2026-05-04T18:00:05.224,60,93,76,17
