run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.192,28.318,0.0,2,13,-20,84,63,-20,84,50,0,80,-13,20,-4,24.187,19.297,38.212,93,93,,2,-4,0,0,0,0,-31.0,-18.0,-994.0,54,57,83,20,20.48,16
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.300,28.426,0.108,2,11,-20,85,61,-20,85,50,0,80,-11,20,-5,23.367,18.52,38.212,93,93,,2,-4,0,-1,0,0,-50.0,36.0,-986.0,54,57,82,20,20.38,16
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.404,28.53,0.212,2,11,-20,85,61,-20,85,50,0,80,-11,20,-5,23.367,18.52,38.212,93,93,,2,-3,0,-1,0,0,-48.0,25.0,-978.0,54,57,82,20,20.35,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.511,28.637,0.319,2,11,-20,85,61,-20,85,50,0,80,-11,20,-5,23.367,17.61,36.222,93,93,,2,-2,-1,0,0,0,-38.0,0.0,-1020.0,54,57,82,20,20.23,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.618,28.744,0.426,2,11,-20,85,61,-20,85,50,0,80,-11,20,-5,23.367,16.81,36.222,93,93,,2,-2,-1,0,0,0,-82.0,12.0,-989.0,54,57,81,20,20.37,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.725,28.851,0.533,2,12,-20,84,62,-20,84,50,0,80,-12,20,-4,23.664,16.622,36.222,93,93,,2,-3,0,0,0,0,-49.0,10.0,-949.0,54,57,81,20,20.35,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.830,28.956,0.638,2,12,-20,84,62,-20,84,50,0,80,-12,20,-4,23.664,16.622,36.222,93,93,,1,-4,0,0,0,0,-59.0,-20.0,-965.0,54,57,81,20,20.24,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:05.937,29.063,0.745,2,12,-20,84,62,-20,84,50,0,80,-12,20,-4,23.664,17.331,37.929,93,93,,1,-4,0,0,0,0,-37.0,-11.0,-1092.0,54,57,80,20,20.26,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.044,29.17,0.852,2,12,-20,84,62,-20,84,50,0,80,-12,20,-4,23.664,17.327,37.929,93,93,,1,-3,0,0,0,0,-49.0,-23.0,-1066.0,54,57,80,20,20.15,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.150,29.276,0.958,2,10,-20,82,60,-20,82,50,0,80,-10,20,-2,22.45,17.676,37.929,93,93,,1,-3,0,0,0,0,-62.0,-44.0,-1066.0,54,57,80,20,20.17,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.253,29.38,1.062,2,10,-20,82,60,-20,82,50,0,80,-10,20,-2,22.45,17.676,37.929,93,93,,1,-3,0,0,0,0,-37.0,-16.0,-977.0,54,57,79,20,20.25,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.361,29.487,1.169,2,10,-20,82,60,-20,82,50,0,80,-10,20,-2,22.45,17.678,38.027,93,93,,1,-4,1,0,0,0,-72.0,28.0,-980.0,54,57,79,20,20.23,17
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.468,29.595,1.276,2,8,-17,81,58,-17,81,50,0,80,-8,17,-1,18.815,17.547,38.027,93,93,,1,-4,0,0,0,0,-59.0,-2.0,-959.0,54,57,79,20,20.18,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.573,29.699,1.381,2,8,-17,81,58,-17,81,50,0,80,-8,17,-1,18.815,17.547,38.027,93,93,,1,-3,0,0,0,0,-53.0,-30.0,-956.0,54,57,78,20,20.29,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.680,29.807,1.489,2,8,-17,81,58,-17,81,50,0,80,-8,17,-1,18.815,17.68,38.581,92,93,,1,-3,-1,0,0,0,-58.0,-19.0,-992.0,54,57,78,20,20.21,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.784,29.91,1.592,2,8,-17,81,58,-17,81,50,0,80,-8,17,-1,18.815,20.434,38.581,92,93,,1,-3,0,0,0,0,-28.0,-18.0,-995.0,55,57,77,20,20.21,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.891,30.017,1.699,2,7,-16,80,57,-16,80,50,0,80,-7,16,0,17.464,20.603,38.581,92,93,,2,-4,0,0,0,0,-41.0,-9.0,-1010.0,55,57,76,20,20.21,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:06.996,30.122,1.804,2,7,-16,80,57,-16,80,50,0,80,-7,16,0,17.464,20.603,38.581,92,93,,2,-4,0,0,0,0,-83.0,-16.0,-968.0,55,57,77,20,20.28,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.103,30.23,1.912,2,7,-16,80,57,-16,80,50,0,80,-7,16,0,17.464,19.477,37.481,92,93,,2,-4,1,0,0,0,-54.0,-12.0,-1039.0,55,57,77,20,20.2,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.209,30.336,2.017,2,6,-18,78,56,-18,78,50,0,80,-6,18,2,19.079,15.147,33.636,92,93,,2,-4,0,0,0,0,-63.0,-6.0,-1028.0,55,57,77,20,20.27,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.316,30.442,2.124,2,6,-18,78,56,-18,78,50,0,80,-6,18,2,19.079,15.147,33.636,92,93,,2,-4,0,0,0,0,-74.0,-31.0,-1020.0,55,57,78,20,20.16,18
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.423,30.55,2.231,2,6,-18,78,56,-18,78,50,0,80,-6,18,2,19.079,15.147,33.636,92,93,,2,-5,0,0,0,0,-92.0,-14.0,-960.0,55,57,78,20,20.29,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.530,30.656,2.338,2,7,-19,79,57,-19,79,50,0,80,-7,19,1,20.273,17.312,39.201,92,93,,2,-5,0,0,0,0,-69.0,-3.0,-1026.0,55,57,77,20,20.32,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.636,30.762,2.444,2,7,-19,79,57,-19,79,50,0,80,-7,19,1,20.273,16.851,39.201,92,93,,2,-5,0,0,0,0,-53.0,-2.0,-1015.0,55,57,78,20,20.38,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.741,30.867,2.549,2,7,-19,79,57,-19,79,50,0,80,-7,19,1,20.273,16.851,39.201,92,93,,2,-5,0,0,0,0,-66.0,0.0,-973.0,54,57,78,20,20.31,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.848,30.975,2.657,2,7,-19,79,57,-19,79,50,0,80,-7,19,1,20.273,16.607,38.214,92,93,,2,-5,0,0,0,0,-60.0,-39.0,-994.0,54,57,78,20,20.38,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:07.952,31.078,2.76,2,7,-21,79,57,-21,79,50,0,80,-7,21,1,22.159,16.183,36.907,92,93,,2,-4,0,0,0,0,-66.0,-18.0,-991.0,54,57,78,20,20.27,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:08.055,31.182,2.863,2,7,-21,79,57,-21,79,50,0,80,-7,21,1,22.159,16.183,36.907,92,93,,2,-4,1,0,0,0,-99.0,32.0,-1020.0,54,57,77,20,20.29,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:08.162,31.288,2.97,2,7,-21,79,57,-21,79,50,0,80,-7,21,1,22.159,16.085,36.603,92,93,,2,-4,1,0,0,0,-61.0,17.0,-1008.0,54,57,78,20,20.36,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:08.267,31.393,3.075,2,7,-21,79,57,-21,79,50,0,80,-7,21,1,22.159,17.327,36.603,92,93,,2,-5,0,0,0,0,-32.0,19.0,-1001.0,54,57,78,20,20.34,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:08.374,31.5,3.182,2,7,-22,79,57,-22,79,50,0,80,-7,22,1,23.108,17.192,36.783,92,93,,2,-4,-1,0,0,0,-68.0,19.0,-980.0,54,57,78,20,20.34,19
20260504_175836,front_head_lv1_001,front,head wind,Level1,drone_2,192.168.0.102,B02,2,front_2,2,1,0,hover_hold,2026-05-04T17:59:08.482,31.608,3.29,2,7,-22,79,57,-22,79,50,0,80,-7,22,1,23.108,17.192,36.783,92,93,,2,-5,0,0,0,0,-51.0,1.0,-968.0,54,57,79,20,20.41,20
