run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,4,-6,6,85,144,6,85,150,0,80,6,-6,-5,9.849,10.658,23.756,75,75,,0,0,1,0,0,0,-9.0,-8.0,-1005.0,50,53,83,70,-4.69,33
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,4,-6,6,85,144,6,85,150,0,80,6,-6,-5,9.849,10.658,23.756,75,75,,0,0,0,0,0,0,29.0,-29.0,-1001.0,50,53,83,70,-4.7,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.667,20.906,0.215,4,-6,6,85,144,6,85,150,0,80,6,-6,-5,9.849,9.864,21.805,75,75,,0,0,1,0,0,0,25.0,-24.0,-994.0,50,53,82,70,-4.68,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.774,21.012,0.321,4,-8,7,84,142,7,84,150,0,80,8,-7,-4,11.358,11.472,24.233,75,75,,0,2,1,0,0,0,-12.0,-22.0,-979.0,50,53,82,70,-4.59,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.880,21.119,0.428,4,-8,7,84,142,7,84,150,0,80,8,-7,-4,11.358,11.472,24.233,75,75,,0,2,2,0,0,0,-7.0,-7.0,-989.0,50,53,82,70,-4.61,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.985,21.224,0.533,4,-8,7,84,142,7,84,150,0,80,8,-7,-4,11.358,11.472,24.233,75,75,,0,1,1,1,0,0,-3.0,-10.0,-1012.0,50,53,81,70,-4.58,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:02.092,21.331,0.64,4,-8,7,84,142,7,84,150,0,80,8,-7,-4,11.358,11.868,25.231,75,75,,0,0,0,1,0,0,7.0,-31.0,-985.0,50,53,80,70,-4.64,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:02.197,21.436,0.744,4,-6,4,84,144,4,84,150,0,80,6,-4,-4,8.246,10.619,23.289,75,75,,0,0,0,1,0,0,-14.0,-19.0,-985.0,50,53,79,70,-4.7,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:02.304,21.543,0.852,4,-6,4,84,144,4,84,150,0,80,6,-4,-4,8.246,10.619,23.289,75,75,,0,-1,0,1,0,0,-9.0,-3.0,-1034.0,50,53,79,60,-4.67,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:02.409,21.648,0.957,4,-6,4,84,144,4,84,150,0,80,6,-4,-4,8.246,11.985,26.556,75,75,,0,-2,0,0,0,0,7.0,-12.0,-1038.0,50,53,79,60,-4.61,34
