run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_logging,2026-05-05T17:35:33.222,20.412,0.0,1,4,12,89,4,12,89,0,0,80,-4,-12,-9,15.524,3.73,9.241,78,78,,-1,-2,0,0,0,0,-53.0,26.0,-1038.0,55,57,87,90,-10.7,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T17:35:33.222,20.412,0.0,2,-1,-13,78,49,-13,78,50,0,80,1,13,2,13.191,3.73,9.241,93,93,,-3,-1,1,-1,0,0,-7.0,-1.0,-979.0,56,57,81,20,-11.0,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T17:35:33.222,20.412,0.0,3,-3,6,84,97,6,84,100,0,80,3,-6,-4,7.81,3.73,9.241,83,83,,0,0,0,0,0,0,-8.0,27.0,-994.0,55,57,82,30,-10.29,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T17:35:33.222,20.412,0.0,4,-2,-1,86,148,-1,86,150,0,80,2,1,-6,6.403,3.73,9.241,91,91,,0,-2,0,0,0,0,-57.0,20.0,-961.0,51,54,83,80,-9.01,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T17:35:33.222,20.412,0.0,5,-6,-5,83,194,-5,83,200,0,80,6,5,-3,8.367,3.73,9.241,86,86,,0,0,2,0,0,0,-43.0,9.0,-1001.0,51,54,80,80,-10.47,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_recenter,2026-05-05T17:35:33.329,20.519,0.107,1,4,12,89,4,12,89,0,0,80,-4,-12,-9,15.524,3.73,9.241,78,78,,-1,-1,0,0,0,0,-67.0,13.0,-1014.0,55,57,86,90,-10.9,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T17:35:33.329,20.519,0.107,2,-1,-13,78,49,-13,78,50,0,80,1,13,2,13.191,3.73,9.241,93,93,,-3,-1,1,-1,0,0,-27.0,-15.0,-990.0,56,57,81,20,-11.08,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T17:35:33.329,20.519,0.107,3,-3,6,84,97,6,84,100,0,80,3,-6,-4,7.81,3.73,9.241,83,83,,0,0,0,0,0,0,-7.0,9.0,-973.0,55,57,81,30,-10.24,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T17:35:33.329,20.519,0.107,4,-2,-1,86,148,-1,86,150,0,80,2,1,-6,6.403,3.73,9.241,91,91,,0,-2,0,0,0,0,-25.0,-2.0,-1000.0,51,54,83,80,-8.91,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T17:35:33.329,20.519,0.107,5,-6,-5,83,194,-5,83,200,0,80,6,5,-3,8.367,3.73,9.241,86,86,,0,-1,0,0,0,0,-27.0,-30.0,-980.0,51,54,80,80,-10.38,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_recenter,2026-05-05T17:35:33.432,20.622,0.21,1,4,12,89,4,12,89,0,0,80,-4,-12,-9,15.524,4.124,9.241,78,78,,-1,-1,0,0,0,0,-51.0,-17.0,-983.0,54,58,86,80,-10.86,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T17:35:33.432,20.622,0.21,2,-1,-13,78,49,-13,78,50,0,80,1,13,2,13.191,4.124,9.241,93,93,,-3,0,1,-1,0,0,-1.0,-36.0,-975.0,56,57,82,20,-11.13,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T17:35:33.432,20.622,0.21,3,-3,7,85,97,7,85,100,0,80,3,-7,-5,9.11,4.124,9.241,83,83,,0,0,-1,0,0,0,16.0,-3.0,-1013.0,55,57,81,30,-10.22,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T17:35:33.432,20.622,0.21,4,0,-3,85,150,-3,85,150,0,80,0,3,-5,5.831,4.124,9.241,91,91,,0,-2,0,0,0,0,-56.0,25.0,-994.0,50,53,84,80,-8.9,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T17:35:33.432,20.622,0.21,5,-6,-5,83,194,-5,83,200,0,80,6,5,-3,8.367,4.124,9.241,86,86,,0,-1,0,0,0,0,-14.0,-42.0,-961.0,51,54,81,80,-10.45,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_recenter,2026-05-05T17:35:33.540,20.73,0.318,1,4,12,89,4,12,89,0,0,80,-4,-12,-9,15.524,3.728,8.462,78,78,,-2,-2,0,0,0,0,-82.0,-31.0,-988.0,54,58,85,80,-10.92,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T17:35:33.540,20.73,0.318,2,-1,-9,81,49,-9,81,50,0,80,1,9,-1,9.11,3.728,8.462,93,93,,-3,0,2,-1,0,0,-37.0,-7.0,-1004.0,56,57,82,20,-11.02,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T17:35:33.540,20.73,0.318,3,-3,7,85,97,7,85,100,0,80,3,-7,-5,9.11,3.728,8.462,83,83,,0,0,0,0,0,0,-10.0,7.0,-1011.0,55,57,80,30,-10.23,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T17:35:33.540,20.73,0.318,4,0,-3,85,150,-3,85,150,0,80,0,3,-5,5.831,3.728,8.462,91,91,,0,-3,-2,0,0,0,-58.0,8.0,-985.0,50,53,84,80,-8.96,16
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T17:35:33.540,20.73,0.318,5,5,-3,82,205,-3,82,200,0,80,-5,3,-2,6.164,3.728,8.462,86,86,,0,-1,2,0,0,0,0.0,-58.0,-1019.0,51,54,79,80,-10.35,16
