run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,battery_hover_start,battery_hover_end,battery_drop
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_1,192.168.0.101,B04,1,front_1,1,0,0,2026-05-05T17:35:33.222,2026-05-05T17:38:05.001,150,78,54,24
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_2,192.168.0.102,B07,2,front_2,2,1,0,2026-05-05T17:35:33.222,2026-05-05T17:38:05.001,150,93,69,24
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_3,192.168.0.103,B10,3,front_3,3,2,0,2026-05-05T17:35:33.222,2026-05-05T17:38:05.001,150,83,60,23
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_4,192.168.0.106,B08,4,front_4,4,3,0,2026-05-05T17:35:33.222,2026-05-05T17:38:05.001,150,91,65,26
20260505_173512,front_head_lv2_002,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,4,0,2026-05-05T17:35:33.222,2026-05-05T17:38:05.001,150,86,65,21
