run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_takeoff,2026-08-30T00:17:10.015,0.0,0.0,0.0,-1,-100,-100,-100,,,,0,0,80,5,0,0,,,,,,,50,50,,0,0,0,0,0,0,5.0,-6.0,-1001.0,53,55,10,0,-110.96,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_takeoff,2026-08-30T00:17:10.015,0.0,0.0,0.0,-1,-100,-100,-100,,,,75,0,80,6,0,0,,,,,,,27,27,,0,0,0,0,0,0,10.0,4.0,-1000.0,50,53,10,0,-110.02,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_takeoff,2026-08-30T00:17:10.015,0.0,0.0,0.0,-1,-100,-100,-100,,,,150,0,80,7,0,0,,,,,,,58,58,,0,0,0,0,0,0,0.0,-6.0,-1001.0,49,52,6553,0,-110.21,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_takeoff,2026-08-30T00:17:10.015,0.0,0.0,0.0,-1,-100,-100,-100,,,,225,0,80,8,0,0,,,,,,,90,90,,0,0,1,0,0,0,8.0,-18.0,-1001.0,45,47,6553,0,-109.41,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_takeoff,2026-08-30T00:17:10.015,0.0,0.0,0.0,-1,-100,-100,-100,,,,300,0,80,1,0,0,,,,,,,92,92,,-4,0,0,0,0,0,1.0,3.0,-1001.0,44,46,6553,0,-110.5,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_takeoff,2026-08-30T00:17:10.123,0.108,0.108,0.108,-1,-100,-100,-100,,,,0,0,80,5,0,0,,,,,,,50,50,,0,0,0,0,0,0,5.0,-6.0,-997.0,53,55,10,0,-110.94,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_takeoff,2026-08-30T00:17:10.123,0.108,0.108,0.108,-1,-100,-100,-100,,,,75,0,80,6,0,0,,,,,,,27,27,,0,0,0,0,0,0,11.0,6.0,-1000.0,50,53,10,0,-110.02,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_takeoff,2026-08-30T00:17:10.123,0.108,0.108,0.108,-1,-100,-100,-100,,,,150,0,80,7,0,0,,,,,,,58,58,,0,0,0,0,0,0,0.0,-7.0,-1001.0,49,52,6553,0,-110.2,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_takeoff,2026-08-30T00:17:10.123,0.108,0.108,0.108,-1,-100,-100,-100,,,,225,0,80,8,0,0,,,,,,,90,90,,0,0,1,0,0,0,8.0,-18.0,-997.0,45,47,10,0,-109.41,0
20260830_001706,wind_tunnel_front_75_head_lv2_prepare,front,head wind,Level2,75,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_takeoff,2026-08-30T00:17:10.123,0.108,0.108,0.108,-1,-100,-100,-100,,,,300,0,80,1,0,0,,,,,,,92,92,,-4,0,0,0,0,0,4.0,4.0,-1001.0,44,46,6553,0,-110.44,0
