run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:49.756,180.801,0.0,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:49.756,180.801,0.0,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:49.756,180.801,0.0,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:49.756,180.801,0.0,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:49.756,180.801,0.0,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:49.865,180.91,0.109,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:49.865,180.91,0.109,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:49.865,180.91,0.109,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:49.865,180.91,0.109,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:49.865,180.91,0.109,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:49.972,181.017,0.216,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:49.972,181.017,0.216,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:49.972,181.017,0.216,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:49.972,181.017,0.216,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:49.972,181.017,0.216,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:50.078,181.123,0.322,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:50.078,181.123,0.322,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:50.078,181.123,0.322,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:50.078,181.123,0.322,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:50.078,181.123,0.322,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:50.185,181.229,0.429,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:50.185,181.229,0.429,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:50.185,181.229,0.429,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:50.185,181.229,0.429,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:50.185,181.229,0.429,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:50.291,181.336,0.535,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_2,192.168.0.102,B10,2,front_2,2,7,node_segment_1,2026-05-11T14:55:50.291,181.336,0.535,70,70,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_3,192.168.0.103,B02,3,front_3,3,8,node_segment_1,2026-05-11T14:55:50.291,181.336,0.535,67,67,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_4,192.168.0.106,B04,4,front_4,4,1,node_segment_1,2026-05-11T14:55:50.291,181.336,0.535,68,68,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_5,192.168.0.107,B06,5,front_5,5,2,node_segment_1,2026-05-11T14:55:50.291,181.336,0.535,59,59,0
20260511_145248,front_head_lv2_009,front,head wind,Level2,drone_1,192.168.0.101,B07,1,front_1,1,6,node_segment_1,2026-05-11T14:55:50.398,181.443,0.642,67,67,0
