run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,pre_takeoff,2026-05-13T16:56:30.482,0.0,-1,-100,-100,-100,100,100,0,0,0,0,0,0,0,8.0,-4.0,-997.0,40,44,10,0,-125.29,0
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:31.486,1.004,-1,-100,-100,-100,100,100,0,0,1,0,0,0,8,4.0,-2.0,-988.0,40,44,19,10,-124.98,0
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:32.490,2.008,5,2,1,50,100,100,0,0,0,0,0,0,1,9.0,3.0,-988.0,41,44,74,50,-124.45,1
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:33.495,3.013,5,0,1,81,100,100,0,0,0,0,0,0,0,2.0,2.0,-987.0,41,44,87,60,-124.28,2
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:34.499,4.017,5,1,3,85,100,100,0,0,0,0,0,0,0,-2.0,0.0,-980.0,42,44,86,70,-124.29,3
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:35.504,5.022,5,0,3,82,100,100,0,0,0,0,0,0,0,7.0,10.0,-997.0,42,45,81,60,-124.27,4
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:36.509,6.027,5,0,5,77,100,100,0,0,0,0,0,0,0,7.0,7.0,-1014.0,43,46,78,60,-124.33,5
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:37.511,7.029,5,1,3,77,100,100,0,0,0,0,0,0,0,-6.0,20.0,-987.0,44,46,81,60,-124.39,6
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:38.517,8.035,5,0,5,80,100,100,0,0,0,0,0,0,0,6.0,0.0,-991.0,43,46,82,60,-124.33,7
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T16:56:39.518,9.037,5,0,5,80,100,100,0,0,0,0,0,0,0,8.0,0.0,-1004.0,44,46,81,60,-124.3,8
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:40.524,10.042,5,0,7,79,100,100,0,0,0,0,0,0,0,6.0,3.0,-995.0,44,46,81,60,-124.29,9
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:41.530,11.048,5,0,8,79,100,100,0,0,0,0,0,0,0,4.0,-2.0,-998.0,45,47,81,60,-124.27,10
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:42.536,12.054,5,0,8,79,100,100,0,0,0,0,0,0,0,3.0,1.0,-999.0,45,47,81,60,-124.25,11
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:43.540,13.059,5,-1,11,79,100,100,0,0,0,0,0,0,0,6.0,6.0,-997.0,45,48,81,60,-124.22,12
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:44.546,14.064,5,0,9,79,100,100,0,0,0,0,0,0,0,7.0,0.0,-1002.0,45,47,79,60,-124.26,13
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:45.552,15.07,5,0,9,78,100,100,0,0,0,0,0,0,0,2.0,6.0,-992.0,46,48,80,60,-124.33,14
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:46.557,16.075,5,-1,10,79,100,100,0,0,0,0,0,0,0,9.0,2.0,-1000.0,46,49,81,60,-124.21,15
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:47.563,17.081,5,0,10,80,100,100,0,0,0,0,0,0,0,16.0,-5.0,-995.0,46,49,81,60,-124.23,16
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:48.564,18.082,5,-1,10,80,100,100,0,0,0,0,0,0,0,6.0,1.0,-1002.0,47,49,82,60,-124.25,17
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:49.565,19.084,5,-1,12,80,100,100,0,0,0,0,0,0,0,16.0,4.0,-1004.0,47,49,81,60,-124.21,18
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:50.569,20.088,5,0,12,79,100,100,0,0,0,0,0,0,0,7.0,9.0,-994.0,47,49,80,60,-124.2,19
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:51.575,21.093,5,-1,13,78,100,100,0,0,0,0,0,0,0,16.0,1.0,-1005.0,48,50,80,60,-124.16,20
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:52.577,22.096,5,0,11,79,100,100,0,0,0,0,0,0,0,9.0,2.0,-995.0,47,50,80,60,-124.21,21
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:53.583,23.101,5,-1,12,79,99,100,1,0,0,0,0,0,0,11.0,-2.0,-994.0,48,51,80,60,-124.16,22
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:54.584,24.102,5,-1,15,78,99,100,1,0,0,0,0,0,0,14.0,0.0,-996.0,48,50,80,60,-124.19,23
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:55.585,25.103,5,-1,16,78,98,100,2,0,0,0,0,0,0,9.0,0.0,-993.0,49,51,79,60,-124.17,24
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:56.590,26.108,5,0,17,77,98,100,2,0,0,0,0,0,0,10.0,0.0,-1000.0,49,52,80,60,-124.1,26
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:57.596,27.114,5,0,17,78,97,100,3,0,0,0,0,0,0,14.0,-9.0,-988.0,49,52,81,60,-124.2,26
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:58.602,28.12,5,-2,19,79,97,100,3,0,0,0,0,0,0,13.0,8.0,-1008.0,49,52,80,60,-124.03,27
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:56:59.607,29.126,5,-1,18,79,96,100,4,0,0,0,0,0,0,14.0,-24.0,-981.0,49,52,80,60,-124.08,28
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:00.611,30.129,5,-1,18,78,96,100,4,0,0,0,0,0,0,-13.0,13.0,-997.0,50,52,80,60,-124.07,29
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:01.616,31.135,5,-2,18,78,95,100,5,0,0,0,0,0,0,3.0,0.0,-987.0,50,53,80,60,-124.05,30
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:02.619,32.137,5,0,18,78,95,100,5,0,0,0,0,0,0,7.0,2.0,-997.0,50,53,81,60,-124.06,31
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:03.625,33.143,5,-3,20,78,94,100,6,0,0,0,0,0,0,10.0,3.0,-1011.0,50,53,80,60,-124.03,33
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:04.631,34.149,5,-6,19,78,94,100,6,0,0,0,0,0,0,3.0,-1.0,-1000.0,50,53,80,60,-124.0,33
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:05.636,35.155,5,-4,23,79,93,100,7,0,0,0,0,0,0,12.0,3.0,-993.0,51,54,80,60,-124.01,34
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:06.642,36.16,5,-4,24,78,93,100,7,0,0,0,0,0,0,8.0,2.0,-1007.0,51,54,80,60,-124.1,35
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:07.645,37.163,6,-9,-12,79,92,100,8,0,0,0,0,0,0,7.0,3.0,-990.0,51,54,81,60,-124.08,37
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:08.650,38.168,6,-11,-7,81,92,100,8,0,0,0,0,0,0,-2.0,1.0,-1003.0,52,54,82,60,-124.09,37
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:09.656,39.174,5,-2,27,79,91,100,9,0,0,0,0,0,0,12.0,-2.0,-989.0,51,54,83,60,-124.01,38
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:10.662,40.18,5,0,28,80,91,100,9,0,0,0,0,0,0,12.0,1.0,-998.0,51,53,82,60,-124.09,40
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:11.667,41.185,6,-6,-5,82,90,100,10,0,0,0,0,0,0,9.0,-7.0,-994.0,51,55,81,60,-124.01,40
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:12.669,42.187,5,-1,29,79,90,100,10,0,0,0,0,0,0,15.0,-1.0,-998.0,52,54,80,60,-124.09,41
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:13.672,43.19,6,-8,-4,80,89,100,11,0,0,0,0,0,0,2.0,12.0,-994.0,52,55,80,60,-124.07,43
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:14.677,44.195,5,-2,30,78,89,100,11,0,0,0,0,0,0,5.0,-1.0,-999.0,52,55,81,60,-124.02,44
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:15.678,45.196,6,-6,-4,80,88,100,12,0,0,0,0,0,0,12.0,1.0,-1015.0,53,55,80,60,-124.0,45
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:16.683,46.202,5,-4,33,78,88,100,12,0,0,0,0,0,0,4.0,-2.0,-993.0,52,56,81,60,-124.02,46
20260513_165620,drone_2_B12_hover_20260513_165620,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T16:57:17.689,47.207,5,-2,33,78,87,100,13,0,0,0,0,0,0,5.0,-16.0,-963.0,52,56,80,60,-124.08,47
