run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,pre_takeoff,2026-05-13T17:48:17.138,0.0,-1,-100,-100,-100,100,100,0,0,0,0,0,0,0,-7.0,-3.0,-999.0,45,47,10,0,-127.04,0
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:18.144,1.006,-1,-100,-100,-100,100,100,0,1,1,0,0,0,8,-8.0,2.0,-1066.0,44,46,22,10,-126.72,0
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:19.149,2.01,6,-1,-3,52,100,100,0,1,0,0,0,0,0,7.0,7.0,-986.0,44,47,77,50,-126.14,1
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:20.151,3.013,6,-4,-2,82,100,100,0,1,0,0,0,0,0,-1.0,9.0,-989.0,44,48,87,60,-126.02,2
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:21.152,4.014,6,-4,-3,86,100,100,0,1,0,0,0,0,0,1.0,7.0,-1002.0,45,47,87,60,-126.05,3
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:22.157,5.019,6,-6,-5,84,100,100,0,1,0,0,0,0,0,5.0,2.0,-1000.0,45,48,83,60,-126.07,4
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:23.163,6.024,6,-7,-7,81,100,100,0,1,0,0,0,0,0,0.0,-9.0,-987.0,46,48,80,60,-126.07,5
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:24.166,7.027,6,-5,-6,79,100,100,0,1,0,0,0,0,0,6.0,-7.0,-987.0,46,48,81,60,-126.04,6
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:25.168,8.03,6,-5,-7,80,100,100,0,1,-1,0,0,0,0,-3.0,1.0,-995.0,45,49,81,60,-126.09,7
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:26.173,9.035,6,-7,-10,79,100,100,0,1,-1,0,0,0,0,-5.0,0.0,-992.0,46,49,80,60,-126.05,8
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,takeoff,2026-05-13T17:48:27.178,10.04,6,-7,-13,79,100,100,0,1,-1,0,0,0,0,-12.0,-1.0,-979.0,46,49,81,60,-126.06,9
20260513_174815,drone_2_B12_hover_20260513_174815,drone_2,2,192.168.0.109,B12,hover,up,,hover_to_10_percent,2026-05-13T17:48:28.184,11.046,6,-7,-14,80,100,100,0,1,0,0,0,0,0,1.0,-5.0,-998.0,47,49,82,60,-126.06,10
