run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:35.620,20.462,10.065,10.065,3,-4,-2,82,-4,98,82,0,250,80,6,250,10,4,152,-2,152.066,,,68,68,,-140,-1,-1,0,0,0,-28.0,6.0,-1049.0,62,65,80,70,-15.85,188
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:36.622,21.464,11.067,11.067,3,-2,3,81,-2,103,81,0,250,80,6,250,10,2,147,-1,147.017,,,68,68,,-140,-2,1,1,0,0,-23.0,23.0,-1006.0,62,65,77,70,-16.12,189
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:37.627,22.47,12.072,12.072,3,-4,14,81,-4,114,81,0,250,80,6,250,10,4,136,-1,136.062,,,68,68,,-139,-2,-2,0,1,0,-26.0,11.0,-1017.0,62,65,79,70,-15.88,190
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:38.635,23.477,13.08,13.08,4,9,-19,82,9,131,82,0,250,80,6,250,10,-9,119,-2,119.357,,,68,68,,-140,-3,0,0,0,0,-61.0,-8.0,-943.0,61,64,83,70,-16.02,191
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:39.642,24.484,14.087,14.087,4,7,-13,84,7,137,84,0,250,80,6,250,10,-7,113,-4,113.287,,,67,68,,-140,-4,0,0,0,0,-78.0,-20.0,-937.0,62,65,82,70,-15.9,192
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:40.648,25.49,15.093,15.093,4,4,-10,82,4,140,82,0,250,80,6,250,10,-4,110,-2,110.091,,,67,68,,-140,-3,0,0,0,0,-71.0,-15.0,-977.0,62,65,78,70,-16.18,193
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:59:41.652,26.494,16.097,16.097,4,1,-2,79,1,148,79,0,250,80,6,250,10,-1,102,1,102.01,,,67,68,,-140,-1,0,0,0,0,-24.0,-13.0,-964.0,62,65,76,70,-16.0,194
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:42.659,27.501,17.104,17.104,4,2,4,78,2,154,78,0,250,80,6,250,10,-2,96,2,96.042,,,67,68,,-140,-4,0,0,0,0,-42.0,-21.0,-966.0,62,64,77,70,-16.14,195
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:43.663,28.506,18.108,18.108,4,-1,10,84,-1,160,84,0,250,80,6,250,10,1,90,-4,90.094,,,67,68,,-140,-2,0,0,0,0,-101.0,2.0,-957.0,62,64,84,70,-16.32,196
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:44.670,29.513,19.115,19.115,4,3,17,86,3,167,86,0,250,80,6,250,10,-3,83,-6,83.271,,,66,68,,-140,-3,0,0,0,0,-41.0,-40.0,-991.0,62,65,81,70,-16.21,197
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:45.678,30.52,20.123,20.123,5,-17,-18,80,-17,182,80,0,250,80,6,250,10,17,68,0,70.093,,,66,68,,-140,-4,4,0,0,0,-61.0,-38.0,-1034.0,62,65,83,70,-16.08,198
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:46.680,31.523,21.125,21.125,5,-11,-5,85,-11,195,85,0,250,80,6,250,10,11,55,-5,56.312,,,65,68,,-140,-2,0,0,0,0,-73.0,-41.0,-951.0,62,65,81,70,-16.24,199
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:59:47.688,32.53,22.133,22.133,4,-8,50,82,-8,200,82,0,250,80,6,250,10,8,50,-2,50.675,,,65,68,,-141,-2,-2,0,0,0,-55.0,-9.0,-978.0,62,65,79,70,-16.25,200
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:48.691,33.533,23.136,23.136,5,-4,2,77,-4,202,77,0,250,80,6,250,10,4,48,3,48.26,,,65,68,,-139,-4,1,0,0,0,-85.0,12.0,-1016.0,62,66,72,60,-16.18,201
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:49.699,34.541,24.144,24.144,5,6,1,75,6,201,75,0,250,80,6,250,10,-6,49,5,49.619,,,65,68,,-140,-4,0,0,0,1,-76.0,-27.0,-918.0,62,66,74,60,-16.26,202
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:50.707,35.55,25.152,25.152,5,-8,9,78,-8,209,78,0,250,80,6,250,10,8,41,2,41.821,,,65,68,,-140,-2,2,0,0,0,-40.0,-28.0,-957.0,62,65,77,70,-16.17,203
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:51.712,36.554,26.157,26.157,5,2,17,83,2,217,83,0,250,80,6,250,10,-2,33,-3,33.196,,,64,68,,-140,-5,1,0,0,0,-55.0,12.0,-982.0,62,65,81,70,-16.21,204
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:52.720,37.562,27.165,27.165,6,2,-19,86,2,231,86,0,250,80,6,250,10,-2,19,-6,20.025,,,64,68,,-139,-4,0,0,0,0,-124.0,30.0,-980.0,62,65,83,70,-16.15,205
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:53.728,38.57,28.173,28.173,6,5,-11,86,5,239,86,0,250,80,6,250,10,-5,11,-6,13.491,,,64,68,,-139,-4,-1,0,1,0,-56.0,-27.0,-1025.0,62,65,83,70,-16.01,206
20260518_105912,drone_1_B11_head_forward_250_20260518_105912,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:59:54.735,39.577,29.18,29.18,6,2,-2,87,2,248,87,0,250,80,6,250,10,-2,2,-7,7.55,,,64,68,,-140,-3,1,0,0,0,-85.0,5.0,-1027.0,63,65,85,70,-16.35,207
