run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B01,1,front_1,1,0,0,hover_logging,2026-05-04T18:32:22.077,16.493,0.0,1,-12,10,85,-12,10,85,0,0,80,12,-10,-5,16.401,9.026,19.037,80,80,,-3,0,0,0,0,0,-52.0,24.0,-1027.0,62,64,83,70,18.29,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_2,192.168.0.102,B06,2,front_2,2,1,0,hover_hold,2026-05-04T18:32:22.077,16.493,0.0,2,-3,-5,80,47,-5,80,50,0,80,3,5,0,5.831,9.026,19.037,70,70,,0,-4,0,0,0,0,-44.0,0.0,-1017.0,66,68,84,70,17.96,83
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_3,192.168.0.103,B03,3,front_3,3,2,0,hover_hold,2026-05-04T18:32:22.077,16.493,0.0,3,-6,8,85,94,8,85,100,0,80,6,-8,-5,11.18,9.026,19.037,69,69,,-4,-3,2,0,0,0,-54.0,-12.0,-991.0,65,66,83,70,18.73,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_hold,2026-05-04T18:32:22.077,16.493,0.0,4,-2,-9,88,148,-9,88,150,0,80,2,9,-8,12.207,9.026,19.037,63,63,,0,-1,1,0,0,0,-20.0,-2.0,-984.0,60,62,84,70,19.66,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_5,192.168.0.107,B05,5,front_5,5,4,0,hover_hold,2026-05-04T18:32:22.077,16.493,0.0,5,7,6,84,207,6,84,200,0,80,-7,-6,-4,10.05,9.026,19.037,58,58,,1,-1,0,0,0,0,-56.0,0.0,-975.0,63,66,82,70,18.58,96
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B01,1,front_1,1,0,0,hover_hold,2026-05-04T18:32:22.184,16.601,0.108,1,-11,10,84,-11,10,84,0,0,80,11,-10,-4,15.395,8.629,18.037,80,80,,-3,0,0,0,0,0,-35.0,20.0,-1014.0,62,64,84,70,18.32,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_2,192.168.0.102,B06,2,front_2,2,1,0,hover_hold,2026-05-04T18:32:22.184,16.601,0.108,2,-3,-5,80,47,-5,80,50,0,80,3,5,0,5.831,8.629,18.037,70,70,,0,-2,0,0,0,0,-13.0,28.0,-947.0,66,68,84,70,18.01,83
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_3,192.168.0.103,B03,3,front_3,3,2,0,hover_hold,2026-05-04T18:32:22.184,16.601,0.108,3,-6,8,85,94,8,85,100,0,80,6,-8,-5,11.18,8.629,18.037,69,69,,-4,-3,0,0,0,0,-37.0,-23.0,-982.0,65,66,83,70,18.82,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_hold,2026-05-04T18:32:22.184,16.601,0.108,4,-2,-9,88,148,-9,88,150,0,80,2,9,-8,12.207,8.629,18.037,63,63,,0,-1,0,0,0,0,-29.0,-5.0,-1008.0,60,62,83,70,19.66,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_5,192.168.0.107,B05,5,front_5,5,4,0,hover_hold,2026-05-04T18:32:22.184,16.601,0.108,5,7,6,84,207,6,84,200,0,80,-7,-6,-4,10.05,8.629,18.037,58,58,,1,-3,0,0,0,0,-78.0,22.0,-1048.0,63,66,82,70,18.48,96
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B01,1,front_1,1,0,0,hover_hold,2026-05-04T18:32:22.291,16.708,0.215,1,-11,10,84,-11,10,84,0,0,80,11,-10,-4,15.395,9.438,18.037,80,80,,-4,0,0,0,0,0,-46.0,31.0,-1018.0,62,64,83,70,18.21,32
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_2,192.168.0.102,B06,2,front_2,2,1,0,hover_hold,2026-05-04T18:32:22.291,16.708,0.215,2,-7,-9,83,43,-9,83,50,0,80,7,9,-3,11.79,9.438,18.037,70,70,,0,-2,-1,0,-1,0,-70.0,44.0,-929.0,66,68,83,70,17.89,83
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_3,192.168.0.103,B03,3,front_3,3,2,0,hover_hold,2026-05-04T18:32:22.291,16.708,0.215,3,-6,8,85,94,8,85,100,0,80,6,-8,-5,11.18,9.438,18.037,69,69,,-4,-2,1,0,0,0,-13.0,-21.0,-994.0,64,67,83,70,18.77,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_hold,2026-05-04T18:32:22.291,16.708,0.215,4,-2,-9,88,148,-9,88,150,0,80,2,9,-8,12.207,9.438,18.037,63,63,,0,-1,1,0,0,0,0.0,-21.0,-1006.0,60,62,83,70,19.76,31
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_5,192.168.0.107,B05,5,front_5,5,4,0,hover_hold,2026-05-04T18:32:22.291,16.708,0.215,5,7,6,84,207,6,84,200,0,80,-7,-6,-4,10.05,9.438,18.037,58,58,,0,-3,0,0,0,0,-64.0,3.0,-1017.0,63,66,82,70,18.33,96
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B01,1,front_1,1,0,0,hover_hold,2026-05-04T18:32:22.397,16.814,0.321,1,-11,10,84,-11,10,84,0,0,80,11,-10,-4,15.395,9.744,19.146,80,80,,-4,0,-1,0,0,0,-32.0,-4.0,-1047.0,62,64,82,70,18.15,32
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_2,192.168.0.102,B06,2,front_2,2,1,0,hover_hold,2026-05-04T18:32:22.397,16.814,0.321,2,-7,-9,83,43,-9,83,50,0,80,7,9,-3,11.79,9.744,19.146,70,70,,0,-2,-1,0,-1,0,-77.0,-15.0,-1006.0,66,68,82,70,17.82,83
20260504_183205,front_head_lv1_003,front,head wind,Level1,drone_3,192.168.0.103,B03,3,front_3,3,2,0,hover_hold,2026-05-04T18:32:22.397,16.814,0.321,3,-6,8,85,94,8,85,100,0,80,6,-8,-5,11.18,9.744,19.146,69,69,,-4,-2,1,0,0,0,-28.0,-43.0,-1039.0,64,67,82,70,18.65,31
