run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_logging,2026-05-05T20:32:47.396,30.76,0.0,1,-10,6,83,-10,6,83,0,0,80,10,-6,-3,12.042,9.391,17.012,85,85,,0,0,-1,0,-1,0,8.0,8.0,-959.0,62,64,83,80,-28.0,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-05T20:32:47.396,30.76,0.0,2,-11,-1,80,39,-1,80,50,0,80,11,1,0,11.045,9.391,17.012,94,94,,0,-3,0,0,0,0,-78.0,31.0,-1083.0,58,62,76,50,-28.55,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.396,30.76,0.0,3,-9,9,87,91,9,87,100,0,80,9,-9,-7,14.526,9.391,17.012,84,84,,1,0,0,0,0,0,0.0,8.0,-984.0,62,65,85,70,-27.47,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-05T20:32:47.396,30.76,0.0,4,0,-10,86,150,-10,86,150,0,80,0,10,-6,11.662,9.391,17.012,95,95,,0,0,0,0,0,0,14.0,-7.0,-1010.0,58,61,83,80,-26.74,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-05T20:32:47.396,30.76,0.0,5,6,-3,84,206,-3,84,200,0,80,-6,3,-4,7.81,9.391,17.012,88,88,,0,-2,-1,1,0,0,-57.0,12.0,-972.0,58,61,83,80,-28.16,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,1,-12,7,84,-12,7,84,0,0,80,12,-7,-4,14.457,6.769,12.89,85,85,,0,0,-2,0,-1,0,32.0,-12.0,-1008.0,61,65,83,80,-28.21,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,2,-11,-1,80,39,-1,80,50,0,80,11,1,0,11.045,6.769,12.89,94,94,,0,-3,0,0,0,0,-78.0,31.0,-1083.0,58,62,76,50,-28.55,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,3,-3,5,89,97,5,89,100,0,80,3,-5,-9,10.724,6.769,12.89,84,84,,3,0,0,0,0,0,-5.0,2.0,-955.0,62,65,84,70,-27.45,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,4,0,-10,86,150,-10,86,150,0,80,0,10,-6,11.662,6.769,12.89,95,95,,0,0,0,0,0,0,16.0,-14.0,-1003.0,58,61,83,80,-26.73,15
20260505_203216,front_head_lv3_001,front,head wind,Level3,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-05T20:32:47.504,30.868,0.108,5,-4,-3,85,196,-3,85,200,0,80,4,3,-5,7.071,6.769,12.89,88,88,,0,-3,0,1,0,0,-40.0,4.0,-976.0,58,61,83,80,-28.05,15
