run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:28.837,9.564,0.001,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:29.842,10.569,1.006,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:30.846,11.573,2.01,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:31.851,12.579,3.015,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:32.859,13.586,4.022,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:33.865,14.592,5.029,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:34.869,15.596,6.033,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:02:35.875,16.602,7.039,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:02:36.882,17.61,8.046,51,51,0
20260518_110216,drone_1_B11_head_forward_250_20260518_110216,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:02:37.886,18.614,9.05,51,51,0
