run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,pre_node_settle,2026-05-18T11:03:35.894,15.646,0.0,0.0,1,-3,4,85,-3,4,85,0,250,80,6,250,10,3,246,-5,246.069,,,43,43,,-134,-3,1,0,0,0,-65.0,13.0,-1002.0,62,66,83,80,-16.28,355
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:03:36.898,16.65,1.004,1.004,1,-1,0,84,-1,0,84,0,250,80,6,250,10,1,250,-4,250.034,,,43,43,,-134,-2,0,0,0,0,-62.0,23.0,-1020.0,63,66,81,80,-16.47,356
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:03:37.904,17.656,2.01,2.01,1,-2,7,83,-2,7,83,0,250,80,6,250,10,2,243,-3,243.027,,,43,43,,-134,-1,0,0,0,0,-81.0,23.0,-1017.0,63,66,80,70,-16.3,357
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:03:38.908,18.66,3.014,3.014,1,-3,16,83,-3,16,83,0,250,80,6,250,10,3,234,-3,234.038,,,43,43,,-134,-2,0,0,0,0,-75.0,18.0,-964.0,63,66,80,70,-16.29,358
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:03:39.920,19.672,4.026,4.026,1,-4,32,81,-4,32,81,0,250,80,6,250,10,4,218,-1,218.039,,,43,43,,-134,0,0,0,1,0,-44.0,10.0,-1018.0,62,66,77,70,-16.2,359
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:40.924,20.676,5.031,5.031,2,-4,-4,83,-4,46,83,0,250,80,6,250,10,4,204,-3,204.061,,,43,43,,-134,-1,0,0,0,0,-18.0,-21.0,-996.0,63,66,80,80,-16.22,360
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:41.930,21.681,6.036,6.036,2,-4,2,81,-4,52,81,0,250,80,6,250,10,4,198,-1,198.043,,,43,43,,-134,-2,0,0,0,0,-106.0,25.0,-993.0,62,66,74,70,-16.29,361
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:42.935,22.687,7.042,7.042,2,-9,13,73,-9,63,73,0,250,80,6,250,10,9,187,7,187.347,,,42,43,,-134,-1,0,0,1,0,-25.0,3.0,-1000.0,62,66,72,70,-16.34,362
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:43.942,23.694,8.048,8.048,2,-9,23,73,-9,73,73,0,250,80,6,250,10,9,177,7,177.367,,,42,43,,-134,-2,0,0,0,0,-85.0,10.0,-1000.0,63,65,75,70,-16.39,363
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:44.948,24.7,9.054,9.054,3,-5,-15,79,-5,85,79,0,250,80,6,250,10,5,165,1,165.079,,,42,43,,-134,-2,1,0,0,0,-48.0,-8.0,-987.0,63,65,79,80,-16.38,364
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:03:45.956,25.708,10.062,10.062,3,-4,-6,82,-4,94,82,0,250,80,6,250,10,4,156,-2,156.064,,,41,43,,-134,-2,0,0,0,0,-74.0,-34.0,-1026.0,63,66,82,80,-16.33,365
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:03:46.962,26.714,11.068,11.068,3,-2,0,87,-2,100,87,0,250,80,6,250,10,2,150,-7,150.177,,,41,43,,-134,-6,0,0,0,0,-66.0,-46.0,-1032.0,63,65,84,80,-16.33,366
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:03:47.968,27.72,12.075,12.075,3,-5,3,85,-5,103,85,0,250,80,6,250,10,5,147,-5,147.17,,,41,43,,-134,-1,2,1,0,0,-94.0,42.0,-1047.0,63,65,82,80,-16.49,367
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:03:48.971,28.723,13.077,13.077,3,-9,14,81,-9,114,81,0,250,80,6,250,10,9,136,-1,136.301,,,40,43,,-134,-2,0,0,0,0,-52.0,-62.0,-1022.0,63,65,77,70,-16.54,368
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:03:49.977,29.729,14.084,14.084,4,-5,-25,79,-5,125,79,0,250,80,6,250,10,5,125,1,125.104,,,40,43,,-134,-2,-2,0,1,0,-36.0,-4.0,-1023.0,63,65,77,80,-16.48,369
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:03:50.983,30.735,15.09,15.09,4,0,-6,82,0,144,82,0,250,80,6,250,10,0,106,-2,106.019,,,40,43,,-134,-2,-4,0,1,0,-96.0,-17.0,-980.0,63,66,80,80,-16.39,370
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:51.994,31.745,16.1,16.1,4,0,0,81,0,150,81,0,250,80,6,250,10,0,100,-1,100.005,,,39,43,,-135,-2,-1,0,0,0,-75.0,-40.0,-1021.0,63,65,78,70,-16.47,371
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:53.000,32.752,17.106,17.106,4,1,3,81,1,153,81,0,250,80,6,250,10,-1,97,-1,97.01,,,39,43,,-134,-3,0,0,0,0,-71.0,-23.0,-956.0,62,66,83,80,-16.38,372
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:54.007,33.759,18.113,18.113,4,-6,12,85,-6,162,85,0,250,80,6,250,10,6,88,-5,88.346,,,38,43,,-134,-4,1,0,1,0,-48.0,33.0,-941.0,63,65,82,80,-16.39,373
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:55.015,34.767,19.121,19.121,4,-10,23,81,-10,173,81,0,250,80,6,250,10,10,77,-1,77.653,,,38,43,,-134,-3,0,0,0,0,-115.0,-25.0,-1025.0,63,65,79,70,-16.43,374
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:56.022,35.774,20.128,20.128,5,-23,-13,78,-23,187,78,0,250,80,6,250,10,23,63,2,67.097,,,38,43,,-135,-3,1,0,0,0,-57.0,-30.0,-963.0,62,65,82,80,-16.57,375
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:57.028,36.78,21.135,21.135,4,-16,46,82,-16,196,82,0,250,80,6,250,10,16,54,-2,56.356,,,38,43,,-134,-1,4,0,0,0,-40.0,24.0,-974.0,62,66,84,80,-16.37,376
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:58.036,37.788,22.142,22.142,5,-22,8,81,-22,208,81,0,250,80,6,250,10,22,42,-1,47.424,,,37,43,,-134,-1,-1,0,0,0,-56.0,-22.0,-1028.0,62,66,81,80,-16.45,377
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:03:59.040,38.792,23.146,23.146,5,-13,6,80,-13,206,80,0,250,80,6,250,10,13,44,0,45.88,,,37,43,,-134,-3,1,0,0,0,-40.0,17.0,-1018.0,63,66,80,70,-16.34,378
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:04:00.048,39.799,24.154,24.154,5,-13,5,81,-13,205,81,0,250,80,6,250,10,13,45,-1,46.851,,,37,43,,-134,-2,0,0,0,0,-67.0,-37.0,-960.0,63,66,81,80,-16.31,379
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:04:01.057,40.808,25.163,25.163,5,2,0,83,2,200,83,0,250,80,6,250,10,-2,50,-3,50.13,,,36,43,,-134,-3,0,0,0,0,-17.0,-38.0,-995.0,63,66,79,70,-16.38,380
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T11:04:02.061,41.813,26.167,26.167,5,1,4,81,1,204,81,0,250,80,6,250,10,-1,46,-1,46.022,,,36,43,,-134,-1,0,1,0,0,-9.0,-16.0,-1051.0,63,66,76,70,-16.24,381
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T11:04:03.069,42.821,27.175,27.175,5,1,9,79,1,209,79,0,250,80,6,250,10,-1,41,1,41.024,,,36,43,,-134,-1,0,1,0,0,-50.0,-9.0,-984.0,63,66,74,70,-16.36,382
20260518_110318,drone_1_B11_head_forward_250_20260518_110318,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T11:04:04.078,43.829,28.184,28.184,6,-4,-22,78,-4,228,78,0,250,80,6,250,10,4,22,2,22.45,,,35,43,,-134,-1,0,0,0,0,-49.0,14.0,-1042.0,63,66,75,70,-16.27,383
