run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:01:23.786,12.558,0.001,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:01:24.795,13.567,1.009,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:01:25.798,14.57,2.013,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:01:26.800,15.573,3.015,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:01:27.807,16.579,4.022,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:01:28.810,17.583,5.025,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:01:29.813,18.585,6.027,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:01:30.822,19.594,7.037,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:01:31.827,20.599,8.042,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:01:32.835,21.607,9.05,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:01:33.849,22.621,10.064,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:01:34.855,23.627,11.069,57,57,0
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:01:35.860,24.632,12.075,56,57,1
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:01:36.868,25.64,13.083,56,57,1
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:01:37.874,26.646,14.089,55,57,2
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:01:38.880,27.652,15.095,55,57,2
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:01:39.883,28.655,16.098,55,57,2
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:01:40.886,29.659,17.101,55,57,2
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:01:41.887,30.66,18.102,54,57,3
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:01:42.893,31.666,19.108,54,57,3
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:43.899,32.672,20.114,54,57,3
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:44.905,33.677,21.119,53,57,4
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:45.909,34.681,22.123,53,57,4
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:46.913,35.685,23.128,53,57,4
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:47.917,36.689,24.132,52,57,5
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:01:48.923,37.695,25.138,52,57,5
