run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:56:44.884,21.477,10.061,10.061,3,0,-5,78,0,95,78,0,250,80,6,250,10,0,155,2,155.013,,,74,74,,-139,0,0,0,0,0,-65.0,18.0,-953.0,56,60,80,60,-15.84,65
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:56:45.891,22.484,11.069,11.069,3,-3,0,85,-3,100,85,0,250,80,6,250,10,3,150,-5,150.113,,,74,74,,-139,-1,0,0,0,0,-34.0,10.0,-966.0,57,59,79,70,-15.59,66
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:56:46.897,23.49,12.075,12.075,4,9,-25,78,9,125,78,0,250,80,6,250,10,-9,125,2,125.34,,,74,74,,-139,0,0,1,0,0,-36.0,4.0,-1000.0,57,60,77,60,-15.77,67
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:56:47.903,24.496,13.081,13.081,4,6,-7,80,6,143,80,0,250,80,6,250,10,-6,107,0,107.168,,,74,74,,-139,-1,0,1,0,0,-32.0,-8.0,-999.0,57,60,77,60,-15.62,68
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:56:48.915,25.508,14.093,14.093,4,1,6,80,1,156,80,0,250,80,6,250,10,-1,94,0,94.005,,,74,74,,-140,-1,-2,0,0,0,3.0,10.0,-1022.0,57,60,76,60,-15.43,69
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:56:49.921,26.515,15.099,15.099,4,4,26,80,4,176,80,0,250,80,6,250,10,-4,74,0,74.108,,,74,74,,-140,0,-3,0,0,0,-67.0,-40.0,-1093.0,57,60,81,60,-15.82,70
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:56:50.923,27.516,16.1,16.1,5,3,-3,87,3,197,87,0,250,80,6,250,10,-3,53,-7,53.544,,,74,74,,-139,-1,-1,0,0,0,-46.0,1.0,-1017.0,57,60,82,70,-15.67,71
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:56:51.925,28.518,17.103,17.103,5,-5,1,82,-5,201,82,0,250,80,6,250,10,5,49,-2,49.295,,,74,74,,-139,0,-3,0,0,0,-35.0,0.0,-1020.0,57,60,78,60,-15.72,72
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:52.931,29.524,18.109,18.109,5,-6,3,82,-6,203,82,0,250,80,6,250,10,6,47,-2,47.424,,,74,74,,-139,-4,0,0,0,0,-56.0,-12.0,-999.0,58,60,81,60,-15.86,73
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:53.938,30.531,19.115,19.115,5,5,2,84,5,202,84,0,250,80,6,250,10,-5,48,-4,48.425,,,74,74,,-140,-3,0,0,0,0,-71.0,17.0,-1043.0,57,60,79,60,-15.97,74
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:54.943,31.536,20.121,20.121,5,-8,14,80,-8,214,80,0,250,80,6,250,10,8,36,0,36.878,,,74,74,,-140,-5,1,0,0,0,-52.0,59.0,-984.0,57,61,78,60,-15.75,75
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:55.951,32.544,21.128,21.128,5,2,16,81,2,216,81,0,250,80,6,250,10,-2,34,-1,34.073,,,74,74,,-139,-4,0,0,0,0,-46.0,3.0,-942.0,58,59,77,60,-15.83,76
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:56.956,33.549,22.134,22.134,6,4,-10,81,4,240,81,0,250,80,6,250,10,-4,10,-1,10.817,,,74,74,,-139,-4,-1,0,0,0,-55.0,24.0,-1073.0,58,60,79,60,-16.09,77
20260518_105521,drone_1_B11_head_forward_250_20260518_105521,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T10:56:57.963,34.556,23.141,23.141,6,3,-2,83,3,248,83,0,250,80,6,250,10,-3,2,-3,4.69,,,74,74,,-139,-3,1,0,0,0,-90.0,5.0,-1053.0,57,60,79,60,-15.99,78
