run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:00:25.695,11.852,0.0,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:00:26.701,12.859,1.007,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:00:27.706,13.863,2.011,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:00:28.714,14.871,3.019,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_1_of_5,2026-05-18T11:00:29.721,15.879,4.027,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:30.728,16.886,5.034,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:31.733,17.891,6.039,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:32.739,18.897,7.044,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:33.743,19.901,8.049,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:34.748,20.906,9.054,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_2_of_5,2026-05-18T11:00:35.756,21.913,10.061,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:00:36.759,22.917,11.065,63,63,0
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:00:37.767,23.924,12.072,62,63,1
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:00:38.775,24.932,13.08,62,63,1
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_3_of_5,2026-05-18T11:00:39.782,25.94,14.088,62,63,1
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:00:40.787,26.945,15.093,61,63,2
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:00:41.791,27.948,16.096,61,63,2
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:00:42.798,28.956,17.103,61,63,2
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:00:43.803,29.961,18.109,60,63,3
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_4_of_5,2026-05-18T11:00:44.810,30.968,19.116,60,63,3
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:45.816,31.974,20.122,60,63,3
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:46.822,32.98,21.127,60,63,3
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:47.828,33.986,22.134,59,63,4
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:48.832,34.989,23.137,59,63,4
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:49.838,35.996,24.143,59,63,4
20260518_110011,drone_1_B11_head_forward_250_20260518_110011,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,6,node_segment_5_of_5,2026-05-18T11:00:50.846,37.003,25.151,59,63,4
