run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,pre_takeoff,2026-05-13T17:17:15.709,0.0,-1,-100,-100,-100,100,100,0,0,0,0,0,0,0,4.0,1.0,-999.0,42,45,10,0,-126.23,0
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:16.715,1.006,-1,-100,-100,-100,100,100,0,0,0,0,0,0,7,-8.0,-2.0,-1046.0,43,46,18,10,-125.93,0
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:17.718,2.008,4,0,0,43,100,100,0,0,0,0,0,0,1,2.0,7.0,-951.0,43,46,71,60,-125.35,1
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:18.723,3.014,4,0,7,77,100,100,0,0,0,0,0,0,0,0.0,-5.0,-983.0,43,45,84,70,-125.39,2
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:19.728,4.019,4,0,9,82,100,100,0,0,0,0,0,0,0,6.0,0.0,-998.0,43,46,84,70,-125.3,3
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:20.734,5.025,4,-1,9,81,100,100,0,0,0,0,0,0,0,2.0,-2.0,-1003.0,44,46,82,70,-125.22,4
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:21.740,6.031,4,0,7,79,100,100,0,0,0,0,0,0,0,-2.0,-3.0,-998.0,44,47,81,70,-125.27,5
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:22.741,7.032,4,-1,10,78,100,100,0,0,0,0,0,0,0,10.0,0.0,-996.0,44,46,82,70,-125.26,6
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:23.747,8.038,4,-1,10,79,100,100,0,0,0,0,0,0,0,10.0,4.0,-1003.0,45,47,82,70,-125.11,7
20260513_171713,drone_2_B09_hover_20260513_171713,drone_2,2,192.168.0.109,B09,hover,up,,takeoff,2026-05-13T17:17:24.750,9.04,4,-3,11,79,100,100,0,0,0,0,0,0,0,5.0,-4.0,-997.0,45,47,82,70,-125.18,8
