run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.629,234.48,0.0,0.0,2,1,-11,81,1,-11,81,0,250,80,7,250,10,-1,261,-1,261.004,4.941,10.706,30,30,,-8,0,0,0,0,0,56.0,8.0,-962.0,65,68,80,60,-98.05,395
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.629,234.48,0.0,0.0,3,-1,-3,84,49,-3,84,50,250,80,8,250,10,1,253,-4,253.034,4.941,10.706,30,30,,0,-1,-1,0,0,0,5.0,21.0,-981.0,67,70,88,70,-96.92,361
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.629,234.48,0.0,0.0,4,0,0,89,100,0,89,100,250,80,1,250,10,0,250,-9,250.162,4.941,10.706,32,32,,2,-4,0,0,0,0,-41.0,15.0,-988.0,67,69,88,70,-97.17,314
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.629,234.48,0.0,0.0,5,6,-7,86,156,-7,86,150,250,80,2,250,10,-6,257,-6,257.14,4.941,10.706,28,28,,-2,-3,-1,0,0,0,-37.0,15.0,-1016.0,61,65,84,60,-96.74,410
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.629,234.48,0.0,0.0,6,-6,3,85,194,3,85,200,250,80,3,250,10,6,247,-5,247.123,4.941,10.706,29,29,,2,-2,0,0,0,0,-58.0,7.0,-1009.0,63,66,83,60,-98.03,334
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_1,192.168.0.100,B11,1,front_1,2,0,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.736,234.587,0.107,0.107,2,1,-11,81,1,-11,81,0,250,80,7,250,10,-1,261,-1,261.004,4.941,10.706,30,30,,-8,0,0,0,0,0,27.0,0.0,-995.0,65,68,80,60,-97.93,395
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_2,192.168.0.101,B10,2,front_2,3,1,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.736,234.587,0.107,0.107,3,-1,-3,84,49,-3,84,50,250,80,8,250,10,1,253,-4,253.034,4.941,10.706,30,30,,0,0,-2,0,0,0,8.0,7.0,-951.0,67,70,88,70,-96.89,361
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_3,192.168.0.102,B13,3,front_3,4,2,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.736,234.587,0.107,0.107,4,0,0,89,100,0,89,100,250,80,1,250,10,0,250,-9,250.162,4.941,10.706,32,32,,2,-4,0,0,0,0,-36.0,6.0,-961.0,67,69,87,70,-97.24,315
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_4,192.168.0.103,B14,4,front_4,5,3,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.736,234.587,0.107,0.107,5,6,-7,86,156,-7,86,150,250,80,2,250,10,-6,257,-6,257.14,4.941,10.706,28,28,,-2,-2,0,0,0,0,-12.0,29.0,-987.0,61,65,83,60,-96.75,410
20260829_163524,front_50_head_lv1_low_new_001,front,head wind,Level1,50,low,30,2,drone_5,192.168.0.104,B12,5,front_5,6,4,0,front_continuous_pad_feedback_positive_y_250cm,2026-08-29T16:39:18.736,234.587,0.107,0.107,6,-6,3,85,194,3,85,200,250,80,3,250,10,6,247,-5,247.123,4.941,10.706,29,29,,2,-2,0,0,0,0,-55.0,-14.0,-1016.0,63,66,83,60,-98.05,335
