run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,pre_node_settle,2026-05-18T11:16:17.170,11.008,0.001,0.001,3,-8,-7,86,92,-7,86,100,250,80,8,250,10,8,257,-6,257.194,,,70,70,,155,-3,1,0,0,0,-57.0,-26.0,-1000.0,54,56,85,70,-12.4,48
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:18.177,12.015,1.008,1.008,3,-5,-6,87,95,-6,87,100,250,80,8,250,10,5,256,-7,256.144,,,70,70,,155,-4,1,0,0,0,-55.0,-12.0,-1028.0,55,57,82,70,-12.37,50
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:19.183,13.021,2.014,2.014,3,-6,-3,83,94,-3,83,100,250,80,8,250,10,6,253,-3,253.089,,,70,70,,155,-4,0,0,0,0,-54.0,-30.0,-1012.0,55,57,80,60,-12.39,51
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:20.190,14.028,3.021,3.021,3,-4,4,81,96,4,81,100,250,80,8,250,10,4,246,-1,246.035,,,70,70,,155,-4,0,0,0,0,-69.0,0.0,-1002.0,55,57,77,60,-12.48,52
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:21.199,15.037,4.03,4.03,3,-6,8,81,94,8,81,100,250,80,8,250,10,6,242,-1,242.076,,,70,70,,156,-3,0,1,0,0,-74.0,4.0,-1021.0,55,58,79,60,-12.45,53
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:22.206,16.044,5.037,5.037,4,3,-28,78,103,22,78,100,250,80,8,250,10,-3,228,2,228.029,,,70,70,,155,-4,0,0,0,0,-74.0,4.0,-1019.0,55,57,75,60,-12.3,54
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:23.213,17.051,6.044,6.044,4,1,-21,79,101,29,79,100,250,80,8,250,10,-1,221,1,221.005,,,70,70,,155,-3,2,1,0,0,-92.0,-14.0,-1008.0,55,58,80,60,-12.36,55
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:24.222,18.06,7.053,7.053,4,-3,-9,82,97,41,82,100,250,80,8,250,10,3,209,-2,209.031,,,70,70,,155,-4,1,0,0,0,-95.0,-3.0,-983.0,56,58,79,60,-12.65,56
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:25.229,19.066,8.059,8.059,4,-5,-2,80,95,48,80,100,250,80,8,250,10,5,202,0,202.062,,,70,70,,155,-6,1,0,0,0,-84.0,-1.0,-1004.0,56,58,79,60,-12.4,57
20260518_111511,drone_3_B13_head_forward_250_20260518_111511,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:16:26.235,20.073,9.066,9.066,4,-5,1,80,95,51,80,100,250,80,8,250,10,5,199,0,199.063,,,70,70,,156,-2,1,0,0,0,-59.0,-15.0,-993.0,56,58,81,70,-12.32,58
