run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,pre_node_settle,2026-05-18T11:22:56.688,12.054,0.0,0.0,3,1,2,82,101,2,82,100,250,80,8,250,10,-1,248,-2,248.01,,,42,42,,157,-1,3,0,0,0,-34.0,-39.0,-983.0,64,66,80,70,-9.15,311
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:22:57.695,13.061,1.007,1.007,3,-2,2,84,98,2,84,100,250,80,8,250,10,2,248,-4,248.04,,,42,42,,156,-1,1,0,0,0,-27.0,-43.0,-997.0,65,66,80,70,-9.22,312
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:22:58.701,14.067,2.013,2.013,3,-4,19,83,96,19,83,100,250,80,8,250,10,4,231,-3,231.054,,,42,42,,157,-2,1,0,0,0,-66.0,-28.0,-1004.0,64,66,83,70,-9.28,313
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:22:59.708,15.074,3.02,3.02,4,8,-25,82,108,25,82,100,250,80,8,250,10,-8,225,-2,225.151,,,42,42,,156,-3,0,0,0,0,-70.0,-33.0,-996.0,64,66,81,70,-9.37,314
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:23:00.714,16.081,4.026,4.026,4,6,-22,82,106,28,82,100,250,80,8,250,10,-6,222,-2,222.09,,,42,42,,157,-4,0,0,0,0,-84.0,-8.0,-1013.0,64,66,83,70,-9.44,315
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:23:01.719,17.085,5.031,5.031,4,10,-19,82,110,31,82,100,250,80,8,250,10,-10,219,-2,219.237,,,42,42,,157,-3,0,0,0,0,-113.0,-17.0,-1009.0,64,67,80,70,-9.32,316
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:23:02.724,18.09,6.036,6.036,4,15,-18,75,115,32,75,100,250,80,8,250,10,-15,218,5,218.573,,,42,42,,157,-4,0,0,0,0,-47.0,20.0,-1014.0,65,67,74,60,-9.41,317
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:23:03.730,19.097,7.042,7.042,4,12,-14,73,112,36,73,100,250,80,8,250,10,-12,214,7,214.45,,,42,42,,156,-4,0,0,0,0,-72.0,14.0,-1009.0,64,67,77,70,-9.38,318
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_1_of_5,2026-05-18T11:23:04.737,20.103,8.049,8.049,4,9,-6,77,109,44,77,100,250,80,8,250,10,-9,206,3,206.218,,,42,42,,157,-4,-1,1,0,0,-81.0,57.0,-996.0,64,67,78,70,-9.41,319
20260518_112242,drone_3_B13_head_forward_250_20260518_112242,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_2_of_5,2026-05-18T11:23:05.743,21.11,9.055,9.055,4,8,-2,79,108,48,79,100,250,80,8,250,10,-8,202,1,202.161,,,42,42,,156,-6,0,0,0,0,-88.0,-11.0,-1043.0,65,66,79,70,-9.36,320
