run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.480,21.694,0.0,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,7.667,18.241,80,80,,0,0,1,0,0,0,-10.0,-2.0,-973.0,63,65,84,70,-7.07,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,7.615,18.241,80,80,,0,0,0,0,0,0,-13.0,-1.0,-975.0,63,65,84,60,-6.81,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.693,21.908,0.214,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,7.93,19.425,80,80,,0,-1,0,0,0,0,-55.0,-4.0,-1053.0,63,65,84,60,-6.78,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.800,22.015,0.321,3,0,0,87,100,0,87,100,0,80,0,0,-7,7.0,9.152,22.29,80,80,,0,-4,-1,0,0,0,-23.0,-5.0,-989.0,62,65,85,70,-6.64,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.907,22.122,0.428,3,0,0,87,100,0,87,100,0,80,0,0,-7,7.0,9.152,22.29,80,80,,0,-2,0,0,0,0,-34.0,19.0,-986.0,62,65,85,70,-6.82,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.014,22.229,0.535,3,0,0,87,100,0,87,100,0,80,0,0,-7,7.0,9.12,21.292,80,80,,0,-2,0,0,0,0,-67.0,-11.0,-988.0,62,65,85,70,-6.59,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.119,22.334,0.64,3,-2,3,87,98,3,87,100,0,80,2,-3,-7,7.874,9.96,21.292,80,80,,0,-2,1,0,0,0,-59.0,8.0,-965.0,62,65,86,70,-6.69,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.224,22.438,0.744,3,-2,3,87,98,3,87,100,0,80,2,-3,-7,7.874,10.355,22.351,80,80,,0,-2,0,0,0,0,-38.0,7.0,-998.0,62,65,86,70,-6.67,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.329,22.544,0.85,3,-2,3,87,98,3,87,100,0,80,2,-3,-7,7.874,7.233,16.211,80,80,,0,-2,0,0,0,0,-23.0,-11.0,-1023.0,62,65,86,70,-6.68,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.437,22.651,0.957,3,-2,3,87,98,3,87,100,0,80,2,-3,-7,7.874,7.233,16.211,80,80,,0,-2,0,0,0,0,-54.0,-23.0,-1011.0,62,65,86,70,-6.82,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.542,22.757,1.063,3,3,0,88,103,0,88,100,0,80,-3,0,-8,8.544,7.763,19.051,80,80,,0,-2,0,0,0,0,-31.0,-19.0,-981.0,62,65,86,70,-6.75,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.646,22.861,1.167,3,3,0,88,103,0,88,100,0,80,-3,0,-8,8.544,6.166,14.777,80,80,,0,-2,1,0,0,0,-56.0,6.0,-992.0,62,65,87,70,-6.8,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.752,22.967,1.273,3,3,0,88,103,0,88,100,0,80,-3,0,-8,8.544,7.037,14.777,80,80,,0,-2,1,0,0,0,-42.0,-2.0,-953.0,62,65,86,70,-6.67,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.858,23.073,1.378,3,3,0,88,103,0,88,100,0,80,-3,0,-8,8.544,6.035,11.909,80,80,,0,-3,0,0,0,0,-71.0,-9.0,-1027.0,63,65,86,70,-6.77,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:44.962,23.177,1.483,3,-3,3,88,97,3,88,100,0,80,3,-3,-8,9.055,4.976,8.227,80,80,,0,-3,1,0,0,0,-65.0,19.0,-994.0,63,65,86,70,-6.76,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.070,23.285,1.591,3,-3,3,88,97,3,88,100,0,80,3,-3,-8,9.055,4.976,8.227,80,80,,0,-3,0,0,0,0,-69.0,10.0,-1001.0,63,65,85,70,-6.64,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.175,23.39,1.696,3,-3,3,88,97,3,88,100,0,80,3,-3,-8,9.055,5.262,9.976,80,80,,0,-4,0,0,0,0,-68.0,14.0,-1019.0,63,65,85,70,-6.78,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.278,23.493,1.799,3,-3,3,88,97,3,88,100,0,80,3,-3,-8,9.055,4.403,9.976,80,80,,0,-4,-1,0,0,0,-76.0,0.0,-1022.0,63,65,85,70,-6.97,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.386,23.6,1.906,3,1,-1,87,101,-1,87,100,0,80,-1,1,-7,7.141,4.734,10.994,80,80,,0,-4,0,0,0,0,-73.0,-10.0,-1004.0,63,65,85,70,-6.7,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.493,23.707,2.013,3,1,-1,87,101,-1,87,100,0,80,-1,1,-7,7.141,4.739,10.994,80,80,,0,-3,1,0,0,0,-32.0,0.0,-954.0,63,65,84,70,-6.76,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.599,23.814,2.12,3,1,-1,87,101,-1,87,100,0,80,-1,1,-7,7.141,0.804,2.01,80,80,,0,-2,1,0,0,0,-50.0,9.0,-1004.0,63,65,84,70,-6.82,33
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.706,23.921,2.226,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,0.436,1.124,80,80,,0,-2,0,0,0,0,-76.0,21.0,-1008.0,63,65,84,60,-6.91,34
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:45.812,24.027,2.333,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,4.138,9.905,80,80,,0,-2,1,0,0,0,-69.0,15.0,-971.0,62,64,83,60,-6.85,34
