run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:45.499,0.0,0.0,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:45.499,0.0,0.0,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:45.499,0.0,0.0,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:45.499,0.0,0.0,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:45.499,0.0,0.0,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:45.609,0.111,0.111,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:45.609,0.111,0.111,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:45.609,0.111,0.111,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:45.609,0.111,0.111,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:45.609,0.111,0.111,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:45.713,0.215,0.215,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:45.713,0.215,0.215,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:45.713,0.215,0.215,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:45.713,0.215,0.215,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:45.713,0.215,0.215,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:45.816,0.317,0.317,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:45.816,0.317,0.317,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:45.816,0.317,0.317,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:45.816,0.317,0.317,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:45.816,0.317,0.317,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:45.922,0.424,0.424,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:45.922,0.424,0.424,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:45.922,0.424,0.424,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:45.922,0.424,0.424,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:45.922,0.424,0.424,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:46.030,0.532,0.532,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:46.030,0.532,0.532,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:46.030,0.532,0.532,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:46.030,0.532,0.532,86,86,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-05T18:32:46.030,0.532,0.532,80,80,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-05T18:32:46.133,0.635,0.635,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-05T18:32:46.133,0.635,0.635,100,100,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-05T18:32:46.133,0.635,0.635,85,85,0
20260905_183241,wind_tunnel_diamond_75_side_lv1_001,diamond,side wind,Level1,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-05T18:32:46.133,0.635,0.635,86,86,0
