run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:23.735,9.664,0.001,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:24.744,10.673,1.01,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:25.746,11.675,2.012,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:26.753,12.682,3.019,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:27.763,13.692,4.029,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:28.769,14.698,5.035,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:29:29.776,15.705,6.042,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:29:30.779,16.708,7.045,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:29:31.785,17.714,8.051,62,62,0
20260518_112912,drone_4_B14_head_forward_250_20260518_112912,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:29:32.793,18.722,9.059,62,62,0
