run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,pre_takeoff,2026-05-13T14:43:06.871,0.0,-1,-100,-100,-100,100,100,0,0,0,0,0,0,0,7.0,-5.0,-997.0,46,49,10,0,-123.18,0
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:07.877,1.006,-1,-100,-100,-100,100,100,0,0,0,0,0,0,6,-9.0,1.0,-1069.0,46,49,18,0,-123.02,0
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:08.882,2.012,6,0,0,58,100,100,0,0,0,0,0,0,0,5.0,5.0,-932.0,46,49,89,30,-122.29,1
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:09.888,3.018,6,-4,1,99,100,100,0,0,0,0,0,0,-1,6.0,-6.0,-949.0,47,50,105,40,-122.22,2
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:10.892,4.021,6,-5,1,100,99,100,1,0,0,0,0,0,-1,19.0,2.0,-1003.0,47,50,91,40,-122.33,3
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:11.897,5.026,6,-3,0,86,99,100,1,0,0,0,0,0,0,15.0,-8.0,-1021.0,47,50,78,30,-122.43,4
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:12.903,6.032,6,-3,0,80,98,100,2,0,0,0,0,0,0,5.0,-8.0,-985.0,47,50,75,20,-122.56,5
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:13.908,7.038,5,-2,42,79,98,100,2,0,0,0,0,0,0,-2.0,2.0,-992.0,48,49,76,20,-122.41,6
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:14.914,8.043,6,-3,0,80,97,100,3,0,0,0,0,0,0,1.0,-4.0,-1011.0,48,50,78,30,-122.36,7
20260513_144257,drone_4_B14_hover_20260513_144257,drone_4,4,192.168.0.106,B14,hover,up,,takeoff,2026-05-13T14:43:15.919,9.049,5,-1,42,82,97,100,3,0,0,0,0,0,0,-6.0,12.0,-1002.0,47,51,80,30,-122.39,8
