run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:54.640,11.348,0.001,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:55.648,12.355,1.008,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:56.652,13.359,2.012,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:57.658,14.365,3.018,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:58.666,15.373,4.026,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:31:59.672,16.38,5.033,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:32:00.675,17.382,6.035,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:32:01.680,18.387,7.04,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_1_of_5,2026-05-18T11:32:02.685,19.393,8.046,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:32:03.690,20.397,9.05,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:32:04.697,21.405,10.058,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:32:05.704,22.411,11.064,45,45,0
20260518_113141,drone_4_B14_head_forward_250_20260518_113141,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,1,node_segment_2_of_5,2026-05-18T11:32:06.709,23.417,12.07,45,45,0
