run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260518_111204,drone_2_B10_head_forward_250_20260518_111204,single_drone_baseline,head_forward_250,up,drone_2,192.168.0.109,B10,1,single_baseline,2,1,0,2026-05-18T11:12:21.721,2026-05-18T11:13:02.420,40.699,2026-05-18T11:12:21.721,2026-05-18T11:13:02.420,40.699,7,250,10,52,44,8
