run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:26.611,25.491,14.078,14.078,5,-6,2,79,94,102,79,100,250,80,8,250,10,6,148,1,148.125,,,60,60,,157,-5,1,0,0,0,-79.0,-14.0,-994.0,63,65,81,60,-10.36,217
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:27.617,26.497,15.084,15.084,5,3,4,81,103,104,81,100,250,80,8,250,10,-3,146,-1,146.034,,,60,60,,157,-4,0,0,0,0,-113.0,-4.0,-984.0,63,66,83,60,-10.46,218
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:28.625,27.505,16.092,16.092,5,4,13,84,104,113,84,100,250,80,8,250,10,-4,137,-4,137.117,,,60,60,,157,-4,0,1,0,0,-63.0,21.0,-970.0,63,66,80,60,-10.47,219
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:29.632,28.512,17.099,17.099,6,2,-18,83,102,132,83,100,250,80,8,250,10,-2,118,-3,118.055,,,60,60,,157,-5,0,0,0,0,-53.0,-39.0,-982.0,63,66,79,60,-10.37,220
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:30.638,29.518,18.105,18.105,6,-2,-6,81,98,144,81,100,250,80,8,250,10,2,106,-1,106.024,,,59,60,,156,-5,1,0,0,0,-109.0,-22.0,-983.0,63,65,80,60,-10.57,221
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_3_of_5,2026-05-18T11:20:31.642,30.522,19.109,19.109,6,-3,3,82,97,153,82,100,250,80,8,250,10,3,97,-2,97.067,,,59,60,,157,-4,0,0,0,0,-67.0,-30.0,-980.0,63,65,84,60,-10.5,222
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_4_of_5,2026-05-18T11:20:32.648,31.528,20.116,20.116,6,-3,7,85,97,157,85,100,250,80,8,250,10,3,93,-5,93.183,,,58,60,,157,-5,0,0,0,0,-117.0,-45.0,-1019.0,63,65,82,60,-10.48,223
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_4_of_5,2026-05-18T11:20:33.655,32.535,21.123,21.123,6,-3,10,81,97,160,81,100,250,80,8,250,10,3,90,-1,90.056,,,58,60,,157,-5,3,1,0,0,-87.0,10.0,-983.0,63,65,79,60,-10.35,224
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_4_of_5,2026-05-18T11:20:34.665,33.545,22.132,22.132,6,-2,11,81,98,161,81,100,250,80,8,250,10,2,89,-1,89.028,,,58,60,,157,-4,1,0,0,0,-70.0,-9.0,-1011.0,63,65,72,60,-10.28,225
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_4_of_5,2026-05-18T11:20:35.670,34.55,23.137,23.137,7,-2,-14,82,98,186,82,100,250,80,8,250,10,2,64,-2,64.062,,,57,60,,157,-4,1,1,0,0,-91.0,-24.0,-999.0,63,65,81,60,-10.46,226
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:36.675,35.555,24.142,24.142,7,5,0,82,105,200,82,100,250,80,8,250,10,-5,50,-2,50.289,,,57,60,,157,-5,1,0,0,0,-94.0,-18.0,-956.0,63,66,80,60,-10.27,227
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:37.680,36.56,25.147,25.147,7,5,11,79,105,211,79,100,250,80,8,250,10,-5,39,1,39.332,,,57,60,,156,-5,1,0,0,0,-68.0,-37.0,-1015.0,63,66,77,60,-10.44,228
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:38.687,37.567,26.154,26.154,7,1,9,77,101,209,77,100,250,80,8,250,10,-1,41,3,41.122,,,57,60,,157,-4,1,1,0,0,-72.0,-21.0,-980.0,63,66,76,60,-10.5,229
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:39.691,38.571,27.158,27.158,8,5,-32,75,105,218,75,100,250,80,8,250,10,-5,32,5,32.772,,,57,60,,157,-5,1,0,0,0,-91.0,-27.0,-971.0,63,66,79,60,-10.43,230
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:40.696,39.576,28.164,28.164,8,1,-19,80,101,231,80,100,250,80,8,250,10,-1,19,0,19.026,,,56,60,,157,-3,-1,0,0,0,-106.0,-43.0,-1007.0,64,66,83,60,-10.35,231
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:41.704,40.584,29.171,29.171,8,5,-14,81,105,236,81,100,250,80,8,250,10,-5,14,-1,14.9,,,56,60,,156,-6,1,0,-1,0,-100.0,-49.0,-979.0,64,65,82,60,-10.15,232
20260518_111958,drone_3_B13_head_forward_250_20260518_111958,single_drone_baseline,head_forward_250,lv2,lv2,drone_3,192.168.0.103,B13,1,single_baseline,3,2,0,node_segment_5_of_5,2026-05-18T11:20:42.711,41.591,30.178,30.178,8,2,-8,80,102,242,80,100,250,80,8,250,10,-2,8,0,8.246,,,55,60,,156,-5,0,0,0,0,-97.0,7.0,-1021.0,64,66,80,60,-10.34,233
