run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,pre_takeoff,2026-05-13T18:05:58.233,0.0,-1,-100,-100,-100,100,100,0,153,0,0,0,0,0,8.0,10.0,-994.0,45,47,6553,0,-129.83,0
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:05:59.235,1.001,-1,-100,-100,-100,100,100,0,153,0,0,0,0,8,0.0,4.0,-1037.0,45,47,24,10,-129.45,0
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:00.239,2.006,4,0,1,49,100,100,0,153,0,0,0,0,1,12.0,-5.0,-959.0,45,49,76,70,-128.89,1
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:01.245,3.012,4,-1,1,76,100,100,0,153,0,0,0,0,0,6.0,-1.0,-994.0,46,49,82,70,-128.83,2
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:02.250,4.017,4,2,-2,80,100,100,0,153,0,0,0,0,0,5.0,0.0,-1009.0,46,49,82,70,-128.87,3
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:03.256,5.022,4,0,5,80,100,100,0,153,0,0,0,0,0,3.0,2.0,-996.0,47,49,82,70,-128.87,4
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:04.262,6.028,4,0,3,81,99,100,1,153,0,0,0,0,0,6.0,3.0,-990.0,46,49,83,70,-128.79,5
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,takeoff,2026-05-13T18:06:05.264,7.031,4,2,-1,81,99,100,1,153,0,0,0,0,0,0.0,0.0,-997.0,46,49,83,70,-128.75,6
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:06.268,8.035,4,0,4,81,98,100,2,153,0,0,0,0,0,13.0,8.0,-1001.0,47,49,82,70,-128.8,7
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:07.273,9.04,4,0,5,81,98,100,2,153,0,0,0,0,0,0.0,-1.0,-997.0,47,49,84,70,-128.72,8
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:08.275,10.042,4,0,7,81,97,100,3,153,0,0,0,0,0,6.0,2.0,-993.0,47,50,83,70,-128.78,9
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:09.280,11.047,4,0,7,81,97,100,3,153,0,0,0,0,0,1.0,-1.0,-1002.0,48,50,83,70,-128.74,10
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:10.285,12.051,4,-1,7,81,96,100,4,153,0,0,0,0,0,2.0,0.0,-1003.0,48,51,83,70,-128.84,11
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:11.290,13.057,4,-1,9,80,96,100,4,153,0,0,0,0,0,8.0,4.0,-996.0,47,52,84,70,-128.78,12
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:12.294,14.061,4,-1,8,80,95,100,5,153,0,0,0,0,0,11.0,11.0,-1005.0,48,51,83,70,-128.74,13
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:13.300,15.066,4,-3,10,79,95,100,5,153,0,0,0,0,0,3.0,9.0,-997.0,49,51,82,70,-128.79,14
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:14.306,16.072,4,-2,9,80,94,100,6,153,0,0,0,0,0,10.0,2.0,-1000.0,49,51,82,70,-128.79,15
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:15.312,17.078,4,-2,10,80,94,100,6,153,0,0,0,0,0,-1.0,0.0,-1003.0,49,52,82,70,-128.83,16
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:16.317,18.084,4,-2,10,80,93,100,7,153,0,0,0,0,0,3.0,18.0,-1009.0,49,52,82,70,-128.8,17
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:17.323,19.089,4,-2,10,80,93,100,7,153,0,0,0,0,0,4.0,0.0,-996.0,50,52,82,70,-128.79,18
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:18.326,20.093,4,-2,12,80,92,100,8,153,0,0,0,0,0,0.0,0.0,-994.0,50,53,83,70,-128.77,19
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:19.332,21.098,4,-4,14,80,92,100,8,153,0,0,0,0,0,4.0,9.0,-1005.0,50,52,84,70,-128.79,20
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:20.336,22.102,4,-3,14,80,91,100,9,153,0,0,0,0,0,2.0,2.0,-1000.0,50,53,83,70,-128.75,21
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:21.341,23.108,4,-2,13,80,91,100,9,153,0,0,0,0,0,1.0,2.0,-1003.0,51,54,82,70,-128.77,22
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:22.343,24.11,4,-2,15,79,90,100,10,153,0,0,0,0,0,13.0,0.0,-992.0,51,53,82,70,-128.78,23
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:23.349,25.115,4,-1,14,79,90,100,10,153,0,0,0,0,0,3.0,-1.0,-1001.0,51,54,82,70,-128.76,24
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:24.354,26.121,4,-3,17,78,89,100,11,153,0,0,0,0,0,2.0,1.0,-996.0,52,54,80,70,-128.73,25
20260513_180556,drone_2_B10_hover_20260513_180556,drone_2,2,192.168.0.109,B10,hover,up,,hover_to_10_percent,2026-05-13T18:06:25.360,27.127,4,-3,15,78,89,100,11,153,0,0,0,0,0,-5.0,5.0,-1001.0,52,54,81,70,-128.76,26
