run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:08:56.117,12.877,0.0,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:08:57.123,13.883,1.007,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:08:58.130,14.89,2.014,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:08:59.135,15.896,3.019,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:09:00.141,16.902,4.025,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:01.144,17.905,5.028,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:02.147,18.907,6.031,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:03.154,19.914,7.037,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:04.162,20.922,8.045,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:05.167,21.927,9.051,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:06.175,22.935,10.058,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:09:07.182,23.942,11.065,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:08.186,24.946,12.07,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:09.192,25.952,13.075,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:10.199,26.959,14.082,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:11.204,27.964,15.087,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:12.211,28.971,16.094,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:13.217,29.977,17.101,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_3_of_5,2026-05-18T11:09:14.221,30.981,18.105,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_4_of_5,2026-05-18T11:09:15.225,31.985,19.108,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_4_of_5,2026-05-18T11:09:16.231,32.991,20.115,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_4_of_5,2026-05-18T11:09:17.235,33.995,21.118,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_4_of_5,2026-05-18T11:09:18.241,35.002,22.125,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_4_of_5,2026-05-18T11:09:19.247,36.007,23.13,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_5_of_5,2026-05-18T11:09:20.254,37.014,24.138,68,68,0
20260518_110840,drone_2_B10_head_forward_250_20260518_110840,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_5_of_5,2026-05-18T11:09:21.262,38.022,25.145,68,68,0
