run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:37.085,13.074,0.001,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:38.093,14.083,1.009,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:39.098,15.088,2.014,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:40.106,16.096,3.022,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:41.113,17.103,4.029,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:42.121,18.11,5.036,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_1_of_5,2026-05-18T11:13:43.124,19.114,6.04,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:44.132,20.122,7.048,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:45.139,21.129,8.055,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:46.144,22.134,9.06,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:47.151,23.141,10.067,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:48.155,24.145,11.071,44,44,0
20260518_111318,drone_2_B10_head_forward_250_20260518_111318,single_drone_baseline,head_forward_250,lv2,lv2,drone_2,192.168.0.109,B10,1,single_baseline,2,7,node_segment_2_of_5,2026-05-18T11:13:49.163,25.153,12.079,44,44,0
