run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_logging,2026-05-05T11:37:01.453,20.691,0.0,1,-3,0,82,-3,0,82,0,0,80,3,0,-2,3.606,10.658,23.756,70,70,,-1,-3,1,0,0,0,-4.0,12.0,-1013.0,55,58,82,70,-6.12,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,2,-7,0,81,43,0,81,50,0,80,7,0,-1,7.071,10.658,23.756,79,79,,0,-2,2,0,0,0,-58.0,-7.0,-989.0,54,57,80,60,-6.87,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,3,0,1,78,100,1,78,100,0,80,0,-1,2,2.236,10.658,23.756,77,77,,0,-1,0,0,0,0,-54.0,14.0,-970.0,55,57,76,10,-6.08,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,4,-6,6,85,144,6,85,150,0,80,6,-6,-5,9.849,10.658,23.756,75,75,,0,0,1,0,0,0,-9.0,-8.0,-1005.0,50,53,83,70,-4.69,33
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T11:37:01.453,20.691,0.0,5,16,-10,84,216,-10,84,200,0,80,-16,10,-4,19.287,10.658,23.756,78,78,,0,-1,0,0,0,0,2.0,6.0,-997.0,51,54,81,40,-5.95,36
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_1,192.168.0.101,B04,1,front_1,1,0,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,1,-3,0,82,-3,0,82,0,0,80,3,0,-2,3.606,10.658,23.756,70,70,,-1,-3,0,0,0,0,-6.0,0.0,-996.0,55,58,82,70,-6.19,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B07,2,front_2,2,1,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,2,-7,0,81,43,0,81,50,0,80,7,0,-1,7.071,10.658,23.756,79,79,,0,-2,1,0,0,0,-73.0,-8.0,-995.0,54,57,80,60,-6.85,35
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B10,3,front_3,3,2,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,3,0,1,78,100,1,78,100,0,80,0,-1,2,2.236,10.658,23.756,77,77,,0,-1,0,0,0,0,-31.0,-12.0,-1015.0,55,57,77,10,-5.89,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B08,4,front_4,4,3,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,4,-6,6,85,144,6,85,150,0,80,6,-6,-5,9.849,10.658,23.756,75,75,,0,0,0,0,0,0,29.0,-29.0,-1001.0,50,53,83,70,-4.7,34
20260505_113640,front_head_lv1_002,front,head wind,Level1,drone_5,192.168.0.107,B06,5,front_5,5,4,0,hover_recenter,2026-05-05T11:37:01.561,20.799,0.108,5,16,-10,84,216,-10,84,200,0,80,-16,10,-4,19.287,10.658,23.756,78,78,,0,-1,0,0,0,0,4.0,2.0,-1002.0,51,54,82,40,-5.96,36
