run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T16:59:22.855,108.853,0.0,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T16:59:22.855,108.853,0.0,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T16:59:22.855,108.853,0.0,71,71,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T16:59:22.855,108.853,0.0,73,73,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T16:59:22.855,108.853,0.0,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T16:59:22.964,108.962,0.109,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T16:59:22.964,108.962,0.109,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T16:59:22.964,108.962,0.109,71,71,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T16:59:22.964,108.962,0.109,73,73,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T16:59:22.964,108.962,0.109,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T16:59:23.067,109.066,0.213,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T16:59:23.067,109.066,0.213,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T16:59:23.067,109.066,0.213,71,71,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T16:59:23.067,109.066,0.213,73,73,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T16:59:23.067,109.066,0.213,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T16:59:23.171,109.169,0.316,72,72,0
20260526_165733,vee_tail_lv2_new_001,vee,tail wind,Level2,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T16:59:23.171,109.169,0.316,72,72,0
