run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260610_175643,front_75_head_lv2_new_004,front,head wind,Level2,75,drone_4,192.168.0.106,B14,4,front_4,1,3,5,2026-06-10T17:57:05.513,2026-06-10T17:57:54.221,48.708,2026-06-10T17:57:05.513,2026-06-10T17:57:54.221,48.708,4,250,10,66,58,8
