run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260623_185757,echalon_50_side_lv1_new_003,echalon,side wind,Level1,50,drone_5,192.168.0.107,B12,5,echalon_5,5,4,0,2026-06-23T18:58:18.216,2026-06-23T18:59:21.135,62.918,2026-06-23T18:58:18.216,2026-06-23T18:59:21.135,62.918,2,250,10,48,31,17
