run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,pre_node_settle,2026-05-18T11:01:23.786,12.558,0.001,0.001,1,-7,-3,85,-7,-3,85,0,250,80,6,250,10,7,253,-5,253.146,,,57,57,,-133,0,2,0,0,0,-46.0,0.0,-1017.0,62,66,83,80,-16.14,265
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:01:24.795,13.567,1.009,1.009,1,-9,-1,82,-9,-1,82,0,250,80,6,250,10,9,251,-2,251.169,,,57,57,,-133,-1,0,0,0,0,-23.0,-14.0,-983.0,62,66,78,80,-16.36,266
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:01:25.798,14.57,2.013,2.013,1,-4,3,78,-4,3,78,0,250,80,6,250,10,4,247,2,247.04,,,57,57,,-133,0,-1,0,1,0,-6.0,39.0,-1021.0,62,65,76,80,-16.2,267
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:01:26.800,15.573,3.015,3.015,1,-1,10,78,-1,10,78,0,250,80,6,250,10,1,240,2,240.01,,,57,57,,-133,0,2,1,0,0,-10.0,-37.0,-1002.0,63,64,79,80,-16.16,268
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T11:01:27.807,16.579,4.022,4.022,2,-6,-13,81,-6,37,81,0,250,80,6,250,10,6,213,-1,213.087,,,57,57,,-132,0,1,0,1,0,-64.0,63.0,-1009.0,62,65,78,80,-16.23,269
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:01:28.810,17.583,5.025,5.025,2,-6,-5,81,-6,45,81,0,250,80,6,250,10,6,205,-1,205.09,,,57,57,,-133,0,0,0,0,0,-20.0,16.0,-1060.0,62,65,77,80,-16.1,270
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:01:29.813,18.585,6.027,6.027,2,0,7,78,0,57,78,0,250,80,6,250,10,0,193,2,193.01,,,57,57,,-133,-1,0,0,0,0,-31.0,38.0,-1048.0,63,65,76,80,-16.26,271
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:01:30.822,19.594,7.037,7.037,3,-20,-44,65,-20,56,65,0,250,80,6,250,10,20,194,15,195.604,,,57,57,,-133,0,0,1,0,0,-28.0,7.0,-1067.0,62,65,79,80,-16.36,272
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:01:31.827,20.599,8.042,8.042,3,-3,-23,81,-3,77,81,0,250,80,6,250,10,3,173,-1,173.029,,,57,57,,-133,0,0,0,0,0,-38.0,-4.0,-905.0,62,66,84,80,-16.23,273
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T11:01:32.835,21.607,9.05,9.05,3,-3,-7,81,-3,93,81,0,250,80,6,250,10,3,157,-1,157.032,,,57,57,,-133,1,-3,0,1,0,-1.0,0.0,-1061.0,62,65,78,80,-16.31,274
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:01:33.849,22.621,10.064,10.064,3,0,-1,80,0,99,80,0,250,80,6,250,10,0,151,0,151.0,,,57,57,,-133,-1,-2,0,0,0,-19.0,-8.0,-1026.0,62,66,77,80,-16.28,275
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:01:34.855,23.627,11.069,11.069,3,1,5,80,1,105,80,0,250,80,6,250,10,-1,145,0,145.003,,,57,57,,-133,-2,1,0,0,0,-8.0,-5.0,-977.0,62,65,76,80,-16.29,276
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:01:35.860,24.632,12.075,12.075,4,3,-27,76,3,123,76,0,250,80,6,250,10,-3,127,4,127.098,,,56,57,,-133,-1,0,0,0,0,-51.0,-27.0,-1007.0,63,65,78,80,-16.31,277
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:01:36.868,25.64,13.083,13.083,4,1,-17,82,1,133,82,0,250,80,6,250,10,-1,117,-2,117.021,,,56,57,,-132,-2,0,0,0,0,12.0,-14.0,-1041.0,62,66,82,80,-15.89,278
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T11:01:37.874,26.646,14.089,14.089,4,0,-7,84,0,143,84,0,250,80,6,250,10,0,107,-4,107.075,,,55,57,,-132,0,0,0,1,0,-27.0,2.0,-988.0,62,65,81,80,-16.32,279
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:01:38.880,27.652,15.095,15.095,4,2,3,84,2,153,84,0,250,80,6,250,10,-2,97,-4,97.103,,,55,57,,-133,-3,-3,0,1,0,-61.0,50.0,-1014.0,62,65,83,80,-16.43,280
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:01:39.883,28.655,16.098,16.098,4,2,10,85,2,160,85,0,250,80,6,250,10,-2,90,-5,90.161,,,55,57,,-133,-2,1,0,0,0,-5.0,30.0,-1065.0,62,65,80,80,-16.42,281
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:01:40.886,29.659,17.101,17.101,5,-10,-17,82,-10,183,82,0,250,80,6,250,10,10,67,-2,67.772,,,55,57,,-133,-1,-2,0,0,0,1.0,20.0,-1043.0,62,65,81,80,-16.52,282
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:01:41.887,30.66,18.102,18.102,5,3,-8,85,3,192,85,0,250,80,6,250,10,-3,58,-5,58.292,,,54,57,,-133,-3,0,0,0,0,-70.0,-18.0,-1018.0,62,66,81,80,-16.38,283
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T11:01:42.893,31.666,19.108,19.108,4,-1,55,75,-1,205,75,0,250,80,6,250,10,1,45,5,45.288,,,54,57,,-132,-2,2,0,0,0,-31.0,60.0,-937.0,62,65,79,80,-16.23,284
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T11:01:43.899,32.672,20.114,20.114,5,0,1,82,0,201,82,0,250,80,6,250,10,0,49,-2,49.041,,,54,57,,-133,-2,0,0,0,0,-22.0,81.0,-982.0,62,66,81,80,-16.21,285
20260518_110108,drone_1_B11_head_forward_250_20260518_110108,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_5_of_5,2026-05-18T11:01:44.905,33.677,21.119,21.119,4,-11,54,85,-11,204,85,0,250,80,6,250,10,11,46,-5,47.56,,,53,57,,-133,-4,-2,0,0,0,-86.0,-17.0,-1010.0,62,66,81,80,-16.32,286
