run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,pre_node_settle,2026-05-18T10:58:35.155,15.484,0.001,0.001,1,-1,3,87,-1,3,87,0,250,80,6,250,10,1,247,-7,247.101,,,71,71,,-139,-1,0,0,0,0,-39.0,-10.0,-971.0,60,62,85,80,-15.81,140
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:58:36.162,16.491,1.008,1.008,1,-2,6,86,-2,6,86,0,250,80,6,250,10,2,244,-6,244.082,,,71,71,,-139,-2,0,0,0,0,-39.0,12.0,-1010.0,60,63,79,80,-15.93,141
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:58:37.169,17.498,2.015,2.015,1,-3,14,80,-3,14,80,0,250,80,6,250,10,3,236,0,236.019,,,71,71,,-139,0,0,1,0,0,-4.0,-32.0,-962.0,61,64,82,80,-15.86,142
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:58:38.174,18.503,3.02,3.02,2,-8,-21,82,-8,29,82,0,250,80,6,250,10,8,221,-2,221.154,,,71,71,,-139,0,-1,0,1,0,-34.0,-3.0,-1014.0,60,63,75,80,-15.83,143
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:58:39.181,19.51,4.027,4.027,2,-5,-5,76,-5,45,76,0,250,80,6,250,10,5,205,4,205.1,,,71,71,,-139,-1,1,0,0,0,-24.0,-6.0,-992.0,60,63,75,80,-15.85,144
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:58:40.188,20.518,5.034,5.034,2,-6,2,81,-6,52,81,0,250,80,6,250,10,6,198,-1,198.093,,,71,71,,-139,-3,0,0,0,0,-18.0,-15.0,-967.0,61,64,80,80,-15.71,145
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:58:41.192,21.522,6.039,6.039,2,-8,8,81,-8,58,81,0,250,80,6,250,10,8,192,-1,192.169,,,71,71,,-138,0,2,0,1,0,16.0,-33.0,-1014.0,61,64,78,80,-15.74,146
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:58:42.199,22.528,7.045,7.045,3,-13,-28,78,-13,72,78,0,250,80,6,250,10,13,178,2,178.485,,,71,71,,-139,-1,-3,0,1,0,-26.0,12.0,-1039.0,61,64,76,80,-15.84,147
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:58:43.206,23.535,8.052,8.052,3,-3,-13,80,-3,87,80,0,250,80,6,250,10,3,163,0,163.028,,,71,71,,-139,0,0,0,0,0,-47.0,-10.0,-1045.0,61,63,77,80,-15.77,148
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:58:44.212,24.542,9.059,9.059,3,-6,0,81,-6,100,81,0,250,80,6,250,10,6,150,-1,150.123,,,71,71,,-140,0,1,1,0,0,-35.0,-43.0,-1033.0,61,64,76,80,-15.77,149
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:58:45.218,25.548,10.064,10.064,3,-17,4,77,-17,104,77,0,250,80,6,250,10,17,146,3,147.017,,,71,71,,-139,0,1,0,1,0,-14.0,29.0,-1035.0,61,63,75,80,-15.73,150
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:58:46.222,26.552,11.068,11.068,4,-13,-23,78,-13,127,78,0,250,80,6,250,10,13,123,2,123.701,,,71,71,,-140,0,0,0,1,0,1.0,-19.0,-955.0,61,64,76,80,-15.67,151
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:58:47.230,27.559,12.076,12.076,4,-9,-10,78,-9,140,78,0,250,80,6,250,10,9,110,2,110.386,,,71,71,,-139,-1,0,0,1,0,-37.0,13.0,-987.0,62,65,83,80,-15.71,152
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_3_of_5,2026-05-18T10:58:48.240,28.569,13.086,13.086,4,-3,0,87,-3,150,87,0,250,80,6,250,10,3,100,-7,100.29,,,71,71,,-139,-2,0,0,0,0,-83.0,27.0,-946.0,61,64,84,80,-15.74,153
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:58:49.246,29.576,14.092,14.092,4,-1,2,86,-1,152,86,0,250,80,6,250,10,1,98,-6,98.189,,,70,71,,-139,-2,0,0,0,0,-29.0,17.0,-1000.0,62,64,84,80,-15.75,154
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:58:50.253,30.582,15.099,15.099,4,-1,10,84,-1,160,84,0,250,80,6,250,10,1,90,-4,90.094,,,70,71,,-139,0,0,0,1,0,-28.0,58.0,-1003.0,61,65,81,80,-15.65,155
20260518_105818,drone_1_B11_head_forward_250_20260518_105818,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_4_of_5,2026-05-18T10:58:51.261,31.59,16.107,16.107,5,-6,-15,84,-6,185,84,0,250,80,6,250,10,6,65,-4,65.399,,,70,71,,-139,0,-2,0,1,0,-2.0,0.0,-1033.0,60,65,78,80,-15.61,156
