run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_to_node,2026-05-18T10:57:34.625,14.863,0.001,0.001,1,-6,-2,85,-6,-2,85,0,250,80,6,250,10,6,252,-5,252.121,,,73,73,,-134,0,0,0,0,0,-35.0,27.0,-933.0,58,62,84,80,-15.43,97
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:57:35.631,15.869,1.006,1.006,1,-7,1,83,-7,1,83,0,250,80,6,250,10,7,249,-3,249.116,,,73,73,,-134,1,-1,0,1,0,-9.0,18.0,-960.0,59,62,81,70,-15.54,98
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:57:36.636,16.874,2.011,2.011,1,-3,10,82,-3,10,82,0,250,80,6,250,10,3,240,-2,240.027,,,73,73,,-135,1,-2,0,0,0,-21.0,41.0,-924.0,59,62,84,70,-15.59,99
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:57:37.643,17.881,3.018,3.018,2,2,-23,86,2,27,86,0,250,80,6,250,10,-2,223,-6,223.09,,,73,73,,-135,0,0,0,0,0,0.0,63.0,-1065.0,59,62,80,70,-15.64,100
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_1_of_5,2026-05-18T10:57:38.650,18.889,4.026,4.026,2,-4,-9,78,-4,41,78,0,250,80,6,250,10,4,209,2,209.048,,,73,73,,-134,2,-1,0,0,0,38.0,-29.0,-979.0,59,62,76,70,-15.59,101
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:57:39.656,19.894,5.031,5.031,2,-2,3,79,-2,53,79,0,250,80,6,250,10,2,197,1,197.013,,,73,73,,-135,0,-2,0,1,0,12.0,22.0,-987.0,58,62,78,70,-15.58,102
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:57:40.662,20.9,6.037,6.037,2,0,15,84,0,65,84,0,250,80,6,250,10,0,185,-4,185.043,,,73,73,,-135,1,-1,0,0,0,-1.0,45.0,-1035.0,59,62,81,70,-15.55,103
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:57:41.669,21.907,7.044,7.044,3,2,-26,80,2,74,80,0,250,80,6,250,10,-2,176,0,176.011,,,73,73,,-135,0,0,0,0,0,-11.0,13.0,-998.0,59,62,81,70,-15.7,104
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:57:42.674,22.912,8.049,8.049,3,-4,-8,82,-4,92,82,0,250,80,6,250,10,4,158,-2,158.063,,,73,73,,-134,-1,0,0,0,0,-33.0,-39.0,-980.0,59,62,80,70,-15.72,105
20260518_105718,drone_1_B11_head_forward_250_20260518_105718,single_drone_baseline,head_forward_250,lv2,lv2,drone_1,192.168.0.101,B11,1,single_baseline,1,0,0,node_segment_2_of_5,2026-05-18T10:57:43.681,23.919,9.056,9.056,3,-5,-6,83,-5,94,83,0,250,80,6,250,10,5,156,-3,156.109,,,73,73,,-135,0,0,0,0,0,-11.0,12.0,-1004.0,59,62,81,70,-15.67,106
