run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260506_145435,front_head_lv1_002,front,head wind,Level1,drone_1,192.168.0.101,B06,1,front_1,1,0,0,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,6,250,10,72,67,5
20260506_145435,front_head_lv1_002,front,head wind,Level1,drone_2,192.168.0.102,B04,2,front_2,2,1,0,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,7,250,10,72,67,5
20260506_145435,front_head_lv1_002,front,head wind,Level1,drone_3,192.168.0.103,B07,3,front_3,3,2,0,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,8,250,10,60,54,6
20260506_145435,front_head_lv1_002,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,1,250,10,69,63,6
20260506_145435,front_head_lv1_002,front,head wind,Level1,drone_5,192.168.0.107,B08,5,front_5,5,4,0,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2026-05-06T14:54:53.034,2026-05-06T14:55:45.843,52.809,2,250,10,63,59,4
