run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,node_start_timestamp,node_end_timestamp,node_duration_sec,target_pad,node_forward_distance_cm,node_speed_cm_s,battery_hover_start,battery_hover_end,battery_drop
20260512_142725,front_tail_lv1_007,front,tail wind,Level1,drone_1,192.168.0.101,B06,1,front_1,6,0,5,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,1,250,10,44,34,10
20260512_142725,front_tail_lv1_007,front,tail wind,Level1,drone_2,192.168.0.102,B07,2,front_2,7,1,5,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2,250,10,48,40,8
20260512_142725,front_tail_lv1_007,front,tail wind,Level1,drone_3,192.168.0.103,B10,3,front_3,8,2,5,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,3,250,10,38,26,12
20260512_142725,front_tail_lv1_007,front,tail wind,Level1,drone_4,192.168.0.106,B02,4,front_4,1,3,5,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,4,250,10,39,28,11
20260512_142725,front_tail_lv1_007,front,tail wind,Level1,drone_5,192.168.0.107,B04,5,front_5,2,4,5,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,2026-05-12T14:27:42.070,2026-05-12T14:28:25.628,43.557,5,250,10,43,35,8
