run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_logging,2026-05-05T15:36:16.183,42.484,0.0,1,-11,5,81,-11,5,81,0,0,80,11,-5,-1,12.124,15.269,32.813,78,78,,0,-2,0,0,0,0,-42.0,38.0,-948.0,55,58,77,70,-0.06,25
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.289,42.59,0.106,1,-9,5,81,-9,5,81,0,0,80,9,-5,-1,10.344,12.986,26.991,78,78,,0,-1,0,0,0,0,-30.0,11.0,-1025.0,55,57,77,70,-0.09,25
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.396,42.697,0.213,1,-9,5,81,-9,5,81,0,0,80,9,-5,-1,10.344,12.861,26.991,78,78,,0,-1,0,0,0,0,-34.0,0.0,-1026.0,55,57,77,70,-0.16,25
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.503,42.804,0.32,1,-9,5,81,-9,5,81,0,0,80,9,-5,-1,10.344,12.989,26.991,78,78,,0,0,1,0,0,0,-44.0,-2.0,-1087.0,55,57,76,70,-0.11,25
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.609,42.91,0.426,1,-5,4,79,-5,4,79,0,0,80,5,-4,1,6.481,11.362,25.392,78,78,,0,0,0,0,0,0,-58.0,-3.0,-989.0,55,57,75,70,-0.13,25
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.715,43.015,0.532,1,-5,4,79,-5,4,79,0,0,80,5,-4,1,6.481,11.362,25.392,78,78,,0,-1,0,1,0,0,-23.0,-23.0,-1009.0,55,57,76,70,-0.13,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.822,43.123,0.639,1,-5,4,79,-5,4,79,0,0,80,5,-4,1,6.481,11.007,25.392,78,78,,0,-2,0,0,0,0,-46.0,11.0,-982.0,55,57,77,70,0.05,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:16.930,43.231,0.747,1,-5,4,79,-5,4,79,0,0,80,5,-4,1,6.481,11.188,26.694,78,78,,0,-3,0,0,0,0,-53.0,18.0,-932.0,55,57,77,70,0.02,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.037,43.338,0.854,1,-2,2,78,-2,2,78,0,0,80,2,-2,2,3.464,10.496,26.694,78,78,,0,-2,-1,0,0,0,-52.0,8.0,-970.0,55,57,77,70,-0.03,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.145,43.446,0.962,1,-2,2,78,-2,2,78,0,0,80,2,-2,2,3.464,11.125,26.694,78,78,,0,-2,-1,0,0,0,-48.0,8.0,-972.0,55,57,78,70,-0.1,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.251,43.552,1.068,1,-2,2,78,-2,2,78,0,0,80,2,-2,2,3.464,10.959,26.694,78,78,,0,-2,-1,0,0,0,-37.0,15.0,-1006.0,55,57,78,70,-0.05,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.359,43.66,1.176,1,-2,2,78,-2,2,78,0,0,80,2,-2,2,3.464,10.959,26.694,78,78,,0,-3,-1,0,0,0,-51.0,4.0,-991.0,55,58,78,70,-0.27,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.465,43.766,1.282,1,-1,2,79,-1,2,79,0,0,80,1,-2,1,2.449,11.486,29.706,78,78,,0,-2,0,0,0,0,-55.0,0.0,-985.0,55,58,77,70,-0.04,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.571,43.872,1.388,1,-1,2,79,-1,2,79,0,0,80,1,-2,1,2.449,11.009,29.706,78,78,,0,-2,0,0,0,0,-57.0,16.0,-1005.0,55,58,77,70,-0.2,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.675,43.976,1.492,1,-1,2,79,-1,2,79,0,0,80,1,-2,1,2.449,10.61,29.706,78,78,,0,-2,0,0,0,0,-55.0,2.0,-1003.0,55,58,77,70,-0.32,26
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.783,44.083,1.6,1,0,2,79,0,2,79,0,0,80,0,-2,1,2.236,7.753,22.45,78,78,,-1,-2,0,0,0,0,-66.0,12.0,-998.0,55,58,77,70,-0.14,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.890,44.19,1.707,1,0,2,79,0,2,79,0,0,80,0,-2,1,2.236,8.476,22.45,78,78,,-1,-2,0,0,0,0,-80.0,4.0,-981.0,55,58,77,70,-0.09,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:17.995,44.296,1.812,1,0,2,79,0,2,79,0,0,80,0,-2,1,2.236,8.296,22.45,78,78,,-1,-2,0,0,0,0,-26.0,0.0,-990.0,55,58,77,70,-0.13,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.099,44.4,1.916,1,0,1,79,0,1,79,0,0,80,0,-1,1,1.414,7.119,18.942,78,78,,-1,-2,0,0,0,0,-48.0,8.0,-1040.0,55,58,77,70,-0.21,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.206,44.506,2.023,1,0,1,79,0,1,79,0,0,80,0,-1,1,1.414,7.975,22.45,77,78,,-1,-2,0,0,0,0,-62.0,34.0,-981.0,55,58,78,70,0.01,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.313,44.613,2.13,1,0,1,79,0,1,79,0,0,80,0,-1,1,1.414,8.07,22.45,77,78,,0,-2,0,0,0,0,-83.0,-5.0,-1021.0,55,57,77,70,-0.24,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.420,44.721,2.237,1,0,1,79,0,1,79,0,0,80,0,-1,1,1.414,8.07,22.45,77,78,,-1,-3,0,0,0,0,-51.0,-24.0,-1003.0,55,57,76,70,-0.19,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.527,44.827,2.344,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,7.282,19.857,77,78,,-1,-3,0,0,0,0,-53.0,7.0,-1026.0,55,57,77,70,-0.17,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.631,44.931,2.448,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,7.282,19.857,77,78,,0,-3,0,0,0,0,-67.0,10.0,-1010.0,55,57,77,70,-0.12,27
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.735,45.035,2.552,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,7.721,20.774,77,78,,-1,-3,0,0,0,0,-70.0,12.0,-999.0,55,57,76,70,-0.13,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.839,45.139,2.656,1,-5,3,79,-5,3,79,0,0,80,5,-3,1,5.916,8.227,20.774,77,78,,-1,-3,0,0,0,0,-42.0,15.0,-970.0,55,57,75,70,-0.1,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:18.945,45.246,2.762,1,-5,3,79,-5,3,79,0,0,80,5,-3,1,5.916,6.146,15.391,77,78,,0,-2,0,0,0,0,-36.0,2.0,-991.0,55,57,76,70,-0.16,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.052,45.353,2.869,1,-5,3,79,-5,3,79,0,0,80,5,-3,1,5.916,6.124,14.475,77,78,,-1,-2,0,0,0,0,-32.0,-5.0,-1037.0,55,57,75,70,-0.01,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.156,45.456,2.973,1,-5,3,79,-5,3,79,0,0,80,5,-3,1,5.916,6.124,14.475,77,78,,0,-2,0,0,0,0,-16.0,8.0,-1014.0,55,57,76,70,0.0,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.261,45.562,3.078,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,5.499,10.641,77,78,,-1,-2,0,0,0,0,0.0,-5.0,-1018.0,55,57,76,70,-0.04,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.365,45.665,3.182,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,5.101,9.645,77,78,,-1,0,0,0,0,0,-17.0,12.0,-1034.0,55,58,77,70,0.01,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.472,45.773,3.289,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,5.101,9.645,77,78,,-1,0,0,0,0,0,-17.0,12.0,-1034.0,55,58,77,70,0.01,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.580,45.88,3.397,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,6.086,15.0,77,78,,0,0,-1,0,0,0,-31.0,2.0,-983.0,55,58,77,70,0.03,28
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.686,45.987,3.503,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,6.086,15.0,77,78,,0,-1,0,0,0,0,-46.0,8.0,-1001.0,55,58,79,70,-0.14,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.792,46.092,3.609,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,6.855,15.0,77,78,,-1,-2,0,0,0,0,-35.0,-10.0,-1011.0,55,58,80,70,-0.22,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.896,46.197,3.713,1,0,0,79,0,0,79,0,0,80,0,0,1,1.0,6.391,15.0,77,78,,-1,-2,0,0,0,0,-44.0,18.0,-979.0,55,58,80,70,-0.11,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:19.999,46.3,3.816,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,6.507,15.513,77,78,,-1,-2,0,0,0,0,-67.0,22.0,-976.0,55,58,81,70,-0.17,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:20.106,46.406,3.923,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,6.855,15.513,76,78,,-1,-2,0,0,0,0,-78.0,13.0,-955.0,55,58,81,70,-0.09,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:20.210,46.511,4.027,1,1,0,80,1,0,80,0,0,80,-1,0,0,1.0,6.855,15.513,76,78,,-1,-2,0,0,0,0,-4.0,-25.0,-966.0,55,58,80,70,-0.07,29
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,hover_recenter,2026-05-05T15:36:20.315,46.616,4.132,1,0,2,83,0,2,83,0,0,80,0,-2,-3,3.606,8.659,19.426,76,78,,-1,-2,0,0,0,0,-15.0,11.0,-1011.0,56,59,81,70,-0.02,29
