run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_logging,2026-05-05T16:59:43.480,21.694,0.0,1,0,-7,84,0,-7,84,0,0,80,0,7,-4,8.062,7.667,18.241,83,83,,0,-4,-1,0,0,0,-70.0,-2.0,-1003.0,62,65,83,80,-7.63,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-05T16:59:43.480,21.694,0.0,2,-11,-13,88,39,-13,88,50,0,80,11,13,-8,18.815,7.667,18.241,84,84,,-1,-1,2,0,0,-1,-8.0,-76.0,-1071.0,63,66,84,60,-7.41,40
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.480,21.694,0.0,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,7.667,18.241,80,80,,0,0,1,0,0,0,-10.0,-2.0,-973.0,63,65,84,70,-7.07,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-05T16:59:43.480,21.694,0.0,4,-2,-10,88,148,-10,88,150,0,80,2,10,-8,12.961,7.667,18.241,78,78,,-3,-4,0,0,0,0,-66.0,40.0,-997.0,57,60,86,70,-5.65,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-05T16:59:43.480,21.694,0.0,5,7,-4,85,207,-4,85,200,0,80,-7,4,-5,9.487,7.667,18.241,89,89,,2,-1,1,0,0,0,-49.0,-10.0,-1012.0,59,61,84,70,-7.0,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_1,192.168.0.101,B06,1,front_1,1,0,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,1,0,-5,84,0,-5,84,0,0,80,0,5,-4,6.403,7.615,18.241,83,83,,0,-4,-2,0,0,0,-101.0,5.0,-992.0,62,65,83,80,-7.77,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_2,192.168.0.102,B04,2,front_2,2,1,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,2,-11,-13,88,39,-13,88,50,0,80,11,13,-8,18.815,7.615,18.241,84,84,,-1,-1,3,0,0,0,-52.0,-39.0,-1080.0,63,66,83,60,-7.53,40
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_3,192.168.0.103,B07,3,front_3,3,2,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,3,0,-1,87,100,-1,87,100,0,80,0,1,-7,7.071,7.615,18.241,80,80,,0,0,0,0,0,0,-13.0,-1.0,-975.0,63,65,84,60,-6.81,31
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_4,192.168.0.106,B10,4,front_4,4,3,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,4,-2,-10,88,148,-10,88,150,0,80,2,10,-8,12.961,7.615,18.241,78,78,,-3,-4,-1,0,0,0,-28.0,18.0,-1019.0,57,60,86,70,-5.68,32
20260505_165921,front_head_lv2_001,front,head wind,Level2,drone_5,192.168.0.107,B08,5,front_5,5,4,0,hover_recenter,2026-05-05T16:59:43.586,21.801,0.107,5,7,-4,85,207,-4,85,200,0,80,-7,4,-5,9.487,7.615,18.241,89,89,,3,-2,0,0,0,0,-42.0,-26.0,-1014.0,59,61,83,70,-7.1,32
