run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,hover_start_timestamp,hover_end_timestamp,hover_duration_sec,battery_hover_start,battery_hover_end,battery_drop
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_1,192.168.0.101,B07,1,front_1,1,0,0,2026-05-05T15:36:16.183,2026-05-05T15:38:48.272,150,78,63,15
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_2,192.168.0.102,B08,2,front_2,2,1,0,2026-05-05T15:36:16.183,2026-05-05T15:38:48.272,150,89,67,22
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_3,192.168.0.103,B04,3,front_3,3,2,0,2026-05-05T15:36:16.183,2026-05-05T15:38:48.272,150,79,61,18
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_4,192.168.0.106,B10,4,front_4,4,3,0,2026-05-05T15:36:16.183,2026-05-05T15:38:48.272,150,92,69,23
20260505_153533,front_head_lv1_003,front,head wind,Level1,drone_5,192.168.0.107,B06,5,front_5,5,4,0,2026-05-05T15:36:16.183,2026-05-05T15:38:48.272,150,89,68,21
