run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T17:52:10.313,0.0,0.0,0.0,5,-11,5,83,-11,5,83,0,0,80,5,0,0,11,-5,-3,12.45,6.686,16.868,52,52,,110,0,0,0,0,0,-6.0,-4.0,-1036.0,60,62,80,60,-101.95,44
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T17:52:10.313,0.0,0.0,0.0,6,-2,6,83,48,6,83,50,0,80,6,0,0,2,-6,-3,7.0,6.686,16.868,49,49,,81,0,1,0,0,0,-51.0,46.0,-977.0,59,61,89,80,-101.31,48
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T17:52:10.313,0.0,0.0,0.0,7,-6,0,80,94,0,80,100,0,80,7,0,0,6,0,0,6.0,6.686,16.868,61,61,,70,0,-1,1,0,0,-59.0,33.0,-1011.0,60,62,76,30,-101.35,52
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T17:52:10.313,0.0,0.0,0.0,8,5,-12,90,155,-12,90,150,0,80,8,0,0,-5,12,-10,16.401,6.686,16.868,70,70,,-6,-2,-1,0,0,-1,-34.0,-5.0,-1025.0,55,59,84,40,-100.68,51
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_recenter,2026-08-29T17:52:10.313,0.0,0.0,0.0,1,-7,17,82,193,17,82,200,0,80,1,0,0,7,-17,-2,18.493,6.686,16.868,70,70,,39,-1,1,0,0,0,-13.0,-17.0,-953.0,57,60,82,80,-101.84,52
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T17:52:10.424,0.111,0.111,0.111,5,-11,5,83,-11,5,83,0,0,80,5,0,0,11,-5,-3,12.45,6.686,16.868,52,52,,110,0,0,0,0,0,1.0,-23.0,-1028.0,60,62,80,60,-102.04,44
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T17:52:10.424,0.111,0.111,0.111,6,-2,6,83,48,6,83,50,0,80,6,0,0,2,-6,-3,7.0,6.686,16.868,49,49,,81,0,0,0,0,0,16.0,-23.0,-1025.0,59,61,88,80,-101.29,48
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T17:52:10.424,0.111,0.111,0.111,7,-6,0,80,94,0,80,100,0,80,7,0,0,6,0,0,6.0,6.686,16.868,61,61,,70,-1,-2,1,0,0,-22.0,8.0,-992.0,60,62,76,30,-101.45,52
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T17:52:10.424,0.111,0.111,0.111,8,5,-12,90,155,-12,90,150,0,80,8,0,0,-5,12,-10,16.401,6.686,16.868,70,70,,-6,-2,0,0,0,-1,-61.0,-16.0,-1038.0,55,59,83,40,-100.75,51
20260829_175148,wind_tunnel_prepare_windtunnel_head,front,head wind,Level1,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_recenter,2026-08-29T17:52:10.424,0.111,0.111,0.111,1,-7,17,82,193,17,82,200,0,80,1,0,0,7,-17,-2,18.493,6.686,16.868,70,70,,39,0,1,0,0,0,-8.0,-19.0,-973.0,57,60,82,80,-101.85,52
